uid,course_code,title,instructor,term,area,response_rate,department_codes,data-id0,data-id1,data-id2,data-id3,scraped_at
149911_8928_11987198_27466640,SOCIOL-333-01,QUANTITATIVE ANALYSIS SOCIOLOG.SOCIOL-333-01.,"Combs, Aidan",Summer I 2023,SOCIOLOGY,"7 of 9  responded (77.78%)



 View Report
                            



 Download PDF",SOCIOL,99032,R3taZNKnw14IRH7UBESaUg%3d%3d,2zyP1tCvZX1F6W2ZSbKQ6w%3d%3d,yE7PNaSWPCmTO85jVnIzog%3d%3d,2025-11-24T16:45:11.311029
152527_9107_12076190_27446025,MMS-325A-01,INTERNATIONAL BUSINESS.MMS-325A-01.SOCIOL-325A-01.,"Reeves, Martha",Summer II 2023,MMS,"10 of 23  responded (43.48%)



 View Report
                            



 Download PDF","MMS, SOCIOL",99013,4TxgzUHg4Suz2MS8X7frbw%3d%3d,G9EC3es0E4yTqLkX8pjwBQ%3d%3d,9JRNBH6WvmG6AWUS%2f9kFVA%3d%3d,2025-11-24T16:45:11.311129
154503_9169_12241043_27991361,SOCIOL-720S-01,LOGIC OF INQUIRY.SOCIOL-720S-01.,"Chaves, Mark",Fall 2023,SOCIOLOGY,"6 of 7  responded (85.71%)



 View Report
                            



 Download PDF",SOCIOL,98887,t%2fFkKASUrBF6qRsNV5Za2w%3d%3d,Tq8RaQXrSXeoTecowrL5zA%3d%3d,1wvzevPFlsWCkm7YWmiN%2fQ%3d%3d,2025-11-24T16:45:11.311212
154503_9169_12241076_27991362,SOCIOL-710-01,CLASSICAL SOCIOLOGICAL THEORY.SOCIOL-710-01.,"Ruef, Martin",Fall 2023,SOCIOLOGY,"7 of 7  responded (100.00%)



 View Report
                            



 Download PDF",SOCIOL,98887,t%2fFkKASUrBF6qRsNV5Za2w%3d%3d,r%2b307%2bcfip2o1oY8xIwGag%3d%3d,vd1l%2f4p3I35yqSKB0rl1MA%3d%3d,2025-11-24T16:45:11.311292
154503_9169_12241523_27991661,CULANTH-521S-01,BLACK ETHNOGRAPHERS.CULANTH-521S-01.AAAS-521S-01.GSF-521S-01.ICS-521S-01.SOCIOL-521S-01.,"Canada, Tracie",Fall 2023,CULANTHRO,"6 of 12  responded (50.00%)



 View Report
                            



 Download PDF","CULANTH, AAAS, GSF, ICS, SOCIOL",98829,t%2fFkKASUrBF6qRsNV5Za2w%3d%3d,uJ9oNy0gyxXK5DvclrE4HQ%3d%3d,ohFtpEPIwduduxS18hxz8Q%3d%3d,2025-11-24T16:45:11.311374
153858_9169_12281859_27445828,SOCIOL-265-01,DRUGS IN THE US.SOCIOL-265-01.,"Hamil-Luker, Jenifer",Fall 2023,SOCIOLOGY,"60 of 63  responded (95.24%)



 View Report
                            



 Download PDF",SOCIOL,99032,CtmkEaIRhsSP75R5T115eg%3d%3d,lDDGBDlDHYdfAPMtWoAVyw%3d%3d,2y49FuEGmKLXmTNWexso2A%3d%3d,2025-11-24T16:45:11.311453
153858_9169_12281860_27991358,SOCIOL-223-01,DATA ANALYTICS FOR BUSINESS.SOCIOL-223-01.,"Vaisey, Stephen",Fall 2023,SOCIOLOGY,"22 of 26  responded (84.62%)



 View Report
                            



 Download PDF",SOCIOL,99032,CtmkEaIRhsSP75R5T115eg%3d%3d,%2fSUIApZTcP1nJmYafBGyJA%3d%3d,bfDpZpMmXPcs8mka%2bGXlhw%3d%3d,2025-11-24T16:45:11.311532
153858_9169_12281862_28111733,SOCIOL-495S-01,SOCIOLOGY HONORS SEMINAR 1.SOCIOL-495S-01.,"Lee, Hedwig (Hedy)",Fall 2023,SOCIOLOGY,"7 of 7  responded (100.00%)



 View Report
                            



 Download PDF",SOCIOL,99032,CtmkEaIRhsSP75R5T115eg%3d%3d,u9E9Kf3f2uPt34nF7HLuJw%3d%3d,XUmFJAk%2f6WRBIMLG3VzzJQ%3d%3d,2025-11-24T16:45:11.311609
153858_9169_12281867_27446025,SOCIOL-258-01,MARKETS AND MARKETING.SOCIOL-258-01.,"Reeves, Martha",Fall 2023,SOCIOLOGY,"24 of 30  responded (80.00%)



 View Report
                            



 Download PDF",SOCIOL,99032,CtmkEaIRhsSP75R5T115eg%3d%3d,eeWPKz8UUfqtG7TG83A2ug%3d%3d,9JRNBH6WvmG6AWUS%2f9kFVA%3d%3d,2025-11-24T16:45:11.311686
153858_9169_12281869_28111718,SOCIOL-345-01,NAT/REG/GLOBAL ECONOMY.SOCIOL-345-01.,"Hovsepian, Mary",Fall 2023,SOCIOLOGY,"12 of 17  responded (70.59%)



 View Report
                            



 Download PDF",SOCIOL,99032,CtmkEaIRhsSP75R5T115eg%3d%3d,zVqilmb%2b3SoXQM3hurgvLQ%3d%3d,Zyg3uO5jJiP%2fdVpOXAG1Kw%3d%3d,2025-11-24T16:45:11.311761
