filename,semester,course,instructor,question_number,question_text,response_rate,mean,std,median,total_responses,response_distribution
DOCST-209S-01_Post-Rust__Susie_Fall_2024.html,Fall 2024,DOCST-209S-01 : DIGITAL DOCUMENTARY PHOTO.DOCST-209S-01.ARTSVIS-212S-01.EDUC-209S-01.VMS-212S-01.,Susie Post-Rust,1,"What knowledge, methods, skills, insights, or ways of thinking did you develop in this course? Please describe three specific things you learned.",,,,,,
DOCST-209S-01_Post-Rust__Susie_Fall_2024.html,Fall 2024,DOCST-209S-01 : DIGITAL DOCUMENTARY PHOTO.DOCST-209S-01.ARTSVIS-212S-01.EDUC-209S-01.VMS-212S-01.,Susie Post-Rust,2,"Reflecting on the overall learning environment of this class, in what ways did the instructor(s) and the structure or components of the course facilitate your learning? Are there specific course components or methods of instruction you’d keep for future years?",,,,,,
DOCST-209S-01_Post-Rust__Susie_Fall_2024.html,Fall 2024,DOCST-209S-01 : DIGITAL DOCUMENTARY PHOTO.DOCST-209S-01.ARTSVIS-212S-01.EDUC-209S-01.VMS-212S-01.,Susie Post-Rust,3,"The course was intellectually stimulating. It made me think in new ways, encouraged me to adopt different points of view, or challenged me to develop new skills.",13/15 (86.67%),4.54,0.88,5.00,13,Poor: 0 (0.00%); Marginal: 1 (7.69%); Average: 0 (0.00%); Very Good: 3 (23.08%); Excellent: 9 (69.23%)
DOCST-209S-01_Post-Rust__Susie_Fall_2024.html,Fall 2024,DOCST-209S-01 : DIGITAL DOCUMENTARY PHOTO.DOCST-209S-01.ARTSVIS-212S-01.EDUC-209S-01.VMS-212S-01.,Susie Post-Rust,4,What made this class stimulating or how could it be more intellectually stimulating if it wasn’t?,,,,,,
DOCST-209S-01_Post-Rust__Susie_Fall_2024.html,Fall 2024,DOCST-209S-01 : DIGITAL DOCUMENTARY PHOTO.DOCST-209S-01.ARTSVIS-212S-01.EDUC-209S-01.VMS-212S-01.,Susie Post-Rust,5,"Considering all components of the course (lectures, discussions, sections/labs, assessments, projects, course environment, etc), overall the course was",13/15 (86.67%),4.46,0.66,5.00,13,Poor: 0 (0.00%); Marginal: 0 (0.00%); Average: 1 (7.69%); Very Good: 5 (38.46%); Excellent: 7 (53.85%)
DOCST-209S-01_Post-Rust__Susie_Fall_2024.html,Fall 2024,DOCST-209S-01 : DIGITAL DOCUMENTARY PHOTO.DOCST-209S-01.ARTSVIS-212S-01.EDUC-209S-01.VMS-212S-01.,Susie Post-Rust,6,"Based on the effectiveness of instruction (clarity, expertise, enthusiasm, rigor, support, inspiration, etc), overall the instructor,  Instructor(s), was",13/15 (86.67%),4.38,0.87,5.00,13,Poor: 0 (0.00%); Marginal: 1 (7.69%); Average: 0 (0.00%); Very Good: 5 (38.46%); Excellent: 7 (53.85%)
DOCST-209S-01_Post-Rust__Susie_Fall_2024.html,Fall 2024,DOCST-209S-01 : DIGITAL DOCUMENTARY PHOTO.DOCST-209S-01.ARTSVIS-212S-01.EDUC-209S-01.VMS-212S-01.,Susie Post-Rust,7,What would you like to say about this course to a student who is considering taking it in the future?,,,,,,
DOCST-209S-01_Post-Rust__Susie_Fall_2024.html,Fall 2024,DOCST-209S-01 : DIGITAL DOCUMENTARY PHOTO.DOCST-209S-01.ARTSVIS-212S-01.EDUC-209S-01.VMS-212S-01.,Susie Post-Rust,8,The course was difficult.,13/15 (86.67%),3.08,0.86,3.00,13,Strongly disagree: 0 (0.00%); Disagree: 4 (30.77%); Neither agree nor disagree: 4 (30.77%); Agree: 5 (38.46%); Strongly agree: 0 (0.00%)
DOCST-209S-01_Post-Rust__Susie_Fall_2024.html,Fall 2024,DOCST-209S-01 : DIGITAL DOCUMENTARY PHOTO.DOCST-209S-01.ARTSVIS-212S-01.EDUC-209S-01.VMS-212S-01.,Susie Post-Rust,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,13/15 (86.67%),3.92,1.26,4.00,13,1: 0 (0.00%); 2: 2 (15.38%); 3: 3 (23.08%); 4: 3 (23.08%); 5: 4 (30.77%); 6: 1 (7.69%); 7: 0 (0.00%); 8: 0 (0.00%); 9: 0 (0.00%); 10+: 0 (0.00%)
EDUC-101-01_Anderson__Amy_Fall_2023.html,Fall 2023,EDUC-101-01 : FOUNDATIONS OF EDUCATION.EDUC-101-01.,Amy Anderson,1,"What knowledge, methods, skills, insights, or ways of thinking did you develop in this course? Please describe three specific things you learned.",,,,,,
EDUC-101-01_Anderson__Amy_Fall_2023.html,Fall 2023,EDUC-101-01 : FOUNDATIONS OF EDUCATION.EDUC-101-01.,Amy Anderson,2,"Reflecting on the overall learning environment of this class, in what ways did the instructor(s) and the structure or components of the course facilitate your learning? Are there specific course components or methods of instruction you’d keep for future years?",,,,,,
EDUC-101-01_Anderson__Amy_Fall_2023.html,Fall 2023,EDUC-101-01 : FOUNDATIONS OF EDUCATION.EDUC-101-01.,Amy Anderson,3,"The course was intellectually stimulating. It made me think in new ways, encouraged me to adopt different points of view, or challenged me to develop new skills.",23/30 (76.67%),3.52,1.20,3.00,23,Poor: 2 (8.70%); Marginal: 1 (4.35%); Average: 9 (39.13%); Very Good: 5 (21.74%); Excellent: 6 (26.09%)
EDUC-101-01_Anderson__Amy_Fall_2023.html,Fall 2023,EDUC-101-01 : FOUNDATIONS OF EDUCATION.EDUC-101-01.,Amy Anderson,4,What made this class stimulating or how could it be more intellectually stimulating if it wasn’t?,,,,,,
EDUC-101-01_Anderson__Amy_Fall_2023.html,Fall 2023,EDUC-101-01 : FOUNDATIONS OF EDUCATION.EDUC-101-01.,Amy Anderson,5,"Considering all components of the course (lectures, discussions, sections/labs, assessments, projects, course environment, etc), overall the course was",23/30 (76.67%),3.70,1.15,4.00,23,Poor: 1 (4.35%); Marginal: 2 (8.70%); Average: 7 (30.43%); Very Good: 6 (26.09%); Excellent: 7 (30.43%)
EDUC-101-01_Anderson__Amy_Fall_2023.html,Fall 2023,EDUC-101-01 : FOUNDATIONS OF EDUCATION.EDUC-101-01.,Amy Anderson,6,"Based on the effectiveness of instruction (clarity, expertise, enthusiasm, rigor, support, inspiration, etc), overall the instructor,  Instructor(s), was",23/30 (76.67%),3.96,1.15,4.00,23,Poor: 1 (4.35%); Marginal: 1 (4.35%); Average: 6 (26.09%); Very Good: 5 (21.74%); Excellent: 10 (43.48%)
EDUC-101-01_Anderson__Amy_Fall_2023.html,Fall 2023,EDUC-101-01 : FOUNDATIONS OF EDUCATION.EDUC-101-01.,Amy Anderson,7,What would you like to say about this course to a student who is considering taking it in the future?,,,,,,
EDUC-101-01_Anderson__Amy_Fall_2023.html,Fall 2023,EDUC-101-01 : FOUNDATIONS OF EDUCATION.EDUC-101-01.,Amy Anderson,8,The course was difficult.,23/30 (76.67%),2.04,0.93,2.00,23,Strongly disagree: 6 (26.09%); Disagree: 12 (52.17%); Neither agree nor disagree: 4 (17.39%); Agree: 0 (0.00%); Strongly agree: 1 (4.35%)
