class_nbr,subject,catalog_nbr,class_section,descr,catalog_description,topic,units,component,class_type,acad_career_descr,instruction_mode_descr,campus_descr,location_descr,session_descr,start_dt,end_dt,enrl_stat_descr,class_capacity,enrollment_total,enrollment_available,wait_tot,wait_cap,grading_basis,combined_section,instructors
6396,CMB,525S,01,Proteomics Methods in Life Sciences,"Proteins are the main molecular effectors driving cellular physiology. Cells differ in the nature of proteins being expressed, in their function, location, modifications, and fate. Thus, new technologies have been developed to study the cellular proteome in the omics era. Bio525S will provide an overview of current proteomics methods used to analyze and evaluate the complexity of the cellular proteome. This overview will be centered on discussing primary literature that employs a variety of mass spectrometry-based methods to understand protein dynamics. Recommended prerequisite Biology 201L or the equivalent.",,3,SEM,E,Graduate,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,11/25/2025,Open,15,9,6,0,15,Graded,Y,Gustavo Monteiro Silva
4047,CMB,658,01,Structural Biochemistry I,"Principles of modern structural biology. Protein-nucleic acid recognition, enzymatic reactions, viruses, immunoglobulins, signal transduction, and structure-based drug design described in terms of the atomic properties of biological macromolecules. Discussion of methods of structure determination with particular emphasis on macromolecular X-ray crystallography NMR methods, homology modeling, and bioinformatics. Students use molecular graphics tutorials and Internet databases to view and analyze structures. Prerequisites: organic chemistry and introductory biochemistry.",,2,LEC,E,Graduate,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,10/08/2025,Closed,10,13,0,0,10,Graded,Y,Lorena S Beese
3421,CMB,710A,01,Cell & Molecular Biology Module I,"One of six mini-courses offered sequentially during the Fall semester and together cover 24 topics. These are the core offerings of the Cell & Molecular Biology Program and allow maximum flexibility for a student-designed curriculum. Four different topics are available during each mini-course and students choose one. Topics reflect the expertise of the corresponding faculty and emphasize either in-depth critical discussion of the primary literature or quantitative/mathematical approaches to addressing biological questions. Each mini-course lasts for two weeks, with three meetings per week.",MECHANISMS EARLY DEVELOPMENT,1,SEM,E,Graduate,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,09/08/2025,Closed,14,14,0,0,14,Graded,N,Joe V. Chakkalakal; Terry Lechler
3422,CMB,710A,02,Cell & Molecular Biology Module I,"One of six mini-courses offered sequentially during the Fall semester and together cover 24 topics. These are the core offerings of the Cell & Molecular Biology Program and allow maximum flexibility for a student-designed curriculum. Four different topics are available during each mini-course and students choose one. Topics reflect the expertise of the corresponding faculty and emphasize either in-depth critical discussion of the primary literature or quantitative/mathematical approaches to addressing biological questions. Each mini-course lasts for two weeks, with three meetings per week.",CELL MIGRATION/INV DEV CANCER,1,SEM,E,Graduate,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,09/08/2025,Open,14,10,4,0,14,Graded,N,David Sherwood
3423,CMB,710A,03,Cell & Molecular Biology Module I,"One of six mini-courses offered sequentially during the Fall semester and together cover 24 topics. These are the core offerings of the Cell & Molecular Biology Program and allow maximum flexibility for a student-designed curriculum. Four different topics are available during each mini-course and students choose one. Topics reflect the expertise of the corresponding faculty and emphasize either in-depth critical discussion of the primary literature or quantitative/mathematical approaches to addressing biological questions. Each mini-course lasts for two weeks, with three meetings per week.",USE OF HUMAN GEN TO STRMLN TH,1,SEM,E,Graduate,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,09/08/2025,Open,14,13,1,0,14,Graded,N,Ravi Karra
3424,CMB,710A,04,Cell & Molecular Biology Module I,"One of six mini-courses offered sequentially during the Fall semester and together cover 24 topics. These are the core offerings of the Cell & Molecular Biology Program and allow maximum flexibility for a student-designed curriculum. Four different topics are available during each mini-course and students choose one. Topics reflect the expertise of the corresponding faculty and emphasize either in-depth critical discussion of the primary literature or quantitative/mathematical approaches to addressing biological questions. Each mini-course lasts for two weeks, with three meetings per week.",CANCER IMMUNOLOGY,1,SEM,E,Graduate,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,09/08/2025,Open,14,7,7,0,14,Graded,N,Zachary Conrad Hartman
3425,CMB,710B,01,Cell & Molecular Biology Module II,"One of six mini-courses offered sequentially during the Fall semester and together cover 24 topics. These are the core offerings of the Cell & Molecular Biology Program and allow maximum flexibility for a student-designed curriculum. Four different topics are available during each mini-course and students choose one. Topics reflect the expertise of the corresponding faculty and emphasize either in-depth critical discussion of the primary literature or quantitative/mathematical approaches to addressing biological questions. Each mini-course lasts for two weeks, with three meetings per week.",RECEPTOR SIGNALING NETWORKS,1,SEM,E,Graduate,In Person,Duke University,Durham,Regular Academic Session,09/10/2025,09/22/2025,Open,14,13,1,0,14,Graded,N,Sudarshan Rajagopal
3426,CMB,710B,02,Cell & Molecular Biology Module II,"One of six mini-courses offered sequentially during the Fall semester and together cover 24 topics. These are the core offerings of the Cell & Molecular Biology Program and allow maximum flexibility for a student-designed curriculum. Four different topics are available during each mini-course and students choose one. Topics reflect the expertise of the corresponding faculty and emphasize either in-depth critical discussion of the primary literature or quantitative/mathematical approaches to addressing biological questions. Each mini-course lasts for two weeks, with three meetings per week.",MICROSCOPY IN CELL BIOLOGY,1,SEM,E,Graduate,In Person,Duke University,Durham,Regular Academic Session,09/10/2025,09/22/2025,Closed,14,17,0,0,14,Graded,N,Ben Carlson; Lisa A. Cameron
3427,CMB,710B,03,Cell & Molecular Biology Module II,"One of six mini-courses offered sequentially during the Fall semester and together cover 24 topics. These are the core offerings of the Cell & Molecular Biology Program and allow maximum flexibility for a student-designed curriculum. Four different topics are available during each mini-course and students choose one. Topics reflect the expertise of the corresponding faculty and emphasize either in-depth critical discussion of the primary literature or quantitative/mathematical approaches to addressing biological questions. Each mini-course lasts for two weeks, with three meetings per week.",DIV & EVOL OF CYTOSKELETAL SYS,1,SEM,E,Graduate,In Person,Duke University,Durham,Regular Academic Session,09/10/2025,09/22/2025,Open,14,3,11,0,14,Graded,N,Masayuki Onishi
3428,CMB,710B,04,Cell & Molecular Biology Module II,"One of six mini-courses offered sequentially during the Fall semester and together cover 24 topics. These are the core offerings of the Cell & Molecular Biology Program and allow maximum flexibility for a student-designed curriculum. Four different topics are available during each mini-course and students choose one. Topics reflect the expertise of the corresponding faculty and emphasize either in-depth critical discussion of the primary literature or quantitative/mathematical approaches to addressing biological questions. Each mini-course lasts for two weeks, with three meetings per week.",STEM CELL AGING,1,SEM,E,Graduate,In Person,Duke University,Durham,Regular Academic Session,09/10/2025,09/22/2025,Closed,14,14,0,0,14,Graded,N,Joe V. Chakkalakal
3429,CMB,710C,01,Cell & Molecular Biology Module III,"One of six mini-courses offered sequentially during the Fall semester and together cover 24 topics. These are the core offerings of the Cell & Molecular Biology Program and allow maximum flexibility for a student-designed curriculum. Four different topics are available during each mini-course and students choose one. Topics reflect the expertise of the corresponding faculty and emphasize either in-depth critical discussion of the primary literature or quantitative/mathematical approaches to addressing biological questions. Each mini-course lasts for two weeks, with three meetings per week.",QUANTITAT STUDY OF MORPHOGENES,1,SEM,E,Graduate,In Person,Duke University,Durham,Regular Academic Session,09/24/2025,10/06/2025,Open,14,10,4,0,14,Graded,N,Akankshi Munjal
3430,CMB,710C,02,Cell & Molecular Biology Module III,"One of six mini-courses offered sequentially during the Fall semester and together cover 24 topics. These are the core offerings of the Cell & Molecular Biology Program and allow maximum flexibility for a student-designed curriculum. Four different topics are available during each mini-course and students choose one. Topics reflect the expertise of the corresponding faculty and emphasize either in-depth critical discussion of the primary literature or quantitative/mathematical approaches to addressing biological questions. Each mini-course lasts for two weeks, with three meetings per week.",SNGL CELL APPR TO STEM CEL BIO,1,SEM,E,Graduate,In Person,Duke University,Durham,Regular Academic Session,09/24/2025,10/06/2025,Open,14,10,4,0,14,Graded,N,Purushothama Rao Tata
3431,CMB,710C,03,Cell & Molecular Biology Module III,"One of six mini-courses offered sequentially during the Fall semester and together cover 24 topics. These are the core offerings of the Cell & Molecular Biology Program and allow maximum flexibility for a student-designed curriculum. Four different topics are available during each mini-course and students choose one. Topics reflect the expertise of the corresponding faculty and emphasize either in-depth critical discussion of the primary literature or quantitative/mathematical approaches to addressing biological questions. Each mini-course lasts for two weeks, with three meetings per week.",ADV MICROSCOPY APPLICATIONS,1,SEM,E,Graduate,In Person,Duke University,Durham,Regular Academic Session,09/24/2025,10/06/2025,Open,14,6,8,0,14,Graded,N,Lisa A. Cameron
3432,CMB,710C,04,Cell & Molecular Biology Module III,"One of six mini-courses offered sequentially during the Fall semester and together cover 24 topics. These are the core offerings of the Cell & Molecular Biology Program and allow maximum flexibility for a student-designed curriculum. Four different topics are available during each mini-course and students choose one. Topics reflect the expertise of the corresponding faculty and emphasize either in-depth critical discussion of the primary literature or quantitative/mathematical approaches to addressing biological questions. Each mini-course lasts for two weeks, with three meetings per week.",CELL BIO OF NEURO DISORDERS,1,SEM,E,Graduate,In Person,Duke University,Durham,Regular Academic Session,09/24/2025,10/06/2025,Open,14,10,4,0,14,Graded,N,Sarah Goetz
3433,CMB,710D,01,Cell & Molecular Biology Module IV,"One of six mini-courses offered sequentially during the Fall semester and together cover 24 topics. These are the core offerings of the Cell & Molecular Biology Program and allow maximum flexibility for a student-designed curriculum. Four different topics are available during each mini-course and students choose one. Topics reflect the expertise of the corresponding faculty and emphasize either in-depth critical discussion of the primary literature or quantitative/mathematical approaches to addressing biological questions. Each mini-course lasts for two weeks, with three meetings per week.",INTERSEC SIGNALING/THERAPEUTIC,1,SEM,E,Graduate,In Person,Duke University,Durham,Regular Academic Session,10/08/2025,10/22/2025,Open,14,13,1,0,14,Graded,N,Kris C Wood
3434,CMB,710D,02,Cell & Molecular Biology Module IV,"One of six mini-courses offered sequentially during the Fall semester and together cover 24 topics. These are the core offerings of the Cell & Molecular Biology Program and allow maximum flexibility for a student-designed curriculum. Four different topics are available during each mini-course and students choose one. Topics reflect the expertise of the corresponding faculty and emphasize either in-depth critical discussion of the primary literature or quantitative/mathematical approaches to addressing biological questions. Each mini-course lasts for two weeks, with three meetings per week.",EPITHELIAL MORPHOGENESIS TO DS,1,SEM,E,Graduate,In Person,Duke University,Durham,Regular Academic Session,10/08/2025,10/22/2025,Open,14,5,9,0,14,Graded,N,Terry Lechler
3435,CMB,710D,03,Cell & Molecular Biology Module IV,"One of six mini-courses offered sequentially during the Fall semester and together cover 24 topics. These are the core offerings of the Cell & Molecular Biology Program and allow maximum flexibility for a student-designed curriculum. Four different topics are available during each mini-course and students choose one. Topics reflect the expertise of the corresponding faculty and emphasize either in-depth critical discussion of the primary literature or quantitative/mathematical approaches to addressing biological questions. Each mini-course lasts for two weeks, with three meetings per week.",REGENERATION,1,SEM,E,Graduate,In Person,Duke University,Durham,Regular Academic Session,10/08/2025,10/22/2025,Open,14,7,7,0,14,Graded,N,Shihuan Kuang; Yarui Diao
