filename,semester,course,instructor,question_number,question_text,response_rate,mean,std,median,total_responses,response_distribution
BME-711S-01_Musah__Samira_Fall_2023.html,Fall 2023,BME-711S-01 : BIOLOGICAL ENGINEERING SEM.BME-711S-01.ME-717S-01.,Samira Musah,1,"What knowledge, methods, skills, insights, or ways of thinking did you develop in this course? Please describe three specific things you learned.",,,,,,
BME-711S-01_Musah__Samira_Fall_2023.html,Fall 2023,BME-711S-01 : BIOLOGICAL ENGINEERING SEM.BME-711S-01.ME-717S-01.,Samira Musah,2,"Reflecting on the overall learning environment of this class, in what ways did the instructor(s) and the structure or components of the course facilitate your learning? Are there specific course components or methods of instruction you’d keep for future years?",,,,,,
BME-711S-01_Musah__Samira_Fall_2023.html,Fall 2023,BME-711S-01 : BIOLOGICAL ENGINEERING SEM.BME-711S-01.ME-717S-01.,Samira Musah,3,"The course was intellectually stimulating. It made me think in new ways, encouraged me to adopt different points of view, or challenged me to develop new skills.",7/15 (46.67%),4.43,0.53,4.00,7,Poor: 0 (0.00%); Marginal: 0 (0.00%); Average: 0 (0.00%); Very Good: 4 (57.14%); Excellent: 3 (42.86%)
BME-711S-01_Musah__Samira_Fall_2023.html,Fall 2023,BME-711S-01 : BIOLOGICAL ENGINEERING SEM.BME-711S-01.ME-717S-01.,Samira Musah,4,What made this class stimulating or how could it be more intellectually stimulating if it wasn’t?,,,,,,
BME-711S-01_Musah__Samira_Fall_2023.html,Fall 2023,BME-711S-01 : BIOLOGICAL ENGINEERING SEM.BME-711S-01.ME-717S-01.,Samira Musah,5,"Considering all components of the course (lectures, discussions, sections/labs, assessments, projects, course environment, etc), overall the course was",7/15 (46.67%),4.14,0.69,4.00,7,Poor: 0 (0.00%); Marginal: 0 (0.00%); Average: 1 (14.29%); Very Good: 4 (57.14%); Excellent: 2 (28.57%)
BME-711S-01_Musah__Samira_Fall_2023.html,Fall 2023,BME-711S-01 : BIOLOGICAL ENGINEERING SEM.BME-711S-01.ME-717S-01.,Samira Musah,6,"Based on the effectiveness of instruction (clarity, expertise, enthusiasm, rigor, support, inspiration, etc), overall the instructor,  Instructor(s), was",7/15 (46.67%),4.57,0.53,5.00,7,Poor: 0 (0.00%); Marginal: 0 (0.00%); Average: 0 (0.00%); Very Good: 3 (42.86%); Excellent: 4 (57.14%)
BME-711S-01_Musah__Samira_Fall_2023.html,Fall 2023,BME-711S-01 : BIOLOGICAL ENGINEERING SEM.BME-711S-01.ME-717S-01.,Samira Musah,7,What would you like to say about this course to a student who is considering taking it in the future?,,,,,,
BME-711S-01_Musah__Samira_Fall_2023.html,Fall 2023,BME-711S-01 : BIOLOGICAL ENGINEERING SEM.BME-711S-01.ME-717S-01.,Samira Musah,8,The course was difficult.,7/15 (46.67%),2.14,1.07,2.00,7,Strongly disagree: 2 (28.57%); Disagree: 3 (42.86%); Neither agree nor disagree: 1 (14.29%); Agree: 1 (14.29%); Strongly agree: 0 (0.00%)
BME-711S-01_Musah__Samira_Fall_2023.html,Fall 2023,BME-711S-01 : BIOLOGICAL ENGINEERING SEM.BME-711S-01.ME-717S-01.,Samira Musah,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,7/15 (46.67%),1.86,0.90,2.00,7,1: 3 (42.86%); 2: 2 (28.57%); 3: 2 (28.57%); 4: 0 (0.00%); 5: 0 (0.00%); 6: 0 (0.00%); 7: 0 (0.00%); 8: 0 (0.00%); 9: 0 (0.00%); 10+: 0 (0.00%)
BME-711S-01_Musah__Samira_Fall_2024.html,Fall 2024,BME-711S-01 : BIOLOGICAL ENGINEERING SEM.BME-711S-01.ME-717S-01.,Samira Musah,1,"What knowledge, methods, skills, insights, or ways of thinking did you develop in this course? Please describe three specific things you learned.",,,,,,
