class_nbr,subject,catalog_nbr,class_section,descr,catalog_description,topic,units,component,class_type,acad_career_descr,instruction_mode_descr,campus_descr,location_descr,session_descr,start_dt,end_dt,enrl_stat_descr,class_capacity,enrollment_total,enrollment_available,wait_tot,wait_cap,grading_basis,combined_section,instructors
2860,GERMAN,101,01,First-Year German I,"First-semester introductory language course. Practice in spoken and written German (speaking, listening, reading, writing); introduction to German culture and society through film, music, literature, and other authentic materials. Communicative approach to language study focuses on learning to use German in meaningful contexts across a variety of real-life situations and genres.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Open,18,11,7,0,18,Graded,N,Carolin Jolitz
2861,GERMAN,101,02,First-Year German I,"First-semester introductory language course. Practice in spoken and written German (speaking, listening, reading, writing); introduction to German culture and society through film, music, literature, and other authentic materials. Communicative approach to language study focuses on learning to use German in meaningful contexts across a variety of real-life situations and genres.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Open,18,6,12,0,18,Graded,N,Carolin Jolitz
2862,GERMAN,102,01,First-Year German II,"Second-semester introductory language course. Practice in spoken and written German (speaking, listening, reading, writing); introduction to German culture and society through film, music, literature, and other authentic materials. Communicative approach to language study focuses on learning to use German in meaningful contexts across a variety of real-life situations and genres.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Open,18,5,13,0,18,Graded,N,Joseph Lund
2863,GERMAN,102,02,First-Year German II,"Second-semester introductory language course. Practice in spoken and written German (speaking, listening, reading, writing); introduction to German culture and society through film, music, literature, and other authentic materials. Communicative approach to language study focuses on learning to use German in meaningful contexts across a variety of real-life situations and genres.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Open,18,9,9,0,18,Graded,N,Achim Schmid
2871,GERMAN,160,01,"Fantasy: The Borders of Genre, Medium, and Culture","Fantasy as a genre has captured the attention of artists, writers, musicians, filmmakers, and videogame developers. Students will read, view, and play different fantasy narratives from ancient mythology to the Middle Ages, the 19th Century, and finally modern mediums. Focusing on themes of power, identity, and othering, students will explore how the mercurial genre of fantasy shifts through time and medium while commenting on the political and cultural world in which it originates. Taught in English.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Open,24,20,4,0,24,Graded,Y,April Lynn Henry
2878,GERMAN,180CN,01,Imagination and Innovation Through Sci-Fi: Exploring the Power of Ideas in Science Fiction,"This course investigates how the genre of Science Fiction can lead to the conception and exploration of groundbreaking ideas. Through a selection of films and literary works, we will examine how science fiction imagines future worlds, challenges current paradigms, and unlocks potential by fostering creativity and innovation. Students will analyze how authors and filmmakers envision technological advancements, artificial intelligence, and alternate realities. The course will highlight the ways in which these imaginative worlds inspire real-world innovation, pushing the boundaries of what is possible and encouraging creative thinking. Through critical analysis, students will gain a deeper understanding of the intersection between science fiction and the potential for transformative ideas.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Open,20,13,7,0,20,Graded,Y,April Lynn Henry
2880,GERMAN,182CNS,01,Monstrous Births: Coming to Life in Science and Literature of the 19th century,"Explores European fascination with the origins of life in the long nineteenth century, including monsters, automata, and strange births. Attention both to science and to fiction. Focus on attitudes towards the creative power of nature and of the human imagination, the connection between gender and creativity, the differences between scientific and literary questions and practices, and the position of each with respect to society and to truth. Traces connections between earlier anxieties and contemporary concerns with technological-human hybrids, reproductive technologies, and generative AI. All readings and discussions in English.",,1,SEM,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Open,14,12,2,0,14,Graded,Y,Stefani Engelstein
2879,GERMAN,185CN,01,"Surveillance and Society: Big Brother, Secret Police, and Reality TV","A study of surveillance in fiction, history, and the contemporary world. Surveillance begins with the erosion of the bourgeois idea of a right to privacy, reaches an extreme in totalitarian states, and resurfaces in the contemporary age of 24-hour digital monitoring and self-display. We will explore the technological, political, social, and aesthetic dimensions of surveillance. Materials to be examined include dystopian novels, philosophical texts, films that employ and depict surveillance, and historical and legal documents from the German, French and American contexts.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Wait List,18,18,0,2,18,Graded,Y,Bahadir Reisoglu
2864,GERMAN,203,01,Intermediate German I,"Intermediate-level German course continuing instruction begun in German 102. Focus on developing German language abilities and expanding cultural knowledge through topic-oriented syllabus on cultures of the German-speaking world. Comprehensive review of grammar, vocabulary building, with continued practice in speaking, reading, listening, and writing. Literary and nonliterary texts from a variety of media provide basis for discussion and cultural awareness. Recommended prerequisite: German 101-102, 111, or equivalent.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Open,18,14,4,0,18,Graded,N,Andrea Jarosch Larson
2865,GERMAN,204,01,Intermediate German II,"Intermediate-level German course continuing instruction begun in German 203. Practice in spoken and written German (speaking, listening, reading, writing); introduction to German culture and society through film, music, literature, and other authentic materials. Communicative approach to language study focuses on learning to use German in meaningful contexts across a variety of real-life situations and genres.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Open,12,2,10,0,12,Graded,N,Joseph Lund
2869,GERMAN,210,01,Intermediate Conversation Practice,"Develop speaking skills for everyday language interactions, including expressing opinions and formulating arguments. Grade based on participation, vocabulary quizzes, role plays. Recommended prerequisite: German 101 and 102 (or equivalent). Enrollment in German 203 or 204 encouraged but not necessary. Does not satisfy the foreign language requirement. Satisfies one course requirement for the German major/minor if the student takes GERMAN 310 later. The two courses will count as a single course towards the major/minor.",,0.5,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Wait List,12,12,0,0,12,Satisfactory/Unsatisfactory,N,Carolin Jolitz
8132,GERMAN,276,01,Is God Dead?,"This course explores one of the most provocative questions in modern religious thought: Is God dead? Instead of answering this question definitively, it examines how influential philosophers, theologians, and cultural critics in European and American thought have responded to the perceived reality of the death of God. Through close readings of key texts, it engages with scientific, existentialist, psychoanalytical, theological, gender, and racial perspectives on the modern religious situation, secularism, and the search for meaning in a world without an absolute foundation. The course considers whether the 'death of God' is a historical reality, a philosophical provocation, or an unfinished debate, and explores the political and moral implications of these questions.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Open,40,20,20,0,40,Graded,Y,Daniel M Herskowitz
2866,GERMAN,306S,01,Advanced German II: Text and Context,"Development of advanced German language proficiency, with particular attention to written expression. Emphasis on stylistic variation, complex grammatical structures, and lexical sophistication (vocabulary building). Analysis of authentic texts from a variety of genres will provide the basis for practice in creative, descriptive, narrative, argumentative, and analytical writing. Prerequisite: German 204 or equivalent. Not open to native speakers of German.",,1,SEM,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Open,18,13,5,0,18,Graded,N,Andrea Jarosch Larson
2868,GERMAN,310,01,Advanced Conversation Practice,"Practice speaking in wide array of formal and informal situations. Expand vocabulary and idiomatic speech. Topics include current events, practical needs, German culture, using authentic texts from variety of media and genre. Grade based on participation, quizzes, presentations. Recommended prerequisite: German 204 (or equivalent). Does not satisfy the foreign language requirement. Satisfies one course requirement for the German major/minor if the student has already taken GERMAN 210. The two courses will count as a single course towards the major/minor.",,0.5,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Open,10,5,5,0,10,Satisfactory/Unsatisfactory,N,Carolin Jolitz
8119,GERMAN,363S,01,Franz Kafka: One Great Writer,"A deep dive into the writings of Franz Kafka, arguably the most important writer of the twentieth century. Kafka captured the quintessential experiences of modernity in novels and stories that are at once dark and absurd, hopeless and hilarious, profoundly unsettling and surprisingly entertaining. He was a German-speaking Jewish insurance lawyer in Prague during a time of tremendous social, political, and technological change, and his writings remain astonishingly relevant and relatable today. In addition to analyzing Kafka's works, students will do creative projects that engage with Kafka's life and world in his time and ours. Taught entirely in English. No German required.",,1,SEM,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Wait List,18,18,0,3,18,Graded,Y,Kata Gellen
