filename,semester,course,instructor,question_number,question_text,response_rate,mean,std,median,total_responses,response_distribution
BIOLOGY-288A-01_Glass__Alexander_Summer_II_2023.html,Summer II 2023,BIOLOGY-288A-01 : BIOGEO AUSTRALIAN CONTEX.BIOLOGY-288A-01.ENVIRON-288A-01.EOS-288A-01.ECS-288A-01.,Alexander Glass,1,"What knowledge, methods, skills, insights, or ways of thinking did you develop in this course? Please describe three specific things you learned.",,,,,,
BIOLOGY-288A-01_Glass__Alexander_Summer_II_2023.html,Summer II 2023,BIOLOGY-288A-01 : BIOGEO AUSTRALIAN CONTEX.BIOLOGY-288A-01.ENVIRON-288A-01.EOS-288A-01.ECS-288A-01.,Alexander Glass,2,"Reflecting on the overall learning environment of this class, in what ways did the instructor(s) and the structure or components of the course facilitate your learning? Are there specific course components or methods of instruction you’d keep for future years?",,,,,,
BIOLOGY-288A-01_Glass__Alexander_Summer_II_2023.html,Summer II 2023,BIOLOGY-288A-01 : BIOGEO AUSTRALIAN CONTEX.BIOLOGY-288A-01.ENVIRON-288A-01.EOS-288A-01.ECS-288A-01.,Alexander Glass,3,"The course was intellectually stimulating. It made me think in new ways, encouraged me to adopt different points of view, or challenged me to develop new skills.",15/18 (83.33%),4.93,0.26,5.00,15,Poor: 0 (0.00%); Marginal: 0 (0.00%); Average: 0 (0.00%); Very Good: 1 (6.67%); Excellent: 14 (93.33%)
BIOLOGY-288A-01_Glass__Alexander_Summer_II_2023.html,Summer II 2023,BIOLOGY-288A-01 : BIOGEO AUSTRALIAN CONTEX.BIOLOGY-288A-01.ENVIRON-288A-01.EOS-288A-01.ECS-288A-01.,Alexander Glass,4,What made this class stimulating or how could it be more intellectually stimulating if it wasn’t?,,,,,,
BIOLOGY-288A-01_Glass__Alexander_Summer_II_2023.html,Summer II 2023,BIOLOGY-288A-01 : BIOGEO AUSTRALIAN CONTEX.BIOLOGY-288A-01.ENVIRON-288A-01.EOS-288A-01.ECS-288A-01.,Alexander Glass,5,"Considering all components of the course (lectures, discussions, sections/labs, assessments, projects, course environment, etc), overall the course was",13/18 (72.22%),4.77,0.44,5.00,13,Poor: 0 (0.00%); Marginal: 0 (0.00%); Average: 0 (0.00%); Very Good: 3 (23.08%); Excellent: 10 (76.92%)
BIOLOGY-288A-01_Glass__Alexander_Summer_II_2023.html,Summer II 2023,BIOLOGY-288A-01 : BIOGEO AUSTRALIAN CONTEX.BIOLOGY-288A-01.ENVIRON-288A-01.EOS-288A-01.ECS-288A-01.,Alexander Glass,6,"Based on the effectiveness of instruction (clarity, expertise, enthusiasm, rigor, support, inspiration, etc), overall the instructor,  Instructor(s), was",15/18 (83.33%),4.73,0.59,5.00,15,Poor: 0 (0.00%); Marginal: 0 (0.00%); Average: 1 (6.67%); Very Good: 2 (13.33%); Excellent: 12 (80.00%)
BIOLOGY-288A-01_Glass__Alexander_Summer_II_2023.html,Summer II 2023,BIOLOGY-288A-01 : BIOGEO AUSTRALIAN CONTEX.BIOLOGY-288A-01.ENVIRON-288A-01.EOS-288A-01.ECS-288A-01.,Alexander Glass,7,What would you like to say about this course to a student who is considering taking it in the future?,,,,,,
BIOLOGY-288A-01_Glass__Alexander_Summer_II_2023.html,Summer II 2023,BIOLOGY-288A-01 : BIOGEO AUSTRALIAN CONTEX.BIOLOGY-288A-01.ENVIRON-288A-01.EOS-288A-01.ECS-288A-01.,Alexander Glass,8,The course was difficult.,15/18 (83.33%),2.47,0.74,3.00,15,Strongly disagree: 2 (13.33%); Disagree: 4 (26.67%); Neither agree nor disagree: 9 (60.00%); Agree: 0 (0.00%); Strongly agree: 0 (0.00%)
BIOLOGY-288A-01_Glass__Alexander_Summer_II_2023.html,Summer II 2023,BIOLOGY-288A-01 : BIOGEO AUSTRALIAN CONTEX.BIOLOGY-288A-01.ENVIRON-288A-01.EOS-288A-01.ECS-288A-01.,Alexander Glass,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,15/18 (83.33%),4.80,1.86,4.00,15,1: 0 (0.00%); 2: 1 (6.67%); 3: 1 (6.67%); 4: 6 (40.00%); 5: 4 (26.67%); 6: 1 (6.67%); 7: 1 (6.67%); 8: 0 (0.00%); 9: 0 (0.00%); 10+: 1 (6.67%)
BIOLOGY-288A-01_Glass__Alexander_Summer_II_2024.html,Summer II 2024,BIOLOGY-288A-01 : BIOGEO AUSTRALIAN CONTEX.BIOLOGY-288A-01.ECS-288A-01.ENVIRON-288A-01.EOS-288A-01.,Alexander Glass,1,"What knowledge, methods, skills, insights, or ways of thinking did you develop in this course? Please describe three specific things you learned.",,,,,,
