class_nbr,subject,catalog_nbr,class_section,descr,catalog_description,topic,units,component,class_type,acad_career_descr,instruction_mode_descr,campus_descr,location_descr,session_descr,start_dt,end_dt,enrl_stat_descr,class_capacity,enrollment_total,enrollment_available,wait_tot,wait_cap,grading_basis,combined_section,instructors
2152,NURSING,462,01,Perioperative Nursing,"This course introduces ABSN students to perioperative nursing, with a focus on the scrub and RN circulator nurse roles and responsibilities. In class and focused observation experiences, students can expect to: (a) learn how RNs who work in the perioperative environment interact with members of the inter-professional health care team to care for patients before, during, and after surgery, (b) explore patients' and family members' experiences on the day of surgery, and (c) apply previously learned knowledge and skill about evidence-based practice to perioperative clinical practice issues. Students can also expect to learn how RNs advocate for patients during the perioperative period.",,3,LEC,E,School of Nursing,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,11/25/2025,Open,18,9,9,0,10,Graded,N,Lauren Irene Starkenberg
2226,NURSING,465,01,Psychiatry and Substance Use Treatment: An Inter-Professional Experience,"This course will delve in to the treatment of adult psychiatric patients and those struggling with substance abuse. Using an inter-professional collaborative approach, students will gain knowledge of assessment, treatment planning, and the treatment strategies utilized by various members of the clinical team. The one-month course offers conversation, seminars and clinical rounding, inter-professional shadowing experiences and at least one 8-hour clinical day in the inpatient clinical setting with an experienced clinical instructor. Instructor consent required.",,1 - 3,LEC,E,School of Nursing,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,11/25/2025,Open,25,11,14,0,10,Credit / No Credit,N,Andrew J Muzyk; Anne Derouin
2157,NURSING,468,01,Population Health Practice – Communicable Diseases & Immunizations,"In this course, students examine historical, ethical, social, economic, and legal aspects of communicable diseases and immunizations. They also integrate concepts of wellness, community/public health nursing, team functioning, and the nursing process to plan, implement, and evaluate a mass immunization campaign. Prerequisite: Nursing 398.",,2 - 3,LEC,E,School of Nursing,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,11/25/2025,Open,45,17,28,0,0,Graded,N,Sarah F Grenon
2049,NURSING,473,01,Professional Nursing: Evolution as an Effective Team Member,"This course provides students with the opportunity to enhance their identity as a significant member of health care teams. It addresses the complexity of team development, characteristics of effective teams, ways to incorporate the patient/family into the team, and quality outcomes of effective teams. Prerequisite: Nursing 394.",,2,LEC,E,School of Nursing,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,11/25/2025,Open,90,62,28,0,10,Graded,N,Khaled W Bader; Sarah F Grenon
2050,NURSING,474,001,Nursing Management of the Adult Patient with Health Problems,"This course is designed to help students develop the knowledge, skills and values essential to provide safe, quality, patient/family-centered care to adults with health problems. The clinical component of the course engages students in the collaborative management of care for patients and the use of information technology to promote human flourishing in order to optimize patient-family outcomes in an acute care environment. Prerequisite: Nursing 396. Corequisite: Nursing 476.",,5,LEC,N,School of Nursing,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,11/25/2025,Open,90,62,28,0,10,Graded,N,Al Cadavero; Khaled W Bader
2051,NURSING,474,01C,Nursing Management of the Adult Patient with Health Problems,"This course is designed to help students develop the knowledge, skills and values essential to provide safe, quality, patient/family-centered care to adults with health problems. The clinical component of the course engages students in the collaborative management of care for patients and the use of information technology to promote human flourishing in order to optimize patient-family outcomes in an acute care environment. Prerequisite: Nursing 396. Corequisite: Nursing 476.",,0,CLN,E,School of Nursing,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,11/25/2025,Open,90,62,28,0,10,Graded,N,Al Cadavero; Khaled W Bader
2052,NURSING,475,001,Gerontological Nursing: Caring for Older Adults and Their Families,"This course is designed to help students design and provide nursing care to older adults experiencing acute and chronic health problems, and evaluate the effectiveness of that care. The clinical component provides students with opportunities to use evidence-based geriatric nursing protocols in caring for older adults in long-term care settings (assisted living, continuing care retirement communities, skilled nursing facilities), and acute care settings specializing in care of older adults (NICHE Units). Prerequisite: Nursing 474. Corequisite: Nursing 476.",,4,LEC,N,School of Nursing,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,11/25/2025,Open,90,62,28,0,10,Graded,N,Ayomide O Bankole; Deirdre K Thornlow; Gillian C Jackson
2053,NURSING,475,01C,Gerontological Nursing: Caring for Older Adults and Their Families,"This course is designed to help students design and provide nursing care to older adults experiencing acute and chronic health problems, and evaluate the effectiveness of that care. The clinical component provides students with opportunities to use evidence-based geriatric nursing protocols in caring for older adults in long-term care settings (assisted living, continuing care retirement communities, skilled nursing facilities), and acute care settings specializing in care of older adults (NICHE Units). Prerequisite: Nursing 474. Corequisite: Nursing 476.",,0,CLN,E,School of Nursing,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,11/25/2025,Open,90,62,28,0,10,Graded,N,Ayomide O Bankole; Deirdre K Thornlow; Gillian C Jackson
2054,NURSING,476,01,Pathophysiology and Pharmacology II,"In this course students learn about the biologic basis and approaches to pharmacologic management of acute and chronic alterations in physical and mental health in diverse adult and older adult/geriatric populations. Students consider the contributions genomics and environment, including social determinants of health, make on physiologic dysfunction and pharmacologic treatment decisions. Prerequisite: Nursing 398.",,2,LEC,E,School of Nursing,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,11/25/2025,Open,90,62,28,0,10,Graded,N,Jennifer Mando Vandrick; Mary Elizabeth Paden
2055,NURSING,483,01,Professional Nursing: Evolution as a Leader,"This course challenges students to assume the role of leader in ways that continually improve nursing care and advance the profession across practice, academic, and policy arenas. Students engage in self-reflection regarding their leadership skills and outline a plan to enhance those skills throughout their nursing careers. Prerequisite: Nursing 473",,2,LEC,E,School of Nursing,In Person,Duke University,Durham,Regular Academic Session,08/25/2025,11/25/2025,Open,90,76,14,0,10,Graded,N,Ernest J Grant; Michelle A Webb
