uid,course_code,title,instructor,term,area,response_rate,department_codes,data-id0,data-id1,data-id2,data-id3,scraped_at
149911_8928_11987231_27466684,SPANISH-306A-01,LANG/CULT/HEALTH COSTA RICA.SPANISH-306A-01.GLHLTH-326A-01.,"Fernandez, Bethzaida",Summer I 2023,ROMANCE,"11 of 12  responded (91.67%)



 View Report
                            



 Download PDF","SPANISH, GLHLTH",99029,R3taZNKnw14IRH7UBESaUg%3d%3d,VPHrc%2fVrqW2olAFknj6NHA%3d%3d,uQC%2bF4lsYkSRmTi1L2E%2fUw%3d%3d,2025-11-24T16:15:32.716863
154503_9169_12241310_27991533,GLHLTH-720-01,DECOLONIZING GLOBAL HEALTH.GLHLTH-720-01.,"Narayanasamy, Shanti",Fall 2023,GLHLTH,"7 of 12  responded (58.33%)



 View Report
                            



 Download PDF",GLHLTH,98846,t%2fFkKASUrBF6qRsNV5Za2w%3d%3d,I%2fa5PvfCXpIhqHbEjIl3Mg%3d%3d,OiusDuGK50idkrfpQRcCaw%3d%3d,2025-11-24T16:15:32.716959
154503_9169_12241317_27991565,GLHLTH-700-01,GLOBAL HEALTH FIELD RESEARCH.GLHLTH-700-01.,"Loscalzo Palmquist, Aunchalee",Fall 2023,GLHLTH,"12 of 30  responded (40.00%)



 View Report
                            



 Download PDF",GLHLTH,98846,t%2fFkKASUrBF6qRsNV5Za2w%3d%3d,VzrjfyAkgmFNE4jY0zvrlA%3d%3d,f6agIqw8OJ4jUjKsXlD%2f9w%3d%3d,2025-11-24T16:15:32.717039
154503_9169_12241318_27991541,GLHLTH-705-001,BIOSTAT & EPID FOR GH I.GLHLTH-705-001.,"Egger, Joe",Fall 2023,GLHLTH,"23 of 35  responded (65.71%)



 View Report
                            



 Download PDF",GLHLTH,98846,t%2fFkKASUrBF6qRsNV5Za2w%3d%3d,xF4g75sjHTJVtCunUsdkkg%3d%3d,1Js8pGpYfYkRQbkxJgzJCw%3d%3d,2025-11-24T16:15:32.717116
154503_9169_12241318_27991544,GLHLTH-705-001,BIOSTAT & EPID FOR GH I.GLHLTH-705-001.,"Turner, Elizabeth",Fall 2023,GLHLTH,"23 of 35  responded (65.71%)



 View Report
                            



 Download PDF",GLHLTH,98846,t%2fFkKASUrBF6qRsNV5Za2w%3d%3d,xF4g75sjHTJVtCunUsdkkg%3d%3d,nFmOk96swRmEfTYm0xCkig%3d%3d,2025-11-24T16:15:32.717190
154503_9169_12241318_27991547,GLHLTH-705-001,BIOSTAT & EPID FOR GH I.GLHLTH-705-001.,"Gray, Christine",Fall 2023,GLHLTH,"23 of 35  responded (65.71%)



 View Report
                            



 Download PDF",GLHLTH,98846,t%2fFkKASUrBF6qRsNV5Za2w%3d%3d,xF4g75sjHTJVtCunUsdkkg%3d%3d,TeDA8bSWLA7%2fdzdK%2fVgAdw%3d%3d,2025-11-24T16:15:32.717267
154503_9169_12241322_27991534,GLHLTH-705-02L,BIOSTAT & EPID FOR GH I.GLHLTH-705-02L.,"Markwalter, Christine",Fall 2023,GLHLTH,"12 of 17  responded (70.59%)



 View Report
                            



 Download PDF",,98846,t%2fFkKASUrBF6qRsNV5Za2w%3d%3d,Xekud25jpwqKFqdlu8TFMg%3d%3d,JvOr4EEWbjh7t8ledv%2fIoQ%3d%3d,2025-11-24T16:15:32.717344
154503_9169_12241323_27991525,GLHLTH-571-01,GLOBAL MATERNAL/CHILD HEALTH.GLHLTH-571-01.,"Huchko, Megan",Fall 2023,GLHLTH,"7 of 12  responded (58.33%)



 View Report
                            



 Download PDF",GLHLTH,98846,t%2fFkKASUrBF6qRsNV5Za2w%3d%3d,MJzbq6icPKOou6rjMBQmmA%3d%3d,3nenRM20JQjfaokf37h6lw%3d%3d,2025-11-24T16:15:32.717424
154503_9169_12241339_27991541,GLHLTH-710-01,INTERMEDIATE EPIDEMIOLOGY.GLHLTH-710-01.,"Egger, Joe",Fall 2023,GLHLTH,"12 of 12  responded (100.00%)



 View Report
                            



 Download PDF",GLHLTH,98846,t%2fFkKASUrBF6qRsNV5Za2w%3d%3d,jUMuXfzWqq9lcwXl16uz8g%3d%3d,1Js8pGpYfYkRQbkxJgzJCw%3d%3d,2025-11-24T16:15:32.717501
154503_9169_12241351_27991534,GLHLTH-705-01L,BIOSTAT & EPID FOR GH I.GLHLTH-705-01L.,"Markwalter, Christine",Fall 2023,GLHLTH,"13 of 19  responded (68.42%)



 View Report
                            



 Download PDF",,98846,t%2fFkKASUrBF6qRsNV5Za2w%3d%3d,G9qPYpD%2bndoJb1BFXCK5CA%3d%3d,JvOr4EEWbjh7t8ledv%2fIoQ%3d%3d,2025-11-24T16:15:32.717581
