class_nbr,subject,catalog_nbr,class_section,descr,catalog_description,topic,units,component,class_type,acad_career_descr,instruction_mode_descr,campus_descr,location_descr,session_descr,start_dt,end_dt,enrl_stat_descr,class_capacity,enrollment_total,enrollment_available,wait_tot,wait_cap,grading_basis,combined_section,instructors
8301,AMES,80S,01,Studies in Special Topics,"Opportunities for first-year students to engage with a specific issue in Asian & Middle Eastern Studies, with emphasis on student writing. Topics vary each semester offered.",THE POST-APOCALYPTIC PACIFIC,1,SEM,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Closed,15,15,0,0,15,Graded,Y,Yeonwoo Koo
5205,AMES,123,01,History and Culture of Iran,"A multi-disciplinary approach to Iran and Persian culture. Covers history, religion, politics, literature, music, and cinema. Focuses on the developments in Iran leading up to and after the 1979 revolution. Does not require any knowledge of Persian or previous background.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Open,18,10,8,0,18,Graded,Y,Omid Safi
5142,AMES,129,01,Master Filmmakers of Chinese Cinemas,"Films, documentaries, television series, and soap operas produced in Mainland China in the post-Mao era, modern and contemporary Taiwan, and Hong Kong. Topics include the history and aesthetics of the new wave cinema, soap operas as the new forum for public debate o popular culture, and debate over the relationship between Euro-American modernist and the national cinema.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Closed,18,18,0,0,18,Graded,Y,Guo-Juin Hong
8152,AMES,137,01,Popular Music of Asia and Asian America,"In-depth examinations of key popular music genres from Japan, the two Koreas, China, Taiwan and Hong Kong, and Asian America. We will learn to listen analytically, and to situate our listening within each genre's or artist's cultural, historical, and political contexts. Through music, we also investigate questions migration and transnationalism; modernity and tradition; mediation and circulation; and the making of intersectional identities. No music background is required, but a willingness to listen to music is necessary.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Open,27,25,2,0,27,Graded,Y,Yun Emily Wang; Maako Shiratori
5054,AMES,145,01,Chinese Music Ensemble,Instructor consent required.,,0.5,MUS,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Open,15,2,13,0,15,Satisfactory/Unsatisfactory,Y,Jennifer Chang
4944,AMES,169,01,The Emergence of Modern Japan,A survey of modern Japanese history from 1850 to the present. Emphasis on social change as experienced by ordinary people. Includes a comparative overview of Japan's experience of modernity. This class is not open to students who have taken History 122A.,,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Open,40,19,21,0,40,Graded,Y,Simon C Partner
3753,AMES,179S,01,Turkey: Muslim and Modern,"Turkish history from the 18th century to the present. Turkey as strategic ally of the US; candidate for membership in European Union; first Muslim country to adopt democracy, secularism, and Westernization, and as political, cultural, and economic model for other Muslim countries. Focus on Turkish people's encounter with modernity as Muslims; questions about contradictions and promises of Muslim and modern experience; informed consideration of Islam's encounter with the West. No prerequisites. No knowledge of Turkish required.",,1,SEM,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Open,12,0,12,0,12,Graded,Y,Mustafa O Tuna
7369,AMES,214,01,9/11 and Its Aftermath: How Bin Laden Changed America and the World,"Course will examine the impact of the 9/11 attacks and the response to these attacks on America and the World. Study the historical, political, and sociological forces that gave rise to Al Qaeda, and it's ideology. Course will chart and assess the response to the attacks by the United States and its allies, including military actions, U.S. foreign policy, intelligence collection, law enforcement policy, and homeland security. Address thematic issues such as the impact of attacks on American history, politics, foreign policy, culture, and national cohesion.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Open,40,35,5,0,40,Graded,Y,David Schanzer; -
5233,AMES,236S,01,From Ottoman Empire to the Modern Middle East,"Major cultural, political and historical issues in the transition from the late Ottoman Empire to the Modern Middle East. Emphasis on Ottoman legacies in the 20th century. Readings and discussions analyze end of empire through colonial intervention, WWI, the caliphate, political violence, cultural revolution, national self-determination, coups, post-colonial states, and Islamist mobilization. Interdisciplinary focus on cultural texts, including film, popular culture and literature. Thematic discussions on women/gender, identity- and state-formation, historiography, and hierarchies of race and religion.",,1,SEM,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Open,18,7,11,0,18,Graded,Y,Erdag M Goknar
8024,AMES,237,01,"K-Pop, Idols, and Fandom","This course explores the complex relationship between Korean popular music (K-Pop) idols and the complex global online (anti-)fandoms that have formed around these industry entertainers. Through a critical analysis of K-Pop music videos, and documentaries, this course examines the historical roots of idol culture in South Korea, the current state of the K-Pop industry, fan behaviors, and the global expansion of K-Pop fandom to understand how these dynamics shape both the industry and the idols themselves. This course nuances concerns about what drives one to become an idol and what it means to be a fan by engaging in moral and ethical debates surrounding the emerging Western consumption of a predatory music genre with its own complex relationship to global music flows.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Closed,25,28,0,0,25,Graded,Y,Cody Black
