class_nbr,subject,catalog_nbr,class_section,descr,catalog_description,topic,units,component,class_type,acad_career_descr,instruction_mode_descr,campus_descr,location_descr,session_descr,start_dt,end_dt,enrl_stat_descr,class_capacity,enrollment_total,enrollment_available,wait_tot,wait_cap,grading_basis,combined_section,instructors
3387,I&E,101,01,Innovation Creativity & Entrepreneurial Mindset,"This course is a deep dive into the essential skills and perspectives need to bring a new idea to life. The course explores the link between sociology, psychology, anthropology, and economics and the individual (and team) capacity to generate new ideas for a creative problem-solving. The course cultivates crucial competencies like curiosity, questioning, and creativity, aimed at empowering students to tackle problems with renewed, inquisitive approach.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Open,40,21,19,0,40,Graded,Y,Amy Wyron Robinson
3388,I&E,101,02,Innovation Creativity & Entrepreneurial Mindset,"This course is a deep dive into the essential skills and perspectives need to bring a new idea to life. The course explores the link between sociology, psychology, anthropology, and economics and the individual (and team) capacity to generate new ideas for a creative problem-solving. The course cultivates crucial competencies like curiosity, questioning, and creativity, aimed at empowering students to tackle problems with renewed, inquisitive approach.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Wait List,40,40,0,5,40,Graded,Y,Amy Wyron Robinson
7998,I&E,109CNS,01,Brand Storytelling,"In this project-based course, students explore how curiosity and creativity drive effective brand storytelling. They learn to craft strategic, audience-focused messages and build brand identity across a variety of media genres. Working in teams to develop fictional companies, students gain experience with media writing and content creation. They reflect on how personal and organizational missions and values inform communication style. Students work through brand crisis scenarios, building media response skills and considering the ethics of shaping public perception. The course culminates in a visual press kit and strategic plan that showcase students' ability to communicate with purpose and bring innovative ideas to brand messaging.",,1,SEM,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Wait List,18,18,0,2,18,Graded,N,Cara Kozma Tsitouris
3382,I&E,110,01,Design Your Duke Journey,"Design Your Duke Journey (+Career!) is an interactive course that applies a design-thinking framework and mindset to career exploration and development. Students will learn to get curious, try stuff out and talk to people through experiential activities in and out of the classroom, self-reflection, readings and discussion. The intended goal is that students will learn how design thinking can help them explore options and opportunities, and at the same time, wrestle with the 'wicked' problem of: How do I know if I'm on the right track, if I don't know exactly what the destination is? This class is best suited for first-year or sophomore undergraduate students.",,0.5,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Wait List,30,30,0,2,30,Satisfactory/Unsatisfactory,N,Greg Victory
3383,I&E,110,02,Design Your Duke Journey,"Design Your Duke Journey (+Career!) is an interactive course that applies a design-thinking framework and mindset to career exploration and development. Students will learn to get curious, try stuff out and talk to people through experiential activities in and out of the classroom, self-reflection, readings and discussion. The intended goal is that students will learn how design thinking can help them explore options and opportunities, and at the same time, wrestle with the 'wicked' problem of: How do I know if I'm on the right track, if I don't know exactly what the destination is? This class is best suited for first-year or sophomore undergraduate students.",,0.5,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Open,30,19,11,0,30,Satisfactory/Unsatisfactory,N,Mathavi J Strasburger
3927,I&E,151S,01,"The Beatles, Duke Ellington and the Magic of Collaboration","This course addresses collaboration in visual arts, literature and especially music, with focus on the Beatles and Duke Ellington. We also look at Picasso and Braque, Dutch workshops in the seventeenth century, Hip Hop, architectural studios, Charles Dickens, T.S. Eliot, Warhol, and movies. Along the way we'll learn about jazz and rock during the period 1920 through 1970. The ethics of collaboration plays out very differently in these two ensembles. The musicians helping Ellington were largely hidden: the goal was to establish the image of him as a genius composer who did it all by himself. The Beatles, in contrast, carefully cultivated the image of an egalitarian musical collective; they were so successful that this ideal came to dominate rock during the 1960s.",,1,SEM,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Open,14,8,6,0,14,Graded,Y,Thomas Brothers
7353,I&E,230,01,"Arts Policy, Leadership, and Engagement","This community-engaged course provides an introduction to contemporary issues in US arts policy and cultural sector leadership across four broad themes: creative institutions; cultural equity and accessibility; creative placemaking/community development; and the creative economy. In addition to policy questions in these areas, we examine leadership practices in arts organizations and cultural institutions, with particular attention to the kinds of leadership the arts require in a post-2020 world. Students will work in teams on a semester-long collaborative project with an arts policy organization and experience the arts in practice through attendance at performances and exhibitions.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Wait List,20,23,0,4,20,Graded,Y,Andrew Nurkin
4583,I&E,243S,01,The Art of Improvising,"We will explore techniques for spontaneous behavior, immediate creation, and developing your creativity and truth on stage. The goal of the class exercises will be to build community and collaboration, to deepen your communication skills, and to strengthen your natural sense of humor. We will study the works of Viola Spolin, Keith Johnstone, and iO.",,1,SEM,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Wait List,16,16,0,7,16,Graded,Y,Johanna (Jody) McAuliffe
3368,I&E,250,01,Building Global Audiences,"Marketing and publicity are so important to audience building that, 20 years ago, expanding beyond local audiences usually couldn't be accomplished without huge advertising budgets. However, thanks to the Internet, you can build a global audience from your dorm room. This class explores how. Learn about social media, search engine optimization, virality, content marketing, growth hacking, and other digital audience building strategies. They're difficult to learn and time consuming to execute, so expect to struggle. We'll learn as much from our failures as we will from our successes as we discover what it takes to cultivate global awareness for an idea without ever leaving Durham.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Open,24,13,11,0,24,Graded,Y,Aaron Philip Dinin
3373,I&E,253,01,Social Marketing: From Literary Celebrities to Instagram Influencers,"Typical Duke students spend hours each day using social media. You've surely heard the platforms described as 'revolutionary,' and you've also heard them described as 'time wasters.' What you probably haven't thought about is how similar they are to previous 'revolutionary' communications technologies like novels, newspapers, and even language itself. This course explores ways in which studying the masters of previous 'social' media technologies—the Shakespeares, Whitmans, and Eliots of the world—can help us understand how influencers on digital social media leverage the same platforms you use every day to market themselves, build their brands, and grow their audiences.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Wait List,60,60,0,8,60,Graded,Y,Aaron Philip Dinin
