class_nbr,subject,catalog_nbr,class_section,descr,catalog_description,topic,units,component,class_type,acad_career_descr,instruction_mode_descr,campus_descr,location_descr,session_descr,start_dt,end_dt,enrl_stat_descr,class_capacity,enrollment_total,enrollment_available,wait_tot,wait_cap,grading_basis,combined_section,instructors
8056,RELIGION,101,01,Introduction to Religious Studies,Introduction to leading themes and concepts in the study of religions from the ancient world to the present. Course is divided into two parts: 1) what is religion? and 2) how is religion studied? A variety of religious traditions are examined as well as various theories and definitions of religion. Includes exploration of key ways in which different religions understand such social problems as violence and ideological conflict.,,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Open,35,10,25,0,35,Graded,N,Jennifer W Knust
3007,RELIGION,103CNS,01,The Song of the Stars,"Is the world ordered and arranged or is it a chaos? Was there a time when the universe was not? Was it generated and will it end or is it eternal and everlasting? Who made it, if anyone? Ancient and medieval stargazers contemplated these and other questions, looking to the heavens to solve riddles of existence, fate, consciousness, and beauty, and to navigate ways of being and moving in the world. Listening in on the song of the stars, this class encounters premodern religions, literatures, and the enchanted cosmos.",,1,SEM,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Wait List,18,18,0,0,18,Graded,Y,Jennifer W Knust
3010,RELIGION,104CN,01,"Gods, Monsters & Superheroes: The Beings of the Cosmos","The beings of the cosmos have ranged from helpful, to evil, to downright terrifying, but in all cases, said something about what it is to be human and our role in the universe. This constellation course explores the dynamic nature of these beings as students will investigate their stories, depictions, and roles and how they interact with humanity. With a concern to move beyond the dominant narratives, this class draws from ancient to present mythologies and illuminates the gender, ethical, and social considerations evident in these constructions. In a journey through these imagined realities, we will explore the existential questions of humanity as we witness communities and cultures wrestle with self-understanding and the human relationship to the cosmos and the beings who live there.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Open,13,9,4,0,13,Graded,N,Michael S. Domeracki
3011,RELIGION,105CNS,01,Introduction to Sport and Religion,"This course is an introduction to the field of sport and religion. The course will focus on the examination of how sport can work as religion creating a sense of community through rituals that reinforce and maintain social bonds and collective experience. Duke University is very known for its athletic program, amazing athletes, and fandom. The Duke Blue Devil represents not only the athletes of our school, but every current student and Duke alumni. The course will use Duke's sport culture to investigate how sports work as religion creating a sense of identity and community that transcends space and time.",,1,SEM,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Open,18,12,6,0,18,Graded,N,Larissa S Carneiro
8168,RELIGION,111S,01,Mysticism of India: Spiritual Traditions of South Asia,"This course focuses on the mystical teachings of South Asia, including Muslim, Hindu, and Sikh material. We will pay particular attention to music and poetry. Course content is primarily premodern material, with most readings being from the 1000-1600 period. All readings are in English. No background required.",,1,SEM,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Wait List,12,12,0,1,12,Graded,Y,Omid Safi
9415,RELIGION,113,01,Religion & the Media Turn,"In what ways is media central to the creation of religious experience? How do material things channel, transduce, activate, and mediate experience, and generate the sensorial features of religious communion? In this course, we will not only examine how religion becomes mediatized. We will also explore how religious media/tion might be constitutive of the religious experience itself. We will examine media through commonsense understanding of technologies, t.v., radio, internet, social media. We'll also examine the use of print (texts) and religious art, relics, icons, 'idols'. How have ideologies connected to these conduits of religious experience, shaped religious being and belonging?",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Open,30,8,22,0,30,Graded,Y,Neena Mahadev
8273,RELIGION,114CNS,01,Religion and the Anthropocene,"This course examines the work of religious ideas—and ideas about religion—in relation to human interactions with and understandings of the environment. In recent years, the idea of the Anthropocene has abounded in both academic and popular literature. This course uses religion as a lens to examine the role of humans in both creating ecological destruction and efforts to repair and rework relationships with the natural world. We will engage with religious texts and interrogate the forces that have shaped religion under modernity, including the Reformation, the Enlightenment, and secularization. By the end of the semester, students will have deepened and nuanced their understandings of the notoriously vexed categories of religion and the Anthropocene.",,1,SEM,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Wait List,12,12,0,0,12,Graded,N,Raffaella M Taylor-Seymour
2989,RELIGION,140,01,Judaism,Introduction to Judaic civilization from its origins to modern times.,,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Open,40,5,35,0,40,Graded,Y,Daniel M Herskowitz
3326,RELIGION,143CNS,01,The Archaeology of Death: Ritual and Social Structure in the Ancient World,"Historically contextualized study of how the dead 'lived' in the ancient Roman world, in funerary practices and traditions. Topics may include: funerary rituals; ritual distinctions between the space of the living and dead around cities and in the countryside; ancestor cult; monumental and not-so-monumental tombs; grave offerings and grave assemblages; public personae and funerary iconography tied to gender, age, and occupation. Course will compare death-practices between ancient Rome and other regions and periods.",,1,SEM,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Open,14,13,1,0,14,Graded,Y,Alicia Jimenez
2991,RELIGION,155,01,The New Testament,"Examination of the major books of the New Testament, covering their contents, ethical implications, historical and social setting, authorship, date, and theology.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Open,40,25,15,0,40,Graded,N,Mark Goodacre
8236,RELIGION,190S,02,Special Topics Seminar,Topics and instructors to be announced.,THE DEVIL IN AMERICA,1,SEM,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Open,15,6,9,0,15,Graded,Y,Joelle Faith Troiano
8137,RELIGION,212S,01,Sci-Fi & Religion,"Religion intersects with Sci-Fi in a range of topics, tropes, and themes. They both tell stories about the place of human in the universe, the meaning and purpose of life. They both deal with the nature of good and evil, illusions and reality. Whether stories where someone is looking for the Creator, questioning the meaning of life and what makes us human, to plots that rely on religious myths, tropes, and themes, and even question the nature of religious institutions, Sci-Fi has been embedded in spirituality and religion. The course Sci-Fi and Religion explores the many entanglements between religion and science fiction and invites students to reflect on these issues.",,1,SEM,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Wait List,18,18,0,4,18,Graded,N,Larissa S Carneiro
8133,RELIGION,213S,01,Shamanism and Spirit Possession,"Anthropological, psychological, and Religious Studies approaches to cross-cultural study of spirit possession and shamanism. Examination of in-depth case-studies and comparative works, from both literate civilizations and non-literate cultures. Engage with contemporary concerns with nature and boundaries of personhood and embodiment and their relation to leadership.",,1,SEM,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Open,18,7,11,0,18,Graded,Y,John R Freeman
8277,RELIGION,219S,01,Muslim Women Across the Ages,"This course explores the diverse realities of Muslim women's lives, from the origins of Islam to the present, through autobiographical and biographical accounts situated in their social, economic, political, and cultural contexts. The women we will encounter through textual and audiovisual materials represent a wide range of personal backgrounds, including scholars, mystics, merchants, philanthropists, poets, slavegirls, feminists, and Islamists. We will metaphorically travel across the globe and time to understand the multifarious facets of Muslim women's lived experiences.",,1,SEM,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Open,12,9,3,0,12,Graded,Y,Mona F Hassan
7853,RELIGION,223S,01,Muhammad: The Prophet of Islam,"Course will cover the life, legacy, and devotion to the Prophet of Islam. No background needed. All course material in English. Course will include various sources depicting the life of Muhammad, the statements attributed to the Prophet, and also the vast legacy of devotion to the Prophet.",,1,SEM,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Open,12,8,4,0,12,Graded,Y,Omid Safi
2992,RELIGION,268,01,Religion and Film,"A study of the relationship between motion pictures and religion. Focus on the comparative portrayal of organized religions; expressions of religious life; and religious topics, such as God, evil and morality, in both Western and non-Western films in which contemporary artists and intellectuals explore the challenges of modernity.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Wait List,40,40,0,7,40,Graded,Y,Andrew Thomas Coates
2993,RELIGION,268,02,Religion and Film,"A study of the relationship between motion pictures and religion. Focus on the comparative portrayal of organized religions; expressions of religious life; and religious topics, such as God, evil and morality, in both Western and non-Western films in which contemporary artists and intellectuals explore the challenges of modernity.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Wait List,40,40,0,12,40,Graded,Y,Andrew Thomas Coates
8210,RELIGION,271,01,Sex and Gender in the Hebrew Bible,"Women in ancient Israel, early Christianity, and early Judaism in their contexts in the Near Eastern and Greco-Roman worlds, with attention to the relation between textual depictions and social reality and to the ethical issues raised by the continuing authority of biblical texts for matters of gender. Sources include the Bible, images from art, and archaeological remains.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Open,40,0,40,0,40,Graded,Y,Aslan Cohen mizrahi
