uid,course_code,title,instructor,term,area,response_rate,department_codes,data-id0,data-id1,data-id2,data-id3,scraped_at
149911_8928_11987217_27466647,FRENCH-212A-01,INTENSIVE INTERMED FR LANG/CUL.FRENCH-212A-01.,"Monroy, Emma",Summer I 2023,ROMANCE,"6 of 14  responded (42.86%)



 View Report
                            



 Download PDF",FRENCH,99029,R3taZNKnw14IRH7UBESaUg%3d%3d,gKrIjhs1pri8i1M3JqBd1Q%3d%3d,xbQW2VabZT2tDPoUhhYEgA%3d%3d,2025-11-24T16:14:31.834914
149911_8928_11987217_27466651,FRENCH-212A-01,INTENSIVE INTERMED FR LANG/CUL.FRENCH-212A-01.,"Provot, Karine",Summer I 2023,ROMANCE,"6 of 14  responded (42.86%)



 View Report
                            



 Download PDF",FRENCH,99029,R3taZNKnw14IRH7UBESaUg%3d%3d,gKrIjhs1pri8i1M3JqBd1Q%3d%3d,xkty5iJQbUcNHjeqZknfQQ%3d%3d,2025-11-24T16:14:31.835094
152527_9107_12076204_27445925,FRENCH-315A-01,TRAVAILLER POUR VIVRE.FRENCH-315A-01.,"Reisinger, Deb",Summer II 2023,ROMANCE,"6 of 10  responded (60.00%)



 View Report
                            



 Download PDF",FRENCH,99029,4TxgzUHg4Suz2MS8X7frbw%3d%3d,nOhKGCoFvOKFwmbiK6XWbw%3d%3d,CZG1%2fZTRXXFKvsxXTOEqsw%3d%3d,2025-11-24T16:14:31.835173
154503_9169_12241590_27466645,FRENCH-510-01,CITIZEN GODARD.FRENCH-510-01.CINE-642-01.LIT-510-01.VMS-552-01.,"Saliot, Anne-Gaelle",Fall 2023,ROMANCE,"5 of 12  responded (41.67%)



 View Report
                            



 Download PDF","FRENCH, CINE, LIT, VMS",98885,t%2fFkKASUrBF6qRsNV5Za2w%3d%3d,02ZPuhBy%2bSdYZxifx3wYhw%3d%3d,Z7Z28P1U53siqyLVTWp%2bGw%3d%3d,2025-11-24T16:14:31.835245
153858_9169_12281901_28111721,FRENCH-316S-01,GLOBAL HUMANITIES IN FRENCH.FRENCH-316S-01.,"Lyons, Patrick",Fall 2023,ROMANCE,"7 of 7  responded (100.00%)



 View Report
                            



 Download PDF",FRENCH,99029,CtmkEaIRhsSP75R5T115eg%3d%3d,ad1qdmYTIZSSmoag3%2bQk5g%3d%3d,xTbJ4Oy%2f2BoiMqpZ4MU9%2bg%3d%3d,2025-11-24T16:14:31.835316
153858_9169_12281942_27466646,FRENCH-303S-01,FR FOR CURRENT AFFAIRS.FRENCH-303S-01.,"Gonthier, Christelle",Fall 2023,ROMANCE,"9 of 11  responded (81.82%)



 View Report
                            



 Download PDF",FRENCH,99029,CtmkEaIRhsSP75R5T115eg%3d%3d,w5pe2g9904o9lMw5j%2fjaZg%3d%3d,w5Q74883P%2bwQIBnnF%2bB4cQ%3d%3d,2025-11-24T16:14:31.835384
153858_9169_12281956_28111747,FRENCH-203-01,INTERMED FRENCH LANG/CUL.FRENCH-203-01.,"Boum-biyong, Marie natacha",Fall 2023,ROMANCE,"6 of 6  responded (100.00%)



 View Report
                            



 Download PDF",FRENCH,99029,CtmkEaIRhsSP75R5T115eg%3d%3d,ugo84RklRFna8PZMXAE2MQ%3d%3d,5I4W4aCOO0XsXrAcp3%2bgUQ%3d%3d,2025-11-24T16:14:31.835453
153858_9169_12281959_27466646,FRENCH-303S-02,FR FOR CURRENT AFFAIRS.FRENCH-303S-02.,"Gonthier, Christelle",Fall 2023,ROMANCE,"9 of 14  responded (64.29%)



 View Report
                            



 Download PDF",FRENCH,99029,CtmkEaIRhsSP75R5T115eg%3d%3d,svFjEu186pJlgmlOukRJWw%3d%3d,w5Q74883P%2bwQIBnnF%2bB4cQ%3d%3d,2025-11-24T16:14:31.835522
153858_9169_12281965_27466651,FRENCH-102-01,ELEMENTARY FRENCH 2.FRENCH-102-01.,"Provot, Karine",Fall 2023,ROMANCE,"8 of 9  responded (88.89%)



 View Report
                            



 Download PDF",FRENCH,99029,CtmkEaIRhsSP75R5T115eg%3d%3d,9wSPAYC4Eu%2bG04doBdNOWA%3d%3d,xkty5iJQbUcNHjeqZknfQQ%3d%3d,2025-11-24T16:14:31.835592
153858_9169_12281969_28111750,FRENCH-203-03,INTERMED FRENCH LANG/CUL.FRENCH-203-03.,"Choffart, Germain",Fall 2023,ROMANCE,"14 of 15  responded (93.33%)



 View Report
                            



 Download PDF",FRENCH,99029,CtmkEaIRhsSP75R5T115eg%3d%3d,eAKQTu9pEda%2fvsKy8svl8Q%3d%3d,9EWqX3kiOgrXg94RL6n63A%3d%3d,2025-11-24T16:14:31.835684
153858_9169_12281970_28111750,FRENCH-101-02,ELEMENTARY FRENCH 1.FRENCH-101-02.,"Choffart, Germain",Fall 2023,ROMANCE,"13 of 15  responded (86.67%)



 View Report
                            



 Download PDF",FRENCH,99029,CtmkEaIRhsSP75R5T115eg%3d%3d,j8U4ujqUkHFX8QLhuhWtpw%3d%3d,9EWqX3kiOgrXg94RL6n63A%3d%3d,2025-11-24T16:14:31.835761
153858_9169_12281987_28111764,FRENCH-111-01,INTENSIVE ELEM FRENCH.FRENCH-111-01.,"Valnes, Sandra",Fall 2023,ROMANCE,"6 of 11  responded (54.55%)



 View Report
                            



 Download PDF",FRENCH,99029,CtmkEaIRhsSP75R5T115eg%3d%3d,7oZ%2fMR97jy4wXXMKEjYwTA%3d%3d,%2bYNKghVFYd9aTtNWmKOWBg%3d%3d,2025-11-24T16:14:31.835832
153858_9169_12281993_27445846,FRENCH-301S-01,FINDING YOUR VOICE IN FRENCH.FRENCH-301S-01.,"Florand, Laura",Fall 2023,ROMANCE,"9 of 12  responded (75.00%)



 View Report
                            



 Download PDF",FRENCH,99029,CtmkEaIRhsSP75R5T115eg%3d%3d,BztoZzOy3jvg4uNXthqsVQ%3d%3d,t3lnO3gQKBz%2fiYMjI08C%2fA%3d%3d,2025-11-24T16:14:31.835903
153858_9169_12282024_28111750,FRENCH-101-01,ELEMENTARY FRENCH 1.FRENCH-101-01.,"Choffart, Germain",Fall 2023,ROMANCE,"10 of 13  responded (76.92%)



 View Report
                            



 Download PDF",FRENCH,99029,CtmkEaIRhsSP75R5T115eg%3d%3d,43FBA2z%2bKzbV5yybL41R2g%3d%3d,9EWqX3kiOgrXg94RL6n63A%3d%3d,2025-11-24T16:14:31.835971
153858_9169_12282028_28111747,FRENCH-101-03,ELEMENTARY FRENCH 1.FRENCH-101-03.,"Boum-biyong, Marie natacha",Fall 2023,ROMANCE,"10 of 11  responded (90.91%)



 View Report
                            



 Download PDF",FRENCH,99029,CtmkEaIRhsSP75R5T115eg%3d%3d,Rpka3P5GjZdrLGNF%2fNcVdw%3d%3d,5I4W4aCOO0XsXrAcp3%2bgUQ%3d%3d,2025-11-24T16:14:31.836040
153858_9169_12282833_28111855,FRENCH-366S-01,VERSAILLES AND THE ARTS.FRENCH-366S-01.MUSIC-366S-01.,"Richard, Gabriel",Fall 2023,ROMANCE,"9 of 9  responded (100.00%)



 View Report
                            



 Download PDF","FRENCH, MUSIC",99029,CtmkEaIRhsSP75R5T115eg%3d%3d,0EeHAxOhcIeqRD5Xp8q5PQ%3d%3d,I7UPUIcu7K4yK19lBu8Lyw%3d%3d,2025-11-24T16:14:31.836110
153858_9169_12283009_27445846,FRENCH-308S-01,MANGER:FOODWAYS & FOOD SYSTEMS.FRENCH-308S-01.CULANTH-309S-01.ICS-321S-01.LIT-308S-01.,"Florand, Laura",Fall 2023,ROMANCE,"7 of 12  responded (58.33%)



 View Report
                            



 Download PDF","FRENCH, CULANTH, ICS, LIT",99029,CtmkEaIRhsSP75R5T115eg%3d%3d,rK%2bb%2fURJ39pDOHwr%2bw%2fi2g%3d%3d,t3lnO3gQKBz%2fiYMjI08C%2fA%3d%3d,2025-11-24T16:14:31.836180
153858_9169_12283026_27445925,FRENCH-325S-01,GLBL DISPLACEMENT: VOIX FRANC.FRENCH-325S-01.GLHLTH-325S-01.ICS-332S-01.PUBPOL-316S-01.RIGHTS-325S-01.,"Reisinger, Deb",Fall 2023,ROMANCE,"12 of 14  responded (85.71%)



 View Report
                            



 Download PDF","FRENCH, GLHLTH, ICS, PUBPOL, RIGHTS",99029,CtmkEaIRhsSP75R5T115eg%3d%3d,BMlHCQh57xeZvIc2bmPwBA%3d%3d,CZG1%2fZTRXXFKvsxXTOEqsw%3d%3d,2025-11-24T16:14:31.836250
161337_9470_12750038_28807708,FRENCH-390S-01,TOPICS FRENCH LIT/CULT.FRENCH-390S-01.,"Joseph-Gabriel, Annette",Spring 2024,ROMANCE,"5 of 5  responded (100.00%)



 View Report
                            



 Download PDF",FRENCH,99029,2IfRs0kYs9aOfu4jFuJHkQ%3d%3d,nTQE3q3yXuWKYJL1dI5UWQ%3d%3d,n63UWGkyJjximIDNtvwrsA%3d%3d,2025-11-24T16:14:31.836318
161337_9470_12750058_28111721,FRENCH-490S-01,FRENCH LIT (TOPICS).FRENCH-490S-01.,"Lyons, Patrick",Spring 2024,ROMANCE,"6 of 7  responded (85.71%)



 View Report
                            



 Download PDF",FRENCH,99029,2IfRs0kYs9aOfu4jFuJHkQ%3d%3d,Je6Ff6fD2CkQuIBjb01U8w%3d%3d,xTbJ4Oy%2f2BoiMqpZ4MU9%2bg%3d%3d,2025-11-24T16:14:31.836384
161337_9470_12750060_27466646,FRENCH-303S-01,FR FOR CURRENT AFFAIRS.FRENCH-303S-01.,"Gonthier, Christelle",Spring 2024,ROMANCE,"7 of 12  responded (58.33%)



 View Report
                            



 Download PDF",FRENCH,99029,2IfRs0kYs9aOfu4jFuJHkQ%3d%3d,%2bdsbc3FklLkDFk3rf1sZDg%3d%3d,w5Q74883P%2bwQIBnnF%2bB4cQ%3d%3d,2025-11-24T16:14:32.549107
161337_9470_12750084_28111747,FRENCH-101-01,ELEMENTARY FRENCH 1.FRENCH-101-01.,"Boum-biyong, Marie natacha",Spring 2024,ROMANCE,"7 of 9  responded (77.78%)



 View Report
                            



 Download PDF",FRENCH,99029,2IfRs0kYs9aOfu4jFuJHkQ%3d%3d,jMS2DncKJU8mqp65J0cmqw%3d%3d,5I4W4aCOO0XsXrAcp3%2bgUQ%3d%3d,2025-11-24T16:14:32.549202
161337_9470_12750096_28111750,FRENCH-101-02,ELEMENTARY FRENCH 1.FRENCH-101-02.,"Choffart, Germain",Spring 2024,ROMANCE,"12 of 13  responded (92.31%)



 View Report
                            



 Download PDF",FRENCH,99029,2IfRs0kYs9aOfu4jFuJHkQ%3d%3d,aZMeKMEiITMVCEFsf9XQDQ%3d%3d,9EWqX3kiOgrXg94RL6n63A%3d%3d,2025-11-24T16:14:32.549282
161337_9470_12750109_28807707,FRENCH-203-01,INTERMED FRENCH LANG/CUL.FRENCH-203-01.,"Chida, Nassime",Spring 2024,ROMANCE,"6 of 9  responded (66.67%)



 View Report
                            



 Download PDF",FRENCH,99029,2IfRs0kYs9aOfu4jFuJHkQ%3d%3d,rBErGMPnAA0%2br7VKu1SzMg%3d%3d,joC%2bfeVAGObMBewLyPQn3A%3d%3d,2025-11-24T16:14:32.549358
161337_9470_12750111_28111764,FRENCH-203-03,INTERMED FRENCH LANG/CUL.FRENCH-203-03.,"Valnes, Sandra",Spring 2024,ROMANCE,"5 of 15  responded (33.33%)



 View Report
                            



 Download PDF",FRENCH,99029,2IfRs0kYs9aOfu4jFuJHkQ%3d%3d,FTYtvy%2bEu1bn57F7pHqvrQ%3d%3d,%2bYNKghVFYd9aTtNWmKOWBg%3d%3d,2025-11-24T16:14:32.549433
161337_9470_12750113_28111750,FRENCH-302S-01,CULTURAL/LITERARY PERSP.FRENCH-302S-01.,"Choffart, Germain",Spring 2024,ROMANCE,"9 of 9  responded (100.00%)



 View Report
                            



 Download PDF",FRENCH,99029,2IfRs0kYs9aOfu4jFuJHkQ%3d%3d,GZ4nTUpaxN%2b0ftUiD3gtvA%3d%3d,9EWqX3kiOgrXg94RL6n63A%3d%3d,2025-11-24T16:14:32.549503
161337_9470_12751236_28111855,FRENCH-367S-01,SOUNDSCAPES OF MIGRATION.FRENCH-367S-01.CULANTH-369S-01.MUSIC-367S-01.,"Richard, Gabriel",Spring 2024,ROMANCE,"6 of 8  responded (75.00%)



 View Report
                            



 Download PDF","FRENCH, CULANTH, MUSIC",99029,2IfRs0kYs9aOfu4jFuJHkQ%3d%3d,LAhAPvlg1hxWpmtSSFSQ7g%3d%3d,I7UPUIcu7K4yK19lBu8Lyw%3d%3d,2025-11-24T16:14:32.549586
167891_9753_13291445_27466645,FRENCH-346AS-01,FRENCH LITERATURE.FRENCH-346AS-01.,"Saliot, Anne-Gaelle",Summer I 2024,ROMANCE,"8 of 13  responded (61.54%)



 View Report
                            



 Download PDF",,99029,6%2brhCO9lgM5iOp4aUS%2b8gg%3d%3d,nYNMAakjdDFWpsqO10glZA%3d%3d,Z7Z28P1U53siqyLVTWp%2bGw%3d%3d,2025-11-24T16:14:32.549696
171550_9973_13685623_27466646,FRENCH-303S-01,FR FOR CURRENT AFFAIRS.FRENCH-303S-01.,"Gonthier, Christelle",Fall 2024,ROMANCE,"8 of 13  responded (61.54%)



 View Report
                            



 Download PDF",FRENCH,99029,YgV%2fL%2bBBQP1%2fm%2fx2ayVf6g%3d%3d,%2fZLQqeVpIOzQ8V4DA4QAcg%3d%3d,w5Q74883P%2bwQIBnnF%2bB4cQ%3d%3d,2025-11-24T16:14:32.549797
