class_nbr,subject,catalog_nbr,class_section,descr,catalog_description,topic,units,component,class_type,acad_career_descr,instruction_mode_descr,campus_descr,location_descr,session_descr,start_dt,end_dt,enrl_stat_descr,class_capacity,enrollment_total,enrollment_available,wait_tot,wait_cap,grading_basis,combined_section,instructors
5707,SPANISH,101,01,Elementary Spanish 1,"Introduces the basic elements of the language and includes exposure to aspects of Spanish-speaking cultures. Equal attention to aural comprehension, speaking, reading, and writing skills conducted entirely in Spanish using a task-based approach. Four class meetings a week during the academic year, five days per week during the summer. Not open for credit to students who have had three or more years of Spanish in high school. Prerequisite: No previous college study of Spanish, or no more than three years of high school Spanish, or appropriate language placement score.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Closed,15,15,0,0,15,Graded,N,Lisa Merschel
5708,SPANISH,101,02,Elementary Spanish 1,"Introduces the basic elements of the language and includes exposure to aspects of Spanish-speaking cultures. Equal attention to aural comprehension, speaking, reading, and writing skills conducted entirely in Spanish using a task-based approach. Four class meetings a week during the academic year, five days per week during the summer. Not open for credit to students who have had three or more years of Spanish in high school. Prerequisite: No previous college study of Spanish, or no more than three years of high school Spanish, or appropriate language placement score.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Closed,15,15,0,0,15,Graded,N,Uriel Nascimento Santos Pinho
5709,SPANISH,101,03,Elementary Spanish 1,"Introduces the basic elements of the language and includes exposure to aspects of Spanish-speaking cultures. Equal attention to aural comprehension, speaking, reading, and writing skills conducted entirely in Spanish using a task-based approach. Four class meetings a week during the academic year, five days per week during the summer. Not open for credit to students who have had three or more years of Spanish in high school. Prerequisite: No previous college study of Spanish, or no more than three years of high school Spanish, or appropriate language placement score.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Closed,15,15,0,0,15,Graded,N,Celia M. Perez-Ventura
5710,SPANISH,101,04,Elementary Spanish 1,"Introduces the basic elements of the language and includes exposure to aspects of Spanish-speaking cultures. Equal attention to aural comprehension, speaking, reading, and writing skills conducted entirely in Spanish using a task-based approach. Four class meetings a week during the academic year, five days per week during the summer. Not open for credit to students who have had three or more years of Spanish in high school. Prerequisite: No previous college study of Spanish, or no more than three years of high school Spanish, or appropriate language placement score.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Open,15,14,1,0,15,Graded,N,Celia M. Perez-Ventura
5711,SPANISH,101,05,Elementary Spanish 1,"Introduces the basic elements of the language and includes exposure to aspects of Spanish-speaking cultures. Equal attention to aural comprehension, speaking, reading, and writing skills conducted entirely in Spanish using a task-based approach. Four class meetings a week during the academic year, five days per week during the summer. Not open for credit to students who have had three or more years of Spanish in high school. Prerequisite: No previous college study of Spanish, or no more than three years of high school Spanish, or appropriate language placement score.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Closed,15,15,0,0,15,Graded,N,Stephanie L Contreras
5712,SPANISH,102,01,Elementary Spanish 2,"This course builds on the elements of the language acquired in Elementary Spanish 101; enrollment in Spanish 102 presupposes acquisition of the contents covered in Spanish 101. Speaking, reading, and writing skills emphasized; exposure to Spanish-speaking cultures. Classes conducted entirely in Spanish, using a task-based approach. Four class meetings a week during the academic year, five days per week during the summer. Prerequisite: Spanish 101 or appropriate placement test score.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Closed,15,15,0,0,15,Graded,N,Ana Fernandez
5713,SPANISH,102,02,Elementary Spanish 2,"This course builds on the elements of the language acquired in Elementary Spanish 101; enrollment in Spanish 102 presupposes acquisition of the contents covered in Spanish 101. Speaking, reading, and writing skills emphasized; exposure to Spanish-speaking cultures. Classes conducted entirely in Spanish, using a task-based approach. Four class meetings a week during the academic year, five days per week during the summer. Prerequisite: Spanish 101 or appropriate placement test score.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Open,15,14,1,0,15,Graded,N,Ana Fernandez
5714,SPANISH,102,03,Elementary Spanish 2,"This course builds on the elements of the language acquired in Elementary Spanish 101; enrollment in Spanish 102 presupposes acquisition of the contents covered in Spanish 101. Speaking, reading, and writing skills emphasized; exposure to Spanish-speaking cultures. Classes conducted entirely in Spanish, using a task-based approach. Four class meetings a week during the academic year, five days per week during the summer. Prerequisite: Spanish 101 or appropriate placement test score.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Closed,15,15,0,0,15,Graded,N,Luis J Navarro Roncero
5715,SPANISH,102,04,Elementary Spanish 2,"This course builds on the elements of the language acquired in Elementary Spanish 101; enrollment in Spanish 102 presupposes acquisition of the contents covered in Spanish 101. Speaking, reading, and writing skills emphasized; exposure to Spanish-speaking cultures. Classes conducted entirely in Spanish, using a task-based approach. Four class meetings a week during the academic year, five days per week during the summer. Prerequisite: Spanish 101 or appropriate placement test score.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Open,15,14,1,0,15,Graded,N,Luis J Navarro Roncero
5716,SPANISH,102,05,Elementary Spanish 2,"This course builds on the elements of the language acquired in Elementary Spanish 101; enrollment in Spanish 102 presupposes acquisition of the contents covered in Spanish 101. Speaking, reading, and writing skills emphasized; exposure to Spanish-speaking cultures. Classes conducted entirely in Spanish, using a task-based approach. Four class meetings a week during the academic year, five days per week during the summer. Prerequisite: Spanish 101 or appropriate placement test score.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Closed,15,15,0,0,15,Graded,N,Stephanie L Contreras
5717,SPANISH,102,06,Elementary Spanish 2,"This course builds on the elements of the language acquired in Elementary Spanish 101; enrollment in Spanish 102 presupposes acquisition of the contents covered in Spanish 101. Speaking, reading, and writing skills emphasized; exposure to Spanish-speaking cultures. Classes conducted entirely in Spanish, using a task-based approach. Four class meetings a week during the academic year, five days per week during the summer. Prerequisite: Spanish 101 or appropriate placement test score.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Closed,15,15,0,0,15,Graded,N,Luis J Navarro Roncero
10169,SPANISH,102,07,Elementary Spanish 2,"This course builds on the elements of the language acquired in Elementary Spanish 101; enrollment in Spanish 102 presupposes acquisition of the contents covered in Spanish 101. Speaking, reading, and writing skills emphasized; exposure to Spanish-speaking cultures. Classes conducted entirely in Spanish, using a task-based approach. Four class meetings a week during the academic year, five days per week during the summer. Prerequisite: Spanish 101 or appropriate placement test score.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Open,15,12,3,0,15,Graded,N,Stephanie L Contreras
5719,SPANISH,203,01,Intermediate Spanish,"This course builds on the elements of the language acquired in the elementary sequence; enrollment in this course presupposes acquisition of Spanish 101 and 102 contents. Continued development of the four language skills: listening, speaking, reading and writing. Expanding range and complexity of grammar usage and vocabulary. Exposure to Spanish-speaking cultures. Prerequisite: Spanish 102 or 111, or appropriate placement test score.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Open,15,14,1,0,15,Graded,N,Silvia Serrano
5720,SPANISH,203,02,Intermediate Spanish,"This course builds on the elements of the language acquired in the elementary sequence; enrollment in this course presupposes acquisition of Spanish 101 and 102 contents. Continued development of the four language skills: listening, speaking, reading and writing. Expanding range and complexity of grammar usage and vocabulary. Exposure to Spanish-speaking cultures. Prerequisite: Spanish 102 or 111, or appropriate placement test score.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Closed,15,15,0,0,15,Graded,N,Bethzaida Fernandez
5721,SPANISH,203,03,Intermediate Spanish,"This course builds on the elements of the language acquired in the elementary sequence; enrollment in this course presupposes acquisition of Spanish 101 and 102 contents. Continued development of the four language skills: listening, speaking, reading and writing. Expanding range and complexity of grammar usage and vocabulary. Exposure to Spanish-speaking cultures. Prerequisite: Spanish 102 or 111, or appropriate placement test score.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Closed,15,15,0,0,15,Graded,N,Bethzaida Fernandez
5722,SPANISH,203,04,Intermediate Spanish,"This course builds on the elements of the language acquired in the elementary sequence; enrollment in this course presupposes acquisition of Spanish 101 and 102 contents. Continued development of the four language skills: listening, speaking, reading and writing. Expanding range and complexity of grammar usage and vocabulary. Exposure to Spanish-speaking cultures. Prerequisite: Spanish 102 or 111, or appropriate placement test score.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Closed,15,15,0,0,15,Graded,N,Ashley Hobson
5723,SPANISH,203,05,Intermediate Spanish,"This course builds on the elements of the language acquired in the elementary sequence; enrollment in this course presupposes acquisition of Spanish 101 and 102 contents. Continued development of the four language skills: listening, speaking, reading and writing. Expanding range and complexity of grammar usage and vocabulary. Exposure to Spanish-speaking cultures. Prerequisite: Spanish 102 or 111, or appropriate placement test score.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Open,15,11,4,0,15,Graded,N,María del Mar Gutiérrez
5724,SPANISH,203,06,Intermediate Spanish,"This course builds on the elements of the language acquired in the elementary sequence; enrollment in this course presupposes acquisition of Spanish 101 and 102 contents. Continued development of the four language skills: listening, speaking, reading and writing. Expanding range and complexity of grammar usage and vocabulary. Exposure to Spanish-speaking cultures. Prerequisite: Spanish 102 or 111, or appropriate placement test score.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Closed,15,15,0,0,15,Graded,N,Ashley Hobson
5725,SPANISH,203,07,Intermediate Spanish,"This course builds on the elements of the language acquired in the elementary sequence; enrollment in this course presupposes acquisition of Spanish 101 and 102 contents. Continued development of the four language skills: listening, speaking, reading and writing. Expanding range and complexity of grammar usage and vocabulary. Exposure to Spanish-speaking cultures. Prerequisite: Spanish 102 or 111, or appropriate placement test score.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Closed,15,15,0,0,15,Graded,N,María del Mar Gutiérrez
5726,SPANISH,203,08,Intermediate Spanish,"This course builds on the elements of the language acquired in the elementary sequence; enrollment in this course presupposes acquisition of Spanish 101 and 102 contents. Continued development of the four language skills: listening, speaking, reading and writing. Expanding range and complexity of grammar usage and vocabulary. Exposure to Spanish-speaking cultures. Prerequisite: Spanish 102 or 111, or appropriate placement test score.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Open,15,14,1,0,15,Graded,N,Silvia Serrano
5727,SPANISH,204,01,Advanced Intermediate Spanish,"This course builds on the elements of the language acquired in Spanish 101 through 203. Further development of the four language skills: listening, speaking, reading and writing. Expanding range and sophistication of grammar usage and vocabulary. Exposure to Spanish-speaking cultures. Work with comprehension and production of texts of greater extension and complexity. Prepares students for 300-level Spanish courses. Prerequisite: Spanish 203, or appropriate placement test score.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/08/2025,04/23/2025,Open,15,14,1,0,15,Graded,N,Eileen M Anderson
