uid,course_code,title,instructor,term,area,response_rate,department_codes,data-id0,data-id1,data-id2,data-id3,scraped_at
154503_9169_12241671_27991729,LIT-890S-03,SEMINARS IN LIT (TOPICS).LIT-890S-03.ARTHIST-790S-03.ENGLISH-890S-03.GERMAN-890S-03.PSY-890S-03.ROMST-790S-03.,"Khanna, Ranjana",Fall 2023,LITERATURE,"6 of 14  responded (42.86%)



 View Report
                            



 Download PDF","LIT, ARTHIST, ENGLISH, GERMAN, PSY, ROMST",98858,t%2fFkKASUrBF6qRsNV5Za2w%3d%3d,ltCpByzrdXm7vjqvrgAbbA%3d%3d,6AU1iaXLvaCvmkQpoCPk9A%3d%3d,2025-11-24T16:44:36.420965
153858_9169_12282958_28112055,AMES-319S-01,ANDALUSIA.AMES-319S-01.JEWISHST-319S-01.MEDREN-352S-01.RELIGION-214S-01.ROMST-319S-01.,"McLarney, Ellen",Fall 2023,AMES,"6 of 9  responded (66.67%)



 View Report
                            



 Download PDF","AMES, JEWISHST, MEDREN, RELIGION, ROMST",98965,CtmkEaIRhsSP75R5T115eg%3d%3d,fXoRp89uvSL61F4y80vMYg%3d%3d,NGE84KCFpVx%2bEsNS7N5srA%3d%3d,2025-11-24T16:44:36.421128
153858_9169_12282998_27991733,LIT-314-01,INTRO TO CRITICAL THEORY.LIT-314-01.AMES-316-01.CULANTH-314-01.GSF-314-01.ROMST-314-01.,"Bassiri, Nima",Fall 2023,LITERATURE,"10 of 10  responded (100.00%)



 View Report
                            



 Download PDF","LIT, AMES, CULANTH, GSF, ROMST",99007,CtmkEaIRhsSP75R5T115eg%3d%3d,hSAefJfWhj33nR1toV443g%3d%3d,gRFBCJ8VWFP172BM4DDsiw%3d%3d,2025-11-24T16:44:36.421222
153858_9169_12283005_28111981,CULANTH-221SL-001,CAPOEIRA: PRACTICE AND CULTURE.CULANTH-221SL-001.AAAS-221SL-001.DANCE-235SL-001.ROMST-235SL-001.,"Wesolowski, Katya",Fall 2023,CULANTHRO,"10 of 14  responded (71.43%)



 View Report
                            



 Download PDF",,98978,CtmkEaIRhsSP75R5T115eg%3d%3d,9AtIEol8Xrt%2fZ%2fvLm1w%2fBQ%3d%3d,GCc%2b5%2b6LNP05dXLd0DwlbA%3d%3d,2025-11-24T16:44:36.421306
153858_9169_12283192_28111981,CULANTH-221SL-01L,CAPOEIRA: PRACTICE AND CULTURE.CULANTH-221SL-01L.AAAS-221SL-01L.DANCE-235SL-01L.ROMST-235SL-01L.,"Wesolowski, Katya",Fall 2023,CULANTHRO,"9 of 14  responded (64.29%)



 View Report
                            



 Download PDF",,98978,CtmkEaIRhsSP75R5T115eg%3d%3d,K7BQpv5DBNIEeOCcRpcSPA%3d%3d,GCc%2b5%2b6LNP05dXLd0DwlbA%3d%3d,2025-11-24T16:44:36.421387
153858_9169_12283216_27446058,ITALIAN-336-01,MODERN EUROPEAN SHORT FICTION.ITALIAN-336-01.ENGLISH-244-01.GERMAN-243-01.ICS-212-01.JEWISHST-243-01.LIT-244-01.ROMST-206-01.,"Ziolkowski, Saskia",Fall 2023,ROMANCE,"7 of 23  responded (30.43%)



 View Report
                            



 Download PDF","ITALIAN, ENGLISH, GERMAN, ICS, JEWISHST, LIT, ROMST",99029,CtmkEaIRhsSP75R5T115eg%3d%3d,z3E%2bPX366%2bNo3My%2fnzGR2Q%3d%3d,8ke7fZM2ewJJ%2bS2vzX%2feLA%3d%3d,2025-11-24T16:44:36.421467
161337_9470_12750930_27446163,LATAMER-480S-01,APPLIED LATIN AMERICAN STUDIES.LATAMER-480S-01.HISTORY-401S-01.ROMST-480S-01.,"Semmler, Patrick",Spring 2024,LACS,"6 of 7  responded (85.71%)



 View Report
                            



 Download PDF","LATAMER, HISTORY, ROMST",99005,2IfRs0kYs9aOfu4jFuJHkQ%3d%3d,Lsc6No3JirGfBoVFMUmAHA%3d%3d,ao2kKK8SikWjAzYN8gIc7w%3d%3d,2025-11-24T16:44:36.421547
161337_9470_12750941_27991590,ENGLISH-282S-01,MODERNISM AND THE ARTS.ENGLISH-282S-01.ARTHIST-281S-01.GERMAN-282S-01.LIT-282S-01.ROMST-282S-01.,"Stan, Corina",Spring 2024,ENGLISH,"5 of 12  responded (41.67%)



 View Report
                            



 Download PDF","ENGLISH, ARTHIST, GERMAN, LIT, ROMST",98988,2IfRs0kYs9aOfu4jFuJHkQ%3d%3d,qiK3X8Ha5QLEAEGLW70Zkg%3d%3d,H8XF3Gq%2bAw5u6Whu49Q2Uw%3d%3d,2025-11-24T16:44:36.421690
161337_9470_12751124_27445813,PORTUGUE-341S-01,PERSPECTIVES ON THE AMAZON.PORTUGUE-341S-01.LATAMER-341S-01.LIT-341S-01.ROMST-341S-01.,"Furtado, Gustavo",Spring 2024,ROMANCE,"13 of 16  responded (81.25%)



 View Report
                            



 Download PDF","PORTUGUE, LATAMER, LIT, ROMST",99029,2IfRs0kYs9aOfu4jFuJHkQ%3d%3d,cIKHExoa8Js3lbrOk4JOPQ%3d%3d,ekln6Qjn69v1aWHSYbuygg%3d%3d,2025-11-24T16:44:36.421778
161337_9470_12751128_28111981,CULANTH-226S-01,PERFORMING AFRICAN DIASPORA.CULANTH-226S-01.AAAS-229S-01.DANCE-226S-01.MUSIC-226S-01.ROMST-226S-01.,"Wesolowski, Katya",Spring 2024,CULANTHRO,"14 of 18  responded (77.78%)



 View Report
                            



 Download PDF","CULANTH, AAAS, DANCE, MUSIC, ROMST",98978,2IfRs0kYs9aOfu4jFuJHkQ%3d%3d,YdOac1DEPeQaPbUBDGPJOg%3d%3d,GCc%2b5%2b6LNP05dXLd0DwlbA%3d%3d,2025-11-24T16:44:36.421863
171571_9973_13645598_27991644,HISTORY-526S-01,COLUMBUS: A GLOBAL HISTORY.HISTORY-526S-01.CULANTH-527S-01.MEDREN-554S-01.RELIGION-524S-01.ROMST-526S-01.,"Martin, John",Fall 2024,HISTORY,"5 of 8  responded (62.50%)



 View Report
                            



 Download PDF","HISTORY, CULANTH, MEDREN, RELIGION, ROMST",98849,q5OO4BI97gXGGxeB4X%2bILQ%3d%3d,PR73CJG2wKJMno6V0hgbHw%3d%3d,ZLUpJW0VbP9yINWyqSbssg%3d%3d,2025-11-24T16:44:36.421946
171571_9973_13645689_27446146,LIT-618S-01,THEORIES OF THE VISUAL.LIT-618S-01.ARTSVIS-618S-01.CINE-618S-01.CMAC-618S-01.ROMST-618S-01.VMS-618S-01.,"Hadjioannou, Markos",Fall 2024,LITERATURE,"6 of 14  responded (42.86%)



 View Report
                            



 Download PDF","LIT, ARTSVIS, CINE, CMAC, ROMST, VMS",98858,q5OO4BI97gXGGxeB4X%2bILQ%3d%3d,mo89zKusSV7SfuMXD7sbbw%3d%3d,hMaeTnvmR9wzcLtNqWXR8Q%3d%3d,2025-11-24T16:44:36.422028
171571_9973_13645754_30042391,GERMAN-760S-01,THE CONCEPT OF THE SYMBOL.GERMAN-760S-01.LIT-752S-01.ROMST-760S-01.,"Pourciau, Sarah",Fall 2024,GERMAN,"6 of 12  responded (50.00%)



 View Report
                            



 Download PDF","GERMAN, LIT, ROMST",98845,q5OO4BI97gXGGxeB4X%2bILQ%3d%3d,hh8Mcsrny2YhUzDi9aoGDA%3d%3d,4%2f7%2b7hpE7sL3AhMytw1SSA%3d%3d,2025-11-24T16:44:36.422136
171550_9973_13686535_28111981,CULANTH-233S-01,PERFORMING BRAZIL.CULANTH-233S-01.AAAS-235S-01.DANCE-233S-01.MUSIC-233S-01.PORTUGUE-233S-01.ROMST-233S-01.,"Wesolowski, Katya",Fall 2024,CULANTHRO,"14 of 14  responded (100.00%)



 View Report
                            



 Download PDF","CULANTH, AAAS, DANCE, MUSIC, PORTUGUE, ROMST",98978,YgV%2fL%2bBBQP1%2fm%2fx2ayVf6g%3d%3d,Ekj%2fjyHcvBNrGpXKeb8Ldw%3d%3d,GCc%2b5%2b6LNP05dXLd0DwlbA%3d%3d,2025-11-24T16:44:36.422219
171550_9973_13686748_27446058,ITALIAN-336-01,MODERN EUROPEAN SHORT FICTION.ITALIAN-336-01.ENGLISH-244-01.GERMAN-243-01.ICS-212-01.JEWISHST-243-01.LIT-244-01.ROMST-206-01.,"Ziolkowski, Saskia",Fall 2024,ROMANCE,"7 of 25  responded (28.00%)



 View Report
                            



 Download PDF","ITALIAN, ENGLISH, GERMAN, ICS, JEWISHST, LIT, ROMST",99029,YgV%2fL%2bBBQP1%2fm%2fx2ayVf6g%3d%3d,s8opIASIWXPhZNYL8BF56w%3d%3d,8ke7fZM2ewJJ%2bS2vzX%2feLA%3d%3d,2025-11-24T16:44:36.422299
171550_9973_13686828_27991367,ROMST-377S-01,LANGUAGE & IDENTITY.ROMST-377S-01.CULANTH-217S-01.ICS-376S-01.ITALIAN-377S-01.LINGUIST-377S-01.SOCIOL-377S-01.,"Fellin, Luciana",Fall 2024,ROMANCE,"9 of 12  responded (75.00%)



 View Report
                            



 Download PDF","ROMST, CULANTH, ICS, ITALIAN, LINGUIST, SOCIOL",99029,YgV%2fL%2bBBQP1%2fm%2fx2ayVf6g%3d%3d,IV2C27EW0SsCAqf24tdyZw%3d%3d,zrgvBGVg0lphsPOpUs6jvg%3d%3d,2025-11-24T16:44:36.422377
171550_9973_13686920_27991733,LIT-314-01,INTRO TO CRITICAL THEORY.LIT-314-01.AMES-316-01.CULANTH-314-01.GSF-314-01.ROMST-314-01.,"Bassiri, Nima",Fall 2024,LITERATURE,"6 of 9  responded (66.67%)



 View Report
                            



 Download PDF","LIT, AMES, CULANTH, GSF, ROMST",99007,YgV%2fL%2bBBQP1%2fm%2fx2ayVf6g%3d%3d,7zVWeIl%2b3m0M8uU95Ji03Q%3d%3d,gRFBCJ8VWFP172BM4DDsiw%3d%3d,2025-11-24T16:44:36.422456
179281_10319_14262157_30187743,HISTORY-310-01,THE AGE OF REVOLUTIONS.HISTORY-310-01.AAAS-311-01.ROMST-311-01.,"Lamotte, Melanie",Spring 2025,HISTORY,"23 of 28  responded (82.14%)



 View Report
                            



 Download PDF","HISTORY, AAAS, ROMST",98997,z7Dsht4caaqNbXz0r4KoNA%3d%3d,7QrqK08DX3C7qwnEv7zA3Q%3d%3d,pWOUoXiSCYWMK%2fSaEdBgmA%3d%3d,2025-11-24T16:44:36.422533
179281_10319_14262162_30042391,GERMAN-266-01,VIRTUAL REALITIES.GERMAN-266-01.LIT-265-01.ROMST-266-01.,"Pourciau, Sarah",Spring 2025,GERMAN,"7 of 29  responded (24.14%)



 View Report
                            



 Download PDF","GERMAN, LIT, ROMST",98994,z7Dsht4caaqNbXz0r4KoNA%3d%3d,t8Wg4NrIfpw8FBGIaoteeQ%3d%3d,4%2f7%2b7hpE7sL3AhMytw1SSA%3d%3d,2025-11-24T16:44:36.422611
179281_10319_14262282_28111981,CULANTH-221SL-01L,CAPOEIRA: PRACTICE AND CULTURE.CULANTH-221SL-01L.AAAS-221SL-01L.DANCE-235SL-01L.ROMST-235SL-01L.,"Wesolowski, Katya",Spring 2025,CULANTHRO,"13 of 17  responded (76.47%)



 View Report
                            



 Download PDF",,98978,z7Dsht4caaqNbXz0r4KoNA%3d%3d,%2f6WB4mGoYOYOOpSsy%2fFtPw%3d%3d,GCc%2b5%2b6LNP05dXLd0DwlbA%3d%3d,2025-11-24T16:44:36.422689
179281_10319_14262327_28111981,CULANTH-221SL-001,CAPOEIRA: PRACTICE AND CULTURE.CULANTH-221SL-001.AAAS-221SL-001.DANCE-235SL-001.ROMST-235SL-001.,"Wesolowski, Katya",Spring 2025,CULANTHRO,"12 of 17  responded (70.59%)



 View Report
                            



 Download PDF",,98978,z7Dsht4caaqNbXz0r4KoNA%3d%3d,DugXWKgwYwoGKl5mcShpWg%3d%3d,GCc%2b5%2b6LNP05dXLd0DwlbA%3d%3d,2025-11-24T16:44:37.106296
187125_10662_14677209_28112084,SPANISH-390A-01,DUKE-ADM ST ABR (ADV TOP).SPANISH-390A-01.CULANTH-290A-01.ROMST-290A-01.SOCIOL-390A-01.,"Aidoo, Lamonte",Summer I 2025,ROMANCE,"5 of 16  responded (31.25%)



 View Report
                            



 Download PDF","SPANISH, CULANTH, ROMST, SOCIOL",99029,jEWplQlB%2bshe3uI7LSNBtw%3d%3d,m%2b94DAvnFO18PTGZHex3Xg%3d%3d,gSNSIji6kTwcfhQ3oMPNYA%3d%3d,2025-11-24T16:44:37.106454
