filename,semester,course,instructor,question_number,question_text,response_option,weight,frequency,percentage,response_rate,mean,std,median
ARTHIST-103D-01D_Galletti__Sara_Fall_2023.html,Fall 2023,ARTHIST-103D-01D : HISTORY OF ARCHITECTURE INTRO.ARTHIST-103D-01D.,Sara Galletti,1,"What knowledge, methods, skills, insights, or ways of thinking did you develop in this course? Please describe three specific things you learned.",,,,,,,,
ARTHIST-103D-01D_Galletti__Sara_Fall_2023.html,Fall 2023,ARTHIST-103D-01D : HISTORY OF ARCHITECTURE INTRO.ARTHIST-103D-01D.,Sara Galletti,2,"Reflecting on the overall learning environment of this class, in what ways did the instructor(s) and the structure or components of the course facilitate your learning? Are there specific course components or methods of instruction you’d keep for future years?",,,,,,,,
ARTHIST-103D-01D_Galletti__Sara_Fall_2023.html,Fall 2023,ARTHIST-103D-01D : HISTORY OF ARCHITECTURE INTRO.ARTHIST-103D-01D.,Sara Galletti,3,"The course was intellectually stimulating. It made me think in new ways, encouraged me to adopt different points of view, or challenged me to develop new skills.",Poor,(1),1,14.29%,7/7 (100%),3.57,1.51,4.00
ARTHIST-103D-01D_Galletti__Sara_Fall_2023.html,Fall 2023,ARTHIST-103D-01D : HISTORY OF ARCHITECTURE INTRO.ARTHIST-103D-01D.,Sara Galletti,3,"The course was intellectually stimulating. It made me think in new ways, encouraged me to adopt different points of view, or challenged me to develop new skills.",Marginal,(2),1,14.29%,7/7 (100%),3.57,1.51,4.00
ARTHIST-103D-01D_Galletti__Sara_Fall_2023.html,Fall 2023,ARTHIST-103D-01D : HISTORY OF ARCHITECTURE INTRO.ARTHIST-103D-01D.,Sara Galletti,3,"The course was intellectually stimulating. It made me think in new ways, encouraged me to adopt different points of view, or challenged me to develop new skills.",Average,(3),0,0.00%,7/7 (100%),3.57,1.51,4.00
ARTHIST-103D-01D_Galletti__Sara_Fall_2023.html,Fall 2023,ARTHIST-103D-01D : HISTORY OF ARCHITECTURE INTRO.ARTHIST-103D-01D.,Sara Galletti,3,"The course was intellectually stimulating. It made me think in new ways, encouraged me to adopt different points of view, or challenged me to develop new skills.",Very Good,(4),3,42.86%,7/7 (100%),3.57,1.51,4.00
ARTHIST-103D-01D_Galletti__Sara_Fall_2023.html,Fall 2023,ARTHIST-103D-01D : HISTORY OF ARCHITECTURE INTRO.ARTHIST-103D-01D.,Sara Galletti,3,"The course was intellectually stimulating. It made me think in new ways, encouraged me to adopt different points of view, or challenged me to develop new skills.",Excellent,(5),2,28.57%,7/7 (100%),3.57,1.51,4.00
ARTHIST-103D-01D_Galletti__Sara_Fall_2023.html,Fall 2023,ARTHIST-103D-01D : HISTORY OF ARCHITECTURE INTRO.ARTHIST-103D-01D.,Sara Galletti,4,What made this class stimulating or how could it be more intellectually stimulating if it wasn’t?,,,,,,,,
ARTHIST-103D-01D_Galletti__Sara_Fall_2023.html,Fall 2023,ARTHIST-103D-01D : HISTORY OF ARCHITECTURE INTRO.ARTHIST-103D-01D.,Sara Galletti,5,"Considering all components of the course (lectures, discussions, sections/labs, assessments, projects, course environment, etc), overall the course was",Poor,(1),1,16.67%,6/7 (85.71%),3.50,1.52,3.50
ARTHIST-103D-01D_Galletti__Sara_Fall_2023.html,Fall 2023,ARTHIST-103D-01D : HISTORY OF ARCHITECTURE INTRO.ARTHIST-103D-01D.,Sara Galletti,5,"Considering all components of the course (lectures, discussions, sections/labs, assessments, projects, course environment, etc), overall the course was",Marginal,(2),0,0.00%,6/7 (85.71%),3.50,1.52,3.50
ARTHIST-103D-01D_Galletti__Sara_Fall_2023.html,Fall 2023,ARTHIST-103D-01D : HISTORY OF ARCHITECTURE INTRO.ARTHIST-103D-01D.,Sara Galletti,5,"Considering all components of the course (lectures, discussions, sections/labs, assessments, projects, course environment, etc), overall the course was",Average,(3),2,33.33%,6/7 (85.71%),3.50,1.52,3.50
ARTHIST-103D-01D_Galletti__Sara_Fall_2023.html,Fall 2023,ARTHIST-103D-01D : HISTORY OF ARCHITECTURE INTRO.ARTHIST-103D-01D.,Sara Galletti,5,"Considering all components of the course (lectures, discussions, sections/labs, assessments, projects, course environment, etc), overall the course was",Very Good,(4),1,16.67%,6/7 (85.71%),3.50,1.52,3.50
ARTHIST-103D-01D_Galletti__Sara_Fall_2023.html,Fall 2023,ARTHIST-103D-01D : HISTORY OF ARCHITECTURE INTRO.ARTHIST-103D-01D.,Sara Galletti,5,"Considering all components of the course (lectures, discussions, sections/labs, assessments, projects, course environment, etc), overall the course was",Excellent,(5),2,33.33%,6/7 (85.71%),3.50,1.52,3.50
ARTHIST-103D-01D_Galletti__Sara_Fall_2023.html,Fall 2023,ARTHIST-103D-01D : HISTORY OF ARCHITECTURE INTRO.ARTHIST-103D-01D.,Sara Galletti,6,"Based on the effectiveness of instruction (clarity, expertise, enthusiasm, rigor, support, inspiration, etc), overall the instructor,  Instructor(s), was",Poor,(1),0,0.00%,7/7 (100%),4.57,0.53,5.00
ARTHIST-103D-01D_Galletti__Sara_Fall_2023.html,Fall 2023,ARTHIST-103D-01D : HISTORY OF ARCHITECTURE INTRO.ARTHIST-103D-01D.,Sara Galletti,6,"Based on the effectiveness of instruction (clarity, expertise, enthusiasm, rigor, support, inspiration, etc), overall the instructor,  Instructor(s), was",Marginal,(2),0,0.00%,7/7 (100%),4.57,0.53,5.00
