class_nbr,subject,catalog_nbr,class_section,descr,catalog_description,topic,units,component,class_type,acad_career_descr,instruction_mode_descr,campus_descr,location_descr,session_descr,start_dt,end_dt,enrl_stat_descr,class_capacity,enrollment_total,enrollment_available,wait_tot,wait_cap,grading_basis,combined_section,instructors
5663,RIGHTS,104,01,Introduction to Human Rights: Gateway for the Human Rights Certificate,"This is the Gateway course for the Human Rights Certificate. Students are introduced to the history, theory, practice of, and current issues in human rights. The course is interdisciplinary.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Wait List,25,25,0,2,25,Graded,Y,Robin Kirk
2930,RIGHTS,173S,01,Human Rights and Legal Redress: Seeking Justice through Human Rights,"In this course, students will analyze through case studies the issues that confront the implementation of human rights ethics down through the layers separated by geography and culture to local implementation and enforcement. They will acquire an understanding of the international, regional and local human rights conventions and structures which propose, cultivate and enforce the ethical norms of the international human rights regime. This class addresses questions including: in what respects do enforcement options differ from place to place? When, where and under what circumstances is the human rights apparatus most effective in providing redress for rights violations? And, what are the alternatives to the human rights approach to justice?",,1,SEM,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Open,18,17,1,0,18,Graded,Y,Juliette Duara
6321,RIGHTS,213,01,United States Environmental Policy,"An overview of the major environmental legislation in the United States. Topics include: air and water pollution, hazardous waste, agriculture, wildlife, and institutions. Political, economic, ethical, and scientific analysis. Open to juniors or seniors or by consent of instructor.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Open,48,32,16,0,48,Graded,Y,Betsy Ann Albright
5514,RIGHTS,215,01,Sociology of Racism in America,"Examines social history of major racial groups in the US and relationships to contemporary standing. Discusses central concepts sociologists use to analyze racial matters. Central theme: 'racism' is not mere 'prejudice,' 'ignorance,' or 'intolerance,' but a comprehensive historical system of racial domination organized around the logic of white supremacy. Discussion of 'whiteness' in the USA—how whiteness emerged as a social category, an identity based on experiences of variety of European 'peoples;' how it dominated the racial structure of the US since the 17th century, how wealth has been distributed along racial lines, racialization of Asians and Latinos, and color blind racism.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Open,35,10,25,0,35,Graded,Y,Eduardo Bonilla-Silva
8431,RIGHTS,219,01,"War, Slavery, and Revolution in the Caribbean, 1700-1800","The development of Caribbean society and economy in the contexts of slavery, empire, international rivalry, and democratic revolution.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Open,20,4,16,0,20,Graded,Y,Barry Gaspar
8283,RIGHTS,219S,01,Muslim Women Across the Ages,"This course explores the diverse realities of Muslim women's lives, from the origins of Islam to the present, through autobiographical and biographical accounts situated in their social, economic, political, and cultural contexts. The women we will encounter through textual and audiovisual materials represent a wide range of personal backgrounds, including scholars, mystics, merchants, philanthropists, poets, slavegirls, feminists, and Islamists. We will metaphorically travel across the globe and time to understand the multifarious facets of Muslim women's lived experiences.",,1,SEM,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Open,12,9,3,0,12,Graded,Y,Mona F Hassan
9773,RIGHTS,221,02,"Race, Power, and Identity: From Ali to Kaepernick","Exploration of historic and contemporary psycho-social and socio-cultural aspects of the African American sport experience. Examination of research that addresses the effect of physical differences, racial stereotyping, identity development, gender issues, and social influences on African American sport participation patterns. Analysis of sport as a microcosm of society with an emphasis on examining associated educational and societal issues.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Open,30,20,10,0,30,Graded,Y,Martin Paul Smith
8753,RIGHTS,244S,01,Writing for Change,"'Writing for Change' is designed to develop students' understanding of and skills in writing for impact in multiple public genres. From social media posts to blog posts, opinion pieces, and essays, students will craft compelling, evidence-based writing that advocates for policies, ideas, and actions meant to contribute to a more just and equitable society. We will draw on personal histories and interests as a starting point for students to develop a portfolio of work.",,1,SEM,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Wait List,18,18,0,1,18,Satisfactory/Unsatisfactory,Y,Robin Kirk
2755,RIGHTS,283S,01,"Death, Burial, and Justice in the Americas","This interdisciplinary course explores the phenomenon of necroviolence: attacks on the dignity, integrity, and memory of the dead. Cases come from the United States, Latin America, and Canada. Topics include the rights of the dead, cultural attitudes towards the dead, and the 'ambiguous loss' experienced by loved ones of the disappeared. We also explore the activism of family members, volunteer cemetery reclamation groups, and forensic scientists who exhume mass graves to identify bodies. Students will interact with guest speakers, spend time in a local African American cemetery with ties to Duke, and do community work and research on behalf of the marginalized dead.",,1,SEM,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Wait List,18,18,0,6,18,Graded,Y,Adam Richard Rosenblatt
4964,RIGHTS,303S,01,De/Re/Segregation in Education: A Case of Back to the Future?,"Course traces timeline of segregation, desegregation, integration and resegregation in education in the United States, from policies and practices first enacted at this nation's birth through current policies and practices that challenge our commitments to opportunity, equality, and equity. Course invites students to study historical and contemporary practices in education, comparing segregation and resegregation as moments in the education history of the US, taking recent developments in North Carolina education policy and practice as cases to enrich understanding. Students engage in a minimum of 20 hours of planned service activities.",,1,SEM,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Open,18,15,3,0,18,Graded,Y,Amy Anderson
