filename,semester,course,instructor,question_number,question_text,response_option,weight,frequency,percentage,response_rate,mean,std,median
GREEK-344S-01_Weiberg__Erika_Fall_2023.html,Fall 2023,GREEK-344S-01 : GREEK NOVEL.GREEK-344S-01.,Erika Weiberg,1,"What knowledge, methods, skills, insights, or ways of thinking did you develop in this course? Please describe three specific things you learned.",,,,,,,,
GREEK-344S-01_Weiberg__Erika_Fall_2023.html,Fall 2023,GREEK-344S-01 : GREEK NOVEL.GREEK-344S-01.,Erika Weiberg,2,"Reflecting on the overall learning environment of this class, in what ways did the instructor(s) and the structure or components of the course facilitate your learning? Are there specific course components or methods of instruction you’d keep for future years?",,,,,,,,
GREEK-344S-01_Weiberg__Erika_Fall_2023.html,Fall 2023,GREEK-344S-01 : GREEK NOVEL.GREEK-344S-01.,Erika Weiberg,3,"The course was intellectually stimulating. It made me think in new ways, encouraged me to adopt different points of view, or challenged me to develop new skills.",Poor,(1),0,0.00%,6/6 (100%),5.00,0.00,5.00
GREEK-344S-01_Weiberg__Erika_Fall_2023.html,Fall 2023,GREEK-344S-01 : GREEK NOVEL.GREEK-344S-01.,Erika Weiberg,3,"The course was intellectually stimulating. It made me think in new ways, encouraged me to adopt different points of view, or challenged me to develop new skills.",Marginal,(2),0,0.00%,6/6 (100%),5.00,0.00,5.00
GREEK-344S-01_Weiberg__Erika_Fall_2023.html,Fall 2023,GREEK-344S-01 : GREEK NOVEL.GREEK-344S-01.,Erika Weiberg,3,"The course was intellectually stimulating. It made me think in new ways, encouraged me to adopt different points of view, or challenged me to develop new skills.",Average,(3),0,0.00%,6/6 (100%),5.00,0.00,5.00
GREEK-344S-01_Weiberg__Erika_Fall_2023.html,Fall 2023,GREEK-344S-01 : GREEK NOVEL.GREEK-344S-01.,Erika Weiberg,3,"The course was intellectually stimulating. It made me think in new ways, encouraged me to adopt different points of view, or challenged me to develop new skills.",Very Good,(4),0,0.00%,6/6 (100%),5.00,0.00,5.00
GREEK-344S-01_Weiberg__Erika_Fall_2023.html,Fall 2023,GREEK-344S-01 : GREEK NOVEL.GREEK-344S-01.,Erika Weiberg,3,"The course was intellectually stimulating. It made me think in new ways, encouraged me to adopt different points of view, or challenged me to develop new skills.",Excellent,(5),6,100.00%,6/6 (100%),5.00,0.00,5.00
GREEK-344S-01_Weiberg__Erika_Fall_2023.html,Fall 2023,GREEK-344S-01 : GREEK NOVEL.GREEK-344S-01.,Erika Weiberg,4,What made this class stimulating or how could it be more intellectually stimulating if it wasn’t?,,,,,,,,
GREEK-344S-01_Weiberg__Erika_Fall_2023.html,Fall 2023,GREEK-344S-01 : GREEK NOVEL.GREEK-344S-01.,Erika Weiberg,5,"Considering all components of the course (lectures, discussions, sections/labs, assessments, projects, course environment, etc), overall the course was",Poor,(1),0,0.00%,6/6 (100%),5.00,0.00,5.00
GREEK-344S-01_Weiberg__Erika_Fall_2023.html,Fall 2023,GREEK-344S-01 : GREEK NOVEL.GREEK-344S-01.,Erika Weiberg,5,"Considering all components of the course (lectures, discussions, sections/labs, assessments, projects, course environment, etc), overall the course was",Marginal,(2),0,0.00%,6/6 (100%),5.00,0.00,5.00
GREEK-344S-01_Weiberg__Erika_Fall_2023.html,Fall 2023,GREEK-344S-01 : GREEK NOVEL.GREEK-344S-01.,Erika Weiberg,5,"Considering all components of the course (lectures, discussions, sections/labs, assessments, projects, course environment, etc), overall the course was",Average,(3),0,0.00%,6/6 (100%),5.00,0.00,5.00
GREEK-344S-01_Weiberg__Erika_Fall_2023.html,Fall 2023,GREEK-344S-01 : GREEK NOVEL.GREEK-344S-01.,Erika Weiberg,5,"Considering all components of the course (lectures, discussions, sections/labs, assessments, projects, course environment, etc), overall the course was",Very Good,(4),0,0.00%,6/6 (100%),5.00,0.00,5.00
GREEK-344S-01_Weiberg__Erika_Fall_2023.html,Fall 2023,GREEK-344S-01 : GREEK NOVEL.GREEK-344S-01.,Erika Weiberg,5,"Considering all components of the course (lectures, discussions, sections/labs, assessments, projects, course environment, etc), overall the course was",Excellent,(5),6,100.00%,6/6 (100%),5.00,0.00,5.00
GREEK-344S-01_Weiberg__Erika_Fall_2023.html,Fall 2023,GREEK-344S-01 : GREEK NOVEL.GREEK-344S-01.,Erika Weiberg,6,"Based on the effectiveness of instruction (clarity, expertise, enthusiasm, rigor, support, inspiration, etc), overall the instructor,  Instructor(s), was",Poor,(1),0,0.00%,6/6 (100%),5.00,0.00,5.00
GREEK-344S-01_Weiberg__Erika_Fall_2023.html,Fall 2023,GREEK-344S-01 : GREEK NOVEL.GREEK-344S-01.,Erika Weiberg,6,"Based on the effectiveness of instruction (clarity, expertise, enthusiasm, rigor, support, inspiration, etc), overall the instructor,  Instructor(s), was",Marginal,(2),0,0.00%,6/6 (100%),5.00,0.00,5.00
GREEK-344S-01_Weiberg__Erika_Fall_2023.html,Fall 2023,GREEK-344S-01 : GREEK NOVEL.GREEK-344S-01.,Erika Weiberg,6,"Based on the effectiveness of instruction (clarity, expertise, enthusiasm, rigor, support, inspiration, etc), overall the instructor,  Instructor(s), was",Average,(3),0,0.00%,6/6 (100%),5.00,0.00,5.00
