class_nbr,subject,catalog_nbr,class_section,descr,catalog_description,topic,units,component,class_type,acad_career_descr,instruction_mode_descr,campus_descr,location_descr,session_descr,start_dt,end_dt,enrl_stat_descr,class_capacity,enrollment_total,enrollment_available,wait_tot,wait_cap,grading_basis,combined_section,instructors
2931,ETHICS,101,01,The Challenges of Living an Ethical Life,"Familiar but fundamental ethical questions: What is a good, worthy or just life? How is it to be lived, toward what ends? Readings include dramas and philosophical analyses, parables and auto- biographies, polemics and meditations, novels and political commentaries. Introductory course for the Ethics & Society Certificate.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Wait List,25,27,0,9,25,Graded,Y,Jesse Summers
3926,ETHICS,151S,01,"The Beatles, Duke Ellington and the Magic of Collaboration","This course addresses collaboration in visual arts, literature and especially music, with focus on the Beatles and Duke Ellington. We also look at Picasso and Braque, Dutch workshops in the seventeenth century, Hip Hop, architectural studios, Charles Dickens, T.S. Eliot, Warhol, and movies. Along the way we'll learn about jazz and rock during the period 1920 through 1970. The ethics of collaboration plays out very differently in these two ensembles. The musicians helping Ellington were largely hidden: the goal was to establish the image of him as a genius composer who did it all by himself. The Beatles, in contrast, carefully cultivated the image of an egalitarian musical collective; they were so successful that this ideal came to dominate rock during the 1960s.",,1,SEM,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Open,14,8,6,0,14,Graded,Y,Thomas Brothers
8805,ETHICS,155,01,The Christian Story,"An introduction to the Christian story of the world – how Christians have understood the nature of God, His involvement in history, and how humans are part of this story. Topics will include creation, why things exist, happiness, truth, beauty, goodness, the meaning of suffering, what is means to be human, and the afterlife. Sources will include scripture, philosophy, theology, and a variety of other genres.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Open,30,12,18,0,30,Graded,N,Warren Smith
3291,ETHICS,173S,01,Modernity: Diagnosis and Cure,"Modernity is a plastic word, impossible to define in a way to satisfy all. Thus, we will skip that task in this course and focus on the history and current implications of the ideas and institutions that have shaped the world since around the eighteenth century. Some of these ideas and institutions include industrialization and mass society; capitalism and socialism; sovereignty, the modern state, and its powers; disenchantment and secularism; colonization, decolonization, and neocolonialism; democracy and authoritarianism; consumerism and surveillance capitalism; and environmental destruction. No prior study of the subject is necessary. A measure of concern for the order of things as they stand in the world and an interest in improving them is recommended.",,1,SEM,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Open,18,3,15,0,18,Graded,Y,Mustafa O Tuna
4320,ETHICS,191CNS,01,"Embodiment, Systems, and the Imagination of Relational Possibilities","What if politics is not just 'out there' in institutions and laws but something we live, embody, and shape in every moment? This course invites you to rethink politics as a creative, relational force—a constantly shifting system of human ordering that is contingent, artificial, and open to reinvention. Combining embodied practices, speculative thought, and theory, this seminar explores how socio-political ideologies inscribe themselves in our bodies and behaviors. Through play, experimentation, and reflection, we will design and deconstruct systems, examine individual agency within larger frameworks, and imagine new relational possibilities. Accessible to all, the course welcomes participants willing to engage in embodied inquiry.",,1,SEM,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Open,18,15,3,0,18,Satisfactory/Unsatisfactory,Y,Michael Klien
2928,ETHICS,195S,01,Human Rights and Legal Redress: Seeking Justice through Human Rights,"In this course, students will analyze through case studies the issues that confront the implementation of human rights ethics down through the layers separated by geography and culture to local implementation and enforcement. They will acquire an understanding of the international, regional and local human rights conventions and structures which propose, cultivate and enforce the ethical norms of the international human rights regime. This class addresses questions including: in what respects do enforcement options differ from place to place? When, where and under what circumstances is the human rights apparatus most effective in providing redress for rights violations? And, what are the alternatives to the human rights approach to justice?",,1,SEM,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Open,18,17,1,0,18,Graded,Y,Juliette Duara
8179,ETHICS,196CNS,01,Imagination for liberation: Creative Strategies for Social Movement,"How does change happen? This course explores the history of systems of oppression in the United States; social movements and the strategies they use to enact change, including legal and legislative tactics and artistic interventions; and how embodied practices can open up new ways of knowing that allow us to imagine radically different futures. Students will integrate and field test these different approaches on issues that align with their interests.",,1,SEM,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Wait List,15,15,0,3,15,Graded,Y,Brooks Emanuel
9444,ETHICS,225,01,Doing It Right: The Ethics of Sex,"What makes sex 'good' or not? This course explores the ethics of sex: the study of how sexual behavior intersects with values like consent, care, justice, honesty, and human flourishing. We will examine ethical questions surrounding sexual relationships, from power dynamics and responsibility to pleasure, respect, and cultural norms. Drawing on philosophy, feminist theory, restorative practices, and real-world case studies, students will analyze how digital platforms and campus life shape our ideas of sex and intimacy. Through dialogue and reflection, the course challenges students to think critically about what it means to 'do it right' not just legally, but ethically, relationally, and personally.",,0.5,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Open,50,22,28,0,50,Satisfactory/Unsatisfactory,N,Ada Gregory; Victoria Krebs
2927,ETHICS,253S,01,Pursuit of Purpose: Exploring What to Be and Why,"Preparation course for students who plan to undertake a summer internship through the Kenan Purpose Program. Engages students in their own pursuit of a purpose-oriented life. Exploration of meaning, purpose, and vocation in historical and contemporary contexts. Introduces durable philosophical questions and key social, cultural, and historical forces that shape current definitions of a good life. Guided reflection on integrating big questions, contemporary context, and practical vocational discernment skills. Readings to be selected from literary, philosophical, sociological, and theological writings and present-day case studies. Instructor consent is required.",,1,SEM,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Open,15,13,2,0,15,Graded,N,Christian Paul Ferney
6971,ETHICS,259,01,News as a Moral Battleground,"Ethical inquiry into journalism and its effect on public discourse. Issues include accuracy, transparency, conflicts of interest and fairness. Topics include coverage of national security, government secrecy, plagiarism/fabrication, and trade-offs of anonymous sourcing.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Wait List,25,25,0,0,25,Graded,Y,Frank Anthony Bruni
