filename,semester,course,instructor,question_number,question_text,response_rate,mean,std,median,total_responses,response_distribution
ARTHIST-231-01_Van_Miegroet__Hans_Fall_2023.html,Fall 2023,ARTHIST-231-01 : HISTORY OF ART MARKETS.ARTHIST-231-01.ECON-344-01.VMS-242-01.,Hans Van Miegroet,1,"What knowledge, methods, skills, insights, or ways of thinking did you develop in this course? Please describe three specific things you learned.",,,,,,
ARTHIST-231-01_Van_Miegroet__Hans_Fall_2023.html,Fall 2023,ARTHIST-231-01 : HISTORY OF ART MARKETS.ARTHIST-231-01.ECON-344-01.VMS-242-01.,Hans Van Miegroet,2,"Reflecting on the overall learning environment of this class, in what ways did the instructor(s) and the structure or components of the course facilitate your learning? Are there specific course components or methods of instruction you’d keep for future years?",,,,,,
ARTHIST-231-01_Van_Miegroet__Hans_Fall_2023.html,Fall 2023,ARTHIST-231-01 : HISTORY OF ART MARKETS.ARTHIST-231-01.ECON-344-01.VMS-242-01.,Hans Van Miegroet,3,"The course was intellectually stimulating. It made me think in new ways, encouraged me to adopt different points of view, or challenged me to develop new skills.",5/32 (15.63%),3.60,1.52,4.00,5,Poor: 1 (20.00%); Marginal: 0 (0.00%); Average: 0 (0.00%); Very Good: 3 (60.00%); Excellent: 1 (20.00%)
ARTHIST-231-01_Van_Miegroet__Hans_Fall_2023.html,Fall 2023,ARTHIST-231-01 : HISTORY OF ART MARKETS.ARTHIST-231-01.ECON-344-01.VMS-242-01.,Hans Van Miegroet,4,What made this class stimulating or how could it be more intellectually stimulating if it wasn’t?,,,,,,
ARTHIST-231-01_Van_Miegroet__Hans_Fall_2023.html,Fall 2023,ARTHIST-231-01 : HISTORY OF ART MARKETS.ARTHIST-231-01.ECON-344-01.VMS-242-01.,Hans Van Miegroet,5,"Considering all components of the course (lectures, discussions, sections/labs, assessments, projects, course environment, etc), overall the course was",5/32 (15.63%),3.80,1.10,4.00,5,Poor: 0 (0.00%); Marginal: 1 (20.00%); Average: 0 (0.00%); Very Good: 3 (60.00%); Excellent: 1 (20.00%)
ARTHIST-231-01_Van_Miegroet__Hans_Fall_2023.html,Fall 2023,ARTHIST-231-01 : HISTORY OF ART MARKETS.ARTHIST-231-01.ECON-344-01.VMS-242-01.,Hans Van Miegroet,6,"Based on the effectiveness of instruction (clarity, expertise, enthusiasm, rigor, support, inspiration, etc), overall the instructor,  Instructor(s), was",5/32 (15.63%),4.00,1.22,4.00,5,Poor: 0 (0.00%); Marginal: 1 (20.00%); Average: 0 (0.00%); Very Good: 2 (40.00%); Excellent: 2 (40.00%)
ARTHIST-231-01_Van_Miegroet__Hans_Fall_2023.html,Fall 2023,ARTHIST-231-01 : HISTORY OF ART MARKETS.ARTHIST-231-01.ECON-344-01.VMS-242-01.,Hans Van Miegroet,7,What would you like to say about this course to a student who is considering taking it in the future?,,,,,,
ARTHIST-231-01_Van_Miegroet__Hans_Fall_2023.html,Fall 2023,ARTHIST-231-01 : HISTORY OF ART MARKETS.ARTHIST-231-01.ECON-344-01.VMS-242-01.,Hans Van Miegroet,8,The course was difficult.,5/32 (15.63%),2.40,0.55,2.00,5,Strongly disagree: 0 (0.00%); Disagree: 3 (60.00%); Neither agree nor disagree: 2 (40.00%); Agree: 0 (0.00%); Strongly agree: 0 (0.00%)
ARTHIST-231-01_Van_Miegroet__Hans_Fall_2023.html,Fall 2023,ARTHIST-231-01 : HISTORY OF ART MARKETS.ARTHIST-231-01.ECON-344-01.VMS-242-01.,Hans Van Miegroet,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,5/32 (15.63%),2.20,0.45,2.00,5,1: 0 (0.00%); 2: 4 (80.00%); 3: 1 (20.00%); 4: 0 (0.00%); 5: 0 (0.00%); 6: 0 (0.00%); 7: 0 (0.00%); 8: 0 (0.00%); 9: 0 (0.00%); 10+: 0 (0.00%)
ARTHIST-231-02_Van_Miegroet__Hans_Fall_2023.html,Fall 2023,ARTHIST-231-02 : HISTORY OF ART MARKETS.ARTHIST-231-02.ECON-344-02.VMS-242-02.,Hans Van Miegroet,1,"What knowledge, methods, skills, insights, or ways of thinking did you develop in this course? Please describe three specific things you learned.",,,,,,
