class_nbr,subject,catalog_nbr,class_section,descr,catalog_description,topic,units,component,class_type,acad_career_descr,instruction_mode_descr,campus_descr,location_descr,session_descr,start_dt,end_dt,enrl_stat_descr,class_capacity,enrollment_total,enrollment_available,wait_tot,wait_cap,grading_basis,combined_section,instructors
9605,PT-D,611,01,Clinical Steps II,"Clinical Student Team Experience in Practice (STEPs®) is the second in a series of four courses embedded in the first four didactic semesters of the DPT curriculum. Students will work in teams with a physical therapist clinical instructor in the clinical setting to apply skills, demonstrate clinical problem-solving, and assume professional roles with various patient populations. In each course, students will be expected to demonstrate skills and knowledge gained from the current and previous coursework.",,2,LEC,E,Physical Therapy - Doctorate,In Person,Duke University,Durham,Physical Therapy-1st year,01/05/2026,05/29/2026,Open,108,101,7,0,0,"Pass, Low Pass, Fail Grading",N,-; Grant David Bitzer
9606,PT-D,635,01,Professional Practice II,"The Professional Practice series threads throughout the curriculum. In this course, learners will develop the professional behaviors, knowledge and values crucial to be leaders in a dynamic health care environment. Through an understanding of the interprofessional nature of health care, learners will be prepared to work as a team player in the clinic. Students will master the crucial skills of patient and professional communication in order to operate effectively in practice. Students will continue to apply clinical reasoning skills to solve patient cases in a real world context. This course series seeks to develop leadership skills necessary to be change agents in healthcare practice, management, education, research and advocacy.",,1.5,LEC,E,Physical Therapy - Doctorate,In Person,Duke University,Durham,Physical Therapy-1st year,01/05/2026,05/29/2026,Open,108,101,7,0,0,"Pass, Low Pass, Fail Grading",N,-; Katherine D Myers
9607,PT-D,636,01,Healthcare Systems,Healthcare Systems will provide the student with an understanding of the components of the health system that the physical therapist must integrate and facilitate. Included in this course will be a focus on interpreting health systems research including the translation of findings into practice. Students in this course will be introduced to all aspects of the health care system and will be provided the foundations to serve as leaders in a collaborative health system model.,,2,LEC,E,Physical Therapy - Doctorate,In Person,Duke University,Durham,Physical Therapy-1st year,01/05/2026,05/29/2026,Open,108,101,7,0,0,"Pass, Low Pass, Fail Grading",N,-; Chad E Cook
9608,PT-D,638,01,Exercise Prescription in the Continuum of Care,"Exercise prescription is an integral part of the rehabilitation process and physical therapists are qualified to appropriately prescribe and dose exercise interventions for a variety of populations, including individuals with injuries, impairments, co-morbidities, and additional risk factors. Exercise prescription involves careful screening including history and physical examination to determine a patient's capacity for physical activity as well as their risk factors and goals. This course introduces the science and theory of exercise prescription in the continuum of care. An overall goal of the course is to provide the foundational basis for understanding the body's physiological responses to physical activity as well as understand the acute responses and chronic physiologic adaptations to physical activity, including some of the static and dynamic factors ('moderating variables') that influence such responses and adaptations. Students will be introduced to cardiorespiratory, strength, and mobility testing, exercise prescription, and special population considerations. Clinical correlations and case-study applications will be used throughout the course.",,2,LEC,E,Physical Therapy - Doctorate,In Person,Duke University,Durham,Physical Therapy-1st year,01/05/2026,05/29/2026,Open,108,101,7,0,0,"Pass, Low Pass, Fail Grading",N,-; Tiffany Hilton
9609,PT-D,639,01,Foundational Cardiovascular and Pulmonary Practice,"Physical therapists commonly encounter clients with cardiovascular and/or pulmonary systems dysfunction, either as a primary problem or co-morbidity. This course gives an overview of cardiovascular and pulmonary-related pathologies, examination procedures, diagnostic procedures, goal setting, and interventional strategies. Successful completion of the course requires the ability to synthesize and integrate information from this course with prerequisite and other related courses in a variety of cardiovascular and pulmonary case-based problem-solving experiences. The didactic portion of the course provides the background to make evidence-based clinical decisions in examination, evaluation, and treatment of patients with a wide variety of cardiovascular and pulmonary conditions. The practicum portion focuses on the integration of these decision-making capabilities with the necessary psychomotor skills required for the examination and treatment of patients with cardiovascular and pulmonary conditions.",,4,LEC,E,Physical Therapy - Doctorate,In Person,Duke University,Durham,Physical Therapy-1st year,01/05/2026,05/29/2026,Open,108,101,7,0,0,"Pass, Low Pass, Fail Grading",N,-; Ashley Poole
9614,PT-D,642,01,Physical Therapy for the Older Adult,"The number of Americans 65 years and older is projected to double within the next 40 years which will result in more older adults seeking medical care. The goal of this course is to provide students with the foundational knowledge and skills for optimal physical therapy management of older adults. Students will learn key concepts related to aging, age-related diseases and disorders, multimorbidity, and frailty. Students will also learn about age-related stereotypes, the influence of the physical environment, and caregiver roles. Lastly, students will gain expertise in the measurement of physical performance and falls risk and gain competency in optimizing exercise and physical activity for common post-operative conditions, falls prevention, and overall health and wellness.",,2,LEC,E,Physical Therapy - Doctorate,In Person,Duke University,Durham,Physical Therapy-1st year,01/05/2026,05/29/2026,Open,108,101,7,0,0,"Pass, Low Pass, Fail Grading",N,-; Kelly Reynolds
9615,PT-D,643,01,Evidence Based Practice,"In this course, students will be introduced to the science of clinical reasoning in health care and physical therapy. The integration of clinical reasoning and evidence-based practice will be developed. Students will learn how to access knowledge for practice and learn the methods of scientific inquiry, including research theory, design, methods, and measurement. Students will learn how to: 1) determine the statistical conclusion of research evidence for practice, 2) provide the logic of hypothesis testing, and 3) utilize specific statistical tests used for the descriptive and inferential analysis of experimental research data. Epidemiological statistics that enhance the understanding of diagnostic tests and treatment options will also be covered and the analytical components of systematic reviews and meta-analyses. Students will read research literature weekly and participate in a critical appraisal of the selected research methods and the meaningfulness of the findings for clinical decisions.",,2,LEC,E,Physical Therapy - Doctorate,In Person,Duke University,Durham,Physical Therapy-1st year,01/05/2026,05/29/2026,Open,108,101,7,0,0,"Pass, Low Pass, Fail Grading",N,-; Derek Clewley
9616,PT-D,644,01,Adaptive Technologies,"This course covers foundational content related to assistive and adaptive technology used in improving functional capabilities of patients/clients. Learners are introduced to orthoses and orthotic prescription based on clinical exam findings. Clinical skills in management of individuals with limb loss and limb difference are learned with a focus on a biopsychosocial approach to care. Learners are exposed to prosthetic componentry and how to interact and collaborate with prosthetists and orthotists to best treat the needs of patients/clients. Basic wheelchair seating and mobility content includes patient/client evaluation and prescription of equipment to improve mobility and meet an individual's personal needs. Throughout this course we interact with peer mentors, community volunteers, and assistive technology end-users to better understand the role of the physical therapist in using technology to improve function of our patients/clients.",,2,LEC,E,Physical Therapy - Doctorate,In Person,Duke University,Durham,Physical Therapy-1st year,01/05/2026,05/29/2026,Open,108,101,7,0,0,"Pass, Low Pass, Fail Grading",N,-; Marcus William Roll
9641,PT-D,646,01,Foundational Neurologic Practice I,"The Foundational Neurologic Practice course series includes the basic etiology, epidemiology, pathogenesis, and clinical presentation of common focal and global neurological conditions and injuries. Learners will apply examination procedures to identify impairments, activity limitations, and participation restrictions and develop a plan of care for adults with neurological dysfunction. Learners will differentiate between central (CNS) and peripheral (PNS) nervous system dysfunction based on clinical characteristics, apply advanced skills in examination and task analysis to distinguish typical from pathological responses, and develop evidence-informed intervention strategies. The course series will emphasize diagnosis-specific examination and evaluation techniques, PT diagnoses, pharmacological management of neurological conditions, clinical decision-making, prognosis, standardized assessments, outcome measures, and interventions. Diagnoses highlighted in Foundational Neuro Practice I will include Stroke, Spinal Cord Injury (SCI), Acquired Brain Injury (ABI), and Multiple Sclerosis (MS). Management across the lifespan and in various clinical settings will be addressed.",,5,LEC,E,Physical Therapy - Doctorate,In Person,Duke University,Durham,Physical Therapy-1st year,01/05/2026,05/29/2026,Open,108,101,7,0,0,"Pass, Low Pass, Fail Grading",N,-; Kelly Reynolds
9617,PT-D,647,01,Structure and Function of the Human Brain,"This course completes the two-session exploration of the human body and brain through a variety of learning experiences. This course provides the anatomic and basic science foundation necessary for physical therapists' understanding the human nervous system. This course will provide a comprehensive survey of the neuroanatomy and neurophysiology of the central and peripheral nervous systems, which will provide a framework for understanding the form and function of the neuronal systems in the brain and spinal cord that motivate bodily actions and behaviors. Learners will command comprehensive knowledge concerning the form and function of the nervous system, and the means by which the nervous system governs human behavior. Through this course, learners will gain the foundational knowledge to understand how neuroanatomy and neurophysiology impact the care of patients/clients in the profession of physical therapy.",,3,LEC,E,Physical Therapy - Doctorate,In Person,Duke University,Durham,Physical Therapy-1st year,01/05/2026,05/29/2026,Open,108,101,7,0,0,"Pass, Low Pass, Fail Grading",N,-; Richard A Clendaniel
9618,PT-D,651,01,Contextual Drivers of Health and Diseases II,"The Contextual Drivers of Health and Disease (CDHD) Course provides Doctor of Physical Therapy students with a foundational understanding of the social, structural, and environmental contexts that influence health, function, and recovery. Emphasis is placed on developing insight into the lived experiences of populations and integrating this knowledge into patient-centered care. Through experiential learning and reflective practice, students will build the tools necessary to advocate for the reduction of healthcare disparities in physical therapy and the broader healthcare system. Credit: 2",,2,LEC,E,Physical Therapy - Doctorate,In Person,Duke University,Durham,Physical Therapy-1st year,01/05/2026,05/29/2026,Open,108,101,7,0,0,"Pass, Low Pass, Fail Grading",N,-; Tiffany N Adams
9594,PT-D,734,01,Professional Practice V,"The Professional Practice series threads throughout the curriculum. In this course, learners engage with job roles and clinicians that impact practice broadly, including data management, legislative and regulatory advocacy, and population health. Furthermore they engage in substantive debate about issues facing the profession through a mock debate process. In this course, learners will develop the professional behaviors, knowledge, and values crucial to be leaders in a dynamic health care environment. Through an understanding of the profession's history and governance, students will have experiences in professional and patient advocacy initiatives. Students will master the crucial skills of patient and professional communication in order to operate effectively in practice. Students will also be grounded in ethical frameworks that can be easily applied to practical situations encountered in clinical practice. This course series seeks to develop leadership skills necessary to be change agents in healthcare practice, management, education, research, and advocacy.",,4,LEC,E,Physical Therapy - Doctorate,In Person,Duke University,Durham,Physical Therapy-2nd year,01/05/2026,05/29/2026,Open,108,100,8,0,0,"Pass, Low Pass, Fail Grading",N,-; Kyle Kyle Covington
9595,PT-D,736,01,CAMP I,"The Comprehensive Assessment and Management of Practice (CAMP) I course will provide opportunities for students to deliver physical therapy services through a supervised team approach for the evaluation and treatment of adult musculoskeletal conditions. This course will build upon earlier foundational and STEPs experiences to further develop clinical reasoning. During CAMP, students will be mentored by DPT program faculty and physical therapists as they work in small groups to provide care to community members who have a variety of diagnoses causing movement dysfunction or pain. The students in this course will be involved in developing and documenting a plan of care based on the ICF model that includes goals, skilled intervention, and progression.",,1.5,LEC,E,Physical Therapy - Doctorate,In Person,Duke University,Durham,Physical Therapy-2nd year,01/05/2026,05/29/2026,Open,108,49,59,0,0,"Pass, Low Pass, Fail Grading",N,-; Derek Clewley
9619,PT-D,737,01,Practice Management (CAMP) II,"The Comprehensive Assessment and Management of Practice (CAMP) II course will provide opportunities for students to deliver physical therapy services through a supervised team approach for the evaluation and treatment of adult complex and neurological conditions. This course will build upon earlier foundational and STEPs experiences to further develop clinical reasoning. During CAMP II, students will be mentored by DPT program faculty and physical therapists as they work in small groups on applied skills pertinent to patient case management including examination and interventions including progressions. The students in this course will be involved in developing and documenting a plan of care based on the ICF model that includes goals, skilled intervention, and progression.",,1.5,LEC,E,Physical Therapy - Doctorate,In Person,Duke University,Durham,Physical Therapy-2nd year,01/05/2026,05/29/2026,Open,108,100,8,0,0,"Pass, Low Pass, Fail Grading",N,-; Derek Clewley
