filename,semester,course,instructor,question_number,question_text,response_rate,mean,std,median,total_responses,response_distribution
EGR-101L-001a_Rizk__Michael_Spring_2025.html,Spring 2025,EGR-101L-001a : ENGR DESIGN & COMMUNICATION.EGR-101L-001a.,Michael Rizk,1,"What knowledge, methods, skills, insights, or ways of thinking did you develop in this course? Please describe three specific things you learned.",,,,,,
EGR-101L-001a_Rizk__Michael_Spring_2025.html,Spring 2025,EGR-101L-001a : ENGR DESIGN & COMMUNICATION.EGR-101L-001a.,Michael Rizk,2,"Reflecting on the overall learning environment of this class, in what ways did the instructor(s) and the structure or components of the course facilitate your learning? Are there specific course components or methods of instruction you’d keep for future years?",,,,,,
EGR-101L-001a_Rizk__Michael_Spring_2025.html,Spring 2025,EGR-101L-001a : ENGR DESIGN & COMMUNICATION.EGR-101L-001a.,Michael Rizk,3,"The course was intellectually stimulating. It made me think in new ways, encouraged me to adopt different points of view, or challenged me to develop new skills.",16/23 (69.57%),4.38,0.62,4.00,16,Poor: 0 (0.00%); Marginal: 0 (0.00%); Average: 1 (6.25%); Very Good: 8 (50.00%); Excellent: 7 (43.75%)
EGR-101L-001a_Rizk__Michael_Spring_2025.html,Spring 2025,EGR-101L-001a : ENGR DESIGN & COMMUNICATION.EGR-101L-001a.,Michael Rizk,4,What made this class stimulating or how could it be more intellectually stimulating if it wasn’t?,,,,,,
EGR-101L-001a_Rizk__Michael_Spring_2025.html,Spring 2025,EGR-101L-001a : ENGR DESIGN & COMMUNICATION.EGR-101L-001a.,Michael Rizk,5,"Considering all components of the course (lectures, discussions, sections/labs, assessments, projects, course environment, etc), overall the course was",16/23 (69.57%),4.38,0.81,4.50,16,Poor: 0 (0.00%); Marginal: 1 (6.25%); Average: 0 (0.00%); Very Good: 7 (43.75%); Excellent: 8 (50.00%)
EGR-101L-001a_Rizk__Michael_Spring_2025.html,Spring 2025,EGR-101L-001a : ENGR DESIGN & COMMUNICATION.EGR-101L-001a.,Michael Rizk,6,"Based on the effectiveness of instruction (clarity, expertise, enthusiasm, rigor, support, inspiration, etc), overall the instructor,  Instructor(s), was",16/23 (69.57%),4.50,0.52,4.50,16,Poor: 0 (0.00%); Marginal: 0 (0.00%); Average: 0 (0.00%); Very Good: 8 (50.00%); Excellent: 8 (50.00%)
EGR-101L-001a_Rizk__Michael_Spring_2025.html,Spring 2025,EGR-101L-001a : ENGR DESIGN & COMMUNICATION.EGR-101L-001a.,Michael Rizk,7,What would you like to say about this course to a student who is considering taking it in the future?,,,,,,
EGR-101L-001a_Rizk__Michael_Spring_2025.html,Spring 2025,EGR-101L-001a : ENGR DESIGN & COMMUNICATION.EGR-101L-001a.,Michael Rizk,8,The course was difficult.,16/23 (69.57%),3.06,0.68,3.00,16,Strongly disagree: 0 (0.00%); Disagree: 3 (18.75%); Neither agree nor disagree: 9 (56.25%); Agree: 4 (25.00%); Strongly agree: 0 (0.00%)
EGR-101L-001a_Rizk__Michael_Spring_2025.html,Spring 2025,EGR-101L-001a : ENGR DESIGN & COMMUNICATION.EGR-101L-001a.,Michael Rizk,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,16/23 (69.57%),3.69,1.40,3.00,16,1: 0 (0.00%); 2: 3 (18.75%); 3: 6 (37.50%); 4: 2 (12.50%); 5: 4 (25.00%); 6: 0 (0.00%); 7: 1 (6.25%); 8: 0 (0.00%); 9: 0 (0.00%); 10+: 0 (0.00%)
EGR-101L-001a_Simmons__Rebecca_Fall_2024.html,Fall 2024,EGR-101L-001a : ENGR DESIGN & COMMUNICATION.EGR-101L-001a.,Rebecca Simmons,1,"What knowledge, methods, skills, insights, or ways of thinking did you develop in this course? Please describe three specific things you learned.",,,,,,
EGR-101L-001a_Simmons__Rebecca_Fall_2024.html,Fall 2024,EGR-101L-001a : ENGR DESIGN & COMMUNICATION.EGR-101L-001a.,Rebecca Simmons,2,"Reflecting on the overall learning environment of this class, in what ways did the instructor(s) and the structure or components of the course facilitate your learning? Are there specific course components or methods of instruction you’d keep for future years?",,,,,,
EGR-101L-001a_Simmons__Rebecca_Fall_2024.html,Fall 2024,EGR-101L-001a : ENGR DESIGN & COMMUNICATION.EGR-101L-001a.,Rebecca Simmons,3,"The course was intellectually stimulating. It made me think in new ways, encouraged me to adopt different points of view, or challenged me to develop new skills.",17/18 (94.44%),4.35,0.70,4.00,17,Poor: 0 (0.00%); Marginal: 0 (0.00%); Average: 2 (11.76%); Very Good: 7 (41.18%); Excellent: 8 (47.06%)
EGR-101L-001a_Simmons__Rebecca_Fall_2024.html,Fall 2024,EGR-101L-001a : ENGR DESIGN & COMMUNICATION.EGR-101L-001a.,Rebecca Simmons,4,What made this class stimulating or how could it be more intellectually stimulating if it wasn’t?,,,,,,
EGR-101L-001a_Simmons__Rebecca_Fall_2024.html,Fall 2024,EGR-101L-001a : ENGR DESIGN & COMMUNICATION.EGR-101L-001a.,Rebecca Simmons,5,"Considering all components of the course (lectures, discussions, sections/labs, assessments, projects, course environment, etc), overall the course was",17/18 (94.44%),4.12,0.78,4.00,17,Poor: 0 (0.00%); Marginal: 0 (0.00%); Average: 4 (23.53%); Very Good: 7 (41.18%); Excellent: 6 (35.29%)
EGR-101L-001a_Simmons__Rebecca_Fall_2024.html,Fall 2024,EGR-101L-001a : ENGR DESIGN & COMMUNICATION.EGR-101L-001a.,Rebecca Simmons,6,"Based on the effectiveness of instruction (clarity, expertise, enthusiasm, rigor, support, inspiration, etc), overall the instructor,  Instructor(s), was",17/18 (94.44%),4.47,0.62,5.00,17,Poor: 0 (0.00%); Marginal: 0 (0.00%); Average: 1 (5.88%); Very Good: 7 (41.18%); Excellent: 9 (52.94%)
EGR-101L-001a_Simmons__Rebecca_Fall_2024.html,Fall 2024,EGR-101L-001a : ENGR DESIGN & COMMUNICATION.EGR-101L-001a.,Rebecca Simmons,7,What would you like to say about this course to a student who is considering taking it in the future?,,,,,,
