filename,semester,course,instructor,question_number,question_text,response_rate,mean,std,median,total_responses,response_distribution
CHEM-101DL-001_Martinez__Anna_Fall_2024.html,Fall 2024,CHEM-101DL-001 : CORE CONCEPTS IN CHEMISTRY.CHEM-101DL-001.,Anna Martinez,1,"What knowledge, methods, skills, insights, or ways of thinking did you develop in this course? Please describe three specific things you learned.",,,,,,
CHEM-101DL-001_Martinez__Anna_Fall_2024.html,Fall 2024,CHEM-101DL-001 : CORE CONCEPTS IN CHEMISTRY.CHEM-101DL-001.,Anna Martinez,2,"Reflecting on the overall learning environment of this class, in what ways did the instructor(s) and the structure or components of the course facilitate your learning? Are there specific course components or methods of instruction you’d keep for future years?",,,,,,
CHEM-101DL-001_Martinez__Anna_Fall_2024.html,Fall 2024,CHEM-101DL-001 : CORE CONCEPTS IN CHEMISTRY.CHEM-101DL-001.,Anna Martinez,3,"The course was intellectually stimulating. It made me think in new ways, encouraged me to adopt different points of view, or challenged me to develop new skills.",112/153 (73.2%),4.13,0.79,4.00,112,Poor: 0 (0.00%); Marginal: 2 (1.79%); Average: 22 (19.64%); Very Good: 47 (41.96%); Excellent: 41 (36.61%)
CHEM-101DL-001_Martinez__Anna_Fall_2024.html,Fall 2024,CHEM-101DL-001 : CORE CONCEPTS IN CHEMISTRY.CHEM-101DL-001.,Anna Martinez,4,What made this class stimulating or how could it be more intellectually stimulating if it wasn’t?,,,,,,
CHEM-101DL-001_Martinez__Anna_Fall_2024.html,Fall 2024,CHEM-101DL-001 : CORE CONCEPTS IN CHEMISTRY.CHEM-101DL-001.,Anna Martinez,5,"Considering all components of the course (lectures, discussions, sections/labs, assessments, projects, course environment, etc), overall the course was",111/153 (72.55%),3.59,0.93,4.00,111,Poor: 2 (1.80%); Marginal: 10 (9.01%); Average: 37 (33.33%); Very Good: 44 (39.64%); Excellent: 18 (16.22%)
CHEM-101DL-001_Martinez__Anna_Fall_2024.html,Fall 2024,CHEM-101DL-001 : CORE CONCEPTS IN CHEMISTRY.CHEM-101DL-001.,Anna Martinez,6,"Based on the effectiveness of instruction (clarity, expertise, enthusiasm, rigor, support, inspiration, etc), overall the instructor,  Instructor(s), was",112/153 (73.2%),3.95,0.92,4.00,112,Poor: 2 (1.79%); Marginal: 4 (3.57%); Average: 26 (23.21%); Very Good: 46 (41.07%); Excellent: 34 (30.36%)
CHEM-101DL-001_Martinez__Anna_Fall_2024.html,Fall 2024,CHEM-101DL-001 : CORE CONCEPTS IN CHEMISTRY.CHEM-101DL-001.,Anna Martinez,7,What would you like to say about this course to a student who is considering taking it in the future?,,,,,,
CHEM-101DL-001_Martinez__Anna_Fall_2024.html,Fall 2024,CHEM-101DL-001 : CORE CONCEPTS IN CHEMISTRY.CHEM-101DL-001.,Anna Martinez,8,The course was difficult.,113/153 (73.86%),4.28,0.80,4.00,113,Strongly disagree: 0 (0.00%); Disagree: 3 (2.65%); Neither agree nor disagree: 15 (13.27%); Agree: 42 (37.17%); Strongly agree: 53 (46.90%)
CHEM-101DL-001_Martinez__Anna_Fall_2024.html,Fall 2024,CHEM-101DL-001 : CORE CONCEPTS IN CHEMISTRY.CHEM-101DL-001.,Anna Martinez,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,115/153 (75.16%),6.63,2.39,7.00,115,1: 0 (0.00%); 2: 4 (3.48%); 3: 8 (6.96%); 4: 12 (10.43%); 5: 18 (15.65%); 6: 13 (11.30%); 7: 16 (13.91%); 8: 17 (14.78%); 9: 3 (2.61%); 10+: 24 (20.87%)
CHEM-101DL-001_Martinez__Anna_Spring_2025.html,Spring 2025,CHEM-101DL-001 : CORE CONCEPTS IN CHEMISTRY.CHEM-101DL-001.,Anna Martinez,1,"What knowledge, methods, skills, insights, or ways of thinking did you develop in this course? Please describe three specific things you learned.",,,,,,
CHEM-101DL-001_Martinez__Anna_Spring_2025.html,Spring 2025,CHEM-101DL-001 : CORE CONCEPTS IN CHEMISTRY.CHEM-101DL-001.,Anna Martinez,2,"Reflecting on the overall learning environment of this class, in what ways did the instructor(s) and the structure or components of the course facilitate your learning? Are there specific course components or methods of instruction you’d keep for future years?",,,,,,
CHEM-101DL-001_Martinez__Anna_Spring_2025.html,Spring 2025,CHEM-101DL-001 : CORE CONCEPTS IN CHEMISTRY.CHEM-101DL-001.,Anna Martinez,3,"The course was intellectually stimulating. It made me think in new ways, encouraged me to adopt different points of view, or challenged me to develop new skills.",47/123 (38.21%),3.96,1.00,4.00,47,Poor: 1 (2.13%); Marginal: 3 (6.38%); Average: 9 (19.15%); Very Good: 18 (38.30%); Excellent: 16 (34.04%)
CHEM-101DL-001_Martinez__Anna_Spring_2025.html,Spring 2025,CHEM-101DL-001 : CORE CONCEPTS IN CHEMISTRY.CHEM-101DL-001.,Anna Martinez,4,What made this class stimulating or how could it be more intellectually stimulating if it wasn’t?,,,,,,
CHEM-101DL-001_Martinez__Anna_Spring_2025.html,Spring 2025,CHEM-101DL-001 : CORE CONCEPTS IN CHEMISTRY.CHEM-101DL-001.,Anna Martinez,5,"Considering all components of the course (lectures, discussions, sections/labs, assessments, projects, course environment, etc), overall the course was",47/123 (38.21%),3.53,0.88,4.00,47,Poor: 0 (0.00%); Marginal: 6 (12.77%); Average: 16 (34.04%); Very Good: 19 (40.43%); Excellent: 6 (12.77%)
CHEM-101DL-001_Martinez__Anna_Spring_2025.html,Spring 2025,CHEM-101DL-001 : CORE CONCEPTS IN CHEMISTRY.CHEM-101DL-001.,Anna Martinez,6,"Based on the effectiveness of instruction (clarity, expertise, enthusiasm, rigor, support, inspiration, etc), overall the instructor,  Instructor(s), was",47/123 (38.21%),3.94,1.01,4.00,47,Poor: 1 (2.13%); Marginal: 2 (4.26%); Average: 13 (27.66%); Very Good: 14 (29.79%); Excellent: 17 (36.17%)
CHEM-101DL-001_Martinez__Anna_Spring_2025.html,Spring 2025,CHEM-101DL-001 : CORE CONCEPTS IN CHEMISTRY.CHEM-101DL-001.,Anna Martinez,7,What would you like to say about this course to a student who is considering taking it in the future?,,,,,,
CHEM-101DL-001_Martinez__Anna_Spring_2025.html,Spring 2025,CHEM-101DL-001 : CORE CONCEPTS IN CHEMISTRY.CHEM-101DL-001.,Anna Martinez,8,The course was difficult.,45/123 (36.59%),4.16,0.93,4.00,45,Strongly disagree: 2 (4.44%); Disagree: 0 (0.00%); Neither agree nor disagree: 4 (8.89%); Agree: 22 (48.89%); Strongly agree: 17 (37.78%)
CHEM-101DL-001_Martinez__Anna_Spring_2025.html,Spring 2025,CHEM-101DL-001 : CORE CONCEPTS IN CHEMISTRY.CHEM-101DL-001.,Anna Martinez,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,47/123 (38.21%),6.91,2.25,7.00,47,1: 0 (0.00%); 2: 1 (2.13%); 3: 2 (4.26%); 4: 5 (10.64%); 5: 7 (14.89%); 6: 5 (10.64%); 7: 4 (8.51%); 8: 11 (23.40%); 9: 4 (8.51%); 10+: 8 (17.02%)
CHEM-101DL-002_Cox__Charles_Fall_2024.html,Fall 2024,CHEM-101DL-002 : CORE CONCEPTS IN CHEMISTRY.CHEM-101DL-002.,Charles Cox,1,"What knowledge, methods, skills, insights, or ways of thinking did you develop in this course? Please describe three specific things you learned.",,,,,,
CHEM-101DL-002_Cox__Charles_Fall_2024.html,Fall 2024,CHEM-101DL-002 : CORE CONCEPTS IN CHEMISTRY.CHEM-101DL-002.,Charles Cox,2,"Reflecting on the overall learning environment of this class, in what ways did the instructor(s) and the structure or components of the course facilitate your learning? Are there specific course components or methods of instruction you’d keep for future years?",,,,,,
CHEM-101DL-002_Cox__Charles_Fall_2024.html,Fall 2024,CHEM-101DL-002 : CORE CONCEPTS IN CHEMISTRY.CHEM-101DL-002.,Charles Cox,3,"The course was intellectually stimulating. It made me think in new ways, encouraged me to adopt different points of view, or challenged me to develop new skills.",101/133 (75.94%),3.79,0.85,4.00,101,Poor: 2 (1.98%); Marginal: 3 (2.97%); Average: 28 (27.72%); Very Good: 49 (48.51%); Excellent: 19 (18.81%)
CHEM-101DL-002_Cox__Charles_Fall_2024.html,Fall 2024,CHEM-101DL-002 : CORE CONCEPTS IN CHEMISTRY.CHEM-101DL-002.,Charles Cox,4,What made this class stimulating or how could it be more intellectually stimulating if it wasn’t?,,,,,,
