uid,course_code,title,instructor,term,area,response_rate,department_codes,data-id0,data-id1,data-id2,data-id3,scraped_at
149911_8928_11987235_27466681,ECE-250D-001,COMPUTER ARCHITECTURE.ECE-250D-001.COMPSCI-250D-001.,"Bletsch, Tyler",Summer I 2023,ELEC&CMP,"20 of 25  responded (80.00%)



 View Report
                            



 Download PDF","ECE, COMPSCI",99040,R3taZNKnw14IRH7UBESaUg%3d%3d,5iHN8OV7P4%2b9WbwVpE3KvQ%3d%3d,bwRIT1mm3qlDOjDNe1v%2bcQ%3d%3d,2025-11-24T15:54:45.949956
149911_8928_11987247_27466681,ECE-250D-01D,COMPUTER ARCHITECTURE.ECE-250D-01D.COMPSCI-250D-01D.,"Bletsch, Tyler",Summer I 2023,ELEC&CMP,"11 of 25  responded (44.00%)



 View Report
                            



 Download PDF",,99040,R3taZNKnw14IRH7UBESaUg%3d%3d,ZwDEYajNaO6skFmA6j30Gw%3d%3d,bwRIT1mm3qlDOjDNe1v%2bcQ%3d%3d,2025-11-24T15:54:45.950048
152527_9107_12076170_27675583,COMPSCI-230-01D,DISCRETE MATH FOR COMPSCI.COMPSCI-230-01D.,"Chao, Alex",Summer II 2023,COMPSCI,"10 of 17  responded (58.82%)



 View Report
                            



 Download PDF",,98976,4TxgzUHg4Suz2MS8X7frbw%3d%3d,uhGfN%2fefO1hIdI2y9zIJ1Q%3d%3d,PAVg4BwHhjtVd5tzPXsybg%3d%3d,2025-11-24T15:54:45.950127
152527_9107_12076171_27675583,COMPSCI-230-001,DISCRETE MATH FOR COMPSCI.COMPSCI-230-001.,"Chao, Alex",Summer II 2023,COMPSCI,"16 of 17  responded (94.12%)



 View Report
                            



 Download PDF",COMPSCI,98976,4TxgzUHg4Suz2MS8X7frbw%3d%3d,A%2bGGH0KlbAYb9f%2boyOXL3Q%3d%3d,PAVg4BwHhjtVd5tzPXsybg%3d%3d,2025-11-24T15:54:45.950199
154503_9169_12241505_27991653,ME-555-09,ADVANCED TOPICS.ME-555-09.COMPSCI-590-09.,"Chen, Boyuan",Fall 2023,MECHANICAL,"19 of 21  responded (90.48%)



 View Report
                            



 Download PDF","ME, COMPSCI",98390,t%2fFkKASUrBF6qRsNV5Za2w%3d%3d,T5j3gWyS6%2f0jnfqghku5zg%3d%3d,cL4xSO23owVCBm0mDju%2fag%3d%3d,2025-11-24T15:54:45.950272
154503_9169_12241518_27991780,COMPSCI-590-01,ADVANCED TOPICS IN CPS.COMPSCI-590-01.,"Dhingra, Bhuwan",Fall 2023,COMPSCI,"9 of 24  responded (37.50%)



 View Report
                            



 Download PDF",COMPSCI,98827,t%2fFkKASUrBF6qRsNV5Za2w%3d%3d,%2bMkiujkig74zszAFqrOePw%3d%3d,%2bA9xQDMSsfMFlnbB2EeqCg%3d%3d,2025-11-24T15:54:45.950520
154503_9169_12241520_27991701,COMPSCI-671D-05D,THEORY & ALG MACHINE LEARNING.COMPSCI-671D-05D.ECE-687D-05D.STA-671D-05D.,"Rudin, Cynthia",Fall 2023,COMPSCI,"5 of 22  responded (22.73%)



 View Report
                            



 Download PDF",,98827,t%2fFkKASUrBF6qRsNV5Za2w%3d%3d,AGtyK22LzqmLKe%2f06jpA0w%3d%3d,nKi5fZBS0C49sFHkermiIg%3d%3d,2025-11-24T15:54:45.950610
154503_9169_12241520_27991703,COMPSCI-671D-05D,THEORY & ALG MACHINE LEARNING.COMPSCI-671D-05D.ECE-687D-05D.STA-671D-05D.,"Barnett, Alina",Fall 2023,COMPSCI,"5 of 22  responded (22.73%)



 View Report
                            



 Download PDF",,98827,t%2fFkKASUrBF6qRsNV5Za2w%3d%3d,AGtyK22LzqmLKe%2f06jpA0w%3d%3d,wG%2fM66XfbOFNOV11Wj2bzA%3d%3d,2025-11-24T15:54:45.950687
154503_9169_12241521_27991764,COMPSCI-581-01,COMPUTER SECURITY.COMPSCI-581-01.,"Reiter, Michael",Fall 2023,COMPSCI,"7 of 19  responded (36.84%)



 View Report
                            



 Download PDF",COMPSCI,98827,t%2fFkKASUrBF6qRsNV5Za2w%3d%3d,3mJnxl1VeqGTUdRV8qP7GQ%3d%3d,%2brAcvjJnkWbTGV8WPdrprA%3d%3d,2025-11-24T15:54:45.950779
154503_9169_12241558_27991767,ECE-685D-001,INTRO TO DEEP LEARNING.ECE-685D-001.COMPSCI-675D-001.,"Tarokh, Vahid",Fall 2023,ELEC&CMP,"31 of 79  responded (39.24%)



 View Report
                            



 Download PDF","ECE, COMPSCI",98391,t%2fFkKASUrBF6qRsNV5Za2w%3d%3d,9eH5e5%2f1%2bZ063g%2f6QhaTbg%3d%3d,P36W2DrO%2f%2b4TCBctyArEQQ%3d%3d,2025-11-24T15:54:45.950865
154503_9169_12241566_27991768,COMPSCI-521-01,GRAPH-MATRIX ANALYSIS.COMPSCI-521-01.,"Sun, Xiaobai",Fall 2023,COMPSCI,"7 of 18  responded (38.89%)



 View Report
                            



 Download PDF",COMPSCI,98827,t%2fFkKASUrBF6qRsNV5Za2w%3d%3d,yta1%2fUQ6V3oHUHcWxWb4Qg%3d%3d,vYMqPh%2fGI%2fLCr7VXSw8JFg%3d%3d,2025-11-24T15:54:45.950974
154503_9169_12241570_27991701,COMPSCI-671D-001,THEORY & ALG MACHINE LEARNING.COMPSCI-671D-001.ECE-687D-001.STA-671D-001.,"Rudin, Cynthia",Fall 2023,COMPSCI,"49 of 182  responded (26.92%)



 View Report
                            



 Download PDF","COMPSCI, ECE, STA",98827,t%2fFkKASUrBF6qRsNV5Za2w%3d%3d,oteB%2bXVE5Z1v5Kw%2f2jYNFQ%3d%3d,nKi5fZBS0C49sFHkermiIg%3d%3d,2025-11-24T15:54:45.951055
154503_9169_12241570_27991703,COMPSCI-671D-001,THEORY & ALG MACHINE LEARNING.COMPSCI-671D-001.ECE-687D-001.STA-671D-001.,"Barnett, Alina",Fall 2023,COMPSCI,"49 of 182  responded (26.92%)



 View Report
                            



 Download PDF","COMPSCI, ECE, STA",98827,t%2fFkKASUrBF6qRsNV5Za2w%3d%3d,oteB%2bXVE5Z1v5Kw%2f2jYNFQ%3d%3d,wG%2fM66XfbOFNOV11Wj2bzA%3d%3d,2025-11-24T15:54:45.951135
154503_9169_12241576_27991702,COMPSCI-532-01,DESIGN/ANALY ALGORITHMS.COMPSCI-532-01.,"Ge, Rong",Fall 2023,COMPSCI,"8 of 28  responded (28.57%)



 View Report
                            



 Download PDF",COMPSCI,98827,t%2fFkKASUrBF6qRsNV5Za2w%3d%3d,GUOpH8AV8DTxtXWP1r4MuQ%3d%3d,VPUO61I0e%2fqhTQJmv0U7aQ%3d%3d,2025-11-24T15:54:45.951212
154503_9169_12241609_27991702,COMPSCI-701S-02,INTRO GRAD STUDENTS COMPSCI.COMPSCI-701S-02.,"Ge, Rong",Fall 2023,COMPSCI,"13 of 32  responded (40.63%)



 View Report
                            



 Download PDF",COMPSCI,98827,t%2fFkKASUrBF6qRsNV5Za2w%3d%3d,m%2fHixvWfs6XorwXz8vq4aw%3d%3d,VPUO61I0e%2fqhTQJmv0U7aQ%3d%3d,2025-11-24T15:54:45.951286
154503_9169_12241612_27991725,COMPSCI-550-01,ADV COMPUTER ARCHITEC I.COMPSCI-550-01.ECE-552-01.,"Sorin, Daniel",Fall 2023,COMPSCI,"10 of 33  responded (30.30%)



 View Report
                            



 Download PDF","COMPSCI, ECE",98827,t%2fFkKASUrBF6qRsNV5Za2w%3d%3d,J1%2bojacgMs4DdbU0SeVd3g%3d%3d,pkXIxk1%2bkGUgAm0m2f8mJA%3d%3d,2025-11-24T15:54:45.951359
154503_9169_12241627_27991759,ECE-555-01,PROBABILITY ELEC AND COMP EGRS.ECE-555-01.COMPSCI-555-01.,"Trivedi, Kishor",Fall 2023,ELEC&CMP,"15 of 44  responded (34.09%)



 View Report
                            



 Download PDF","ECE, COMPSCI",98391,t%2fFkKASUrBF6qRsNV5Za2w%3d%3d,9Tdd6%2bql4q%2ftb8qGBGJiIQ%3d%3d,DbMe7MEVg23E64rX8hfVaw%3d%3d,2025-11-24T15:54:45.951453
