uid,course_code,title,instructor,term,area,response_rate,department_codes,data-id0,data-id1,data-id2,data-id3,scraped_at
154503_9169_12241362_27991520,GSF-890S-01,ADVANCED TOPICS.GSF-890S-01.,"Lane, Nikki",Fall 2023,GSF,"6 of 10  responded (60.00%)



 View Report
                            



 Download PDF",GSF,98848,t%2fFkKASUrBF6qRsNV5Za2w%3d%3d,P468SK66n1iQ2id7s6hTYQ%3d%3d,Fa8pWtV6C7wFi0BBURU9OQ%3d%3d,2025-11-24T16:16:40.579088
154503_9169_12241457_27991638,AMES-609S-01,TRANSPACIFIC ASIA/AMERICA.AMES-609S-01.AADS-609S-01.ARTHIST-609S-01.CINE-609S-01.CULANTH-609S-01.GSF-609S-01.,"Kwon, Aimee",Fall 2023,AMES,"7 of 13  responded (53.85%)



 View Report
                            



 Download PDF","AMES, AADS, ARTHIST, CINE, CULANTH, GSF",98815,t%2fFkKASUrBF6qRsNV5Za2w%3d%3d,KgUhuWA7zJhVEbLWwcER8g%3d%3d,1iujJodvK%2b%2f%2f%2bHqanSIZ8A%3d%3d,2025-11-24T16:16:40.579193
154503_9169_12241523_27991661,CULANTH-521S-01,BLACK ETHNOGRAPHERS.CULANTH-521S-01.AAAS-521S-01.GSF-521S-01.ICS-521S-01.SOCIOL-521S-01.,"Canada, Tracie",Fall 2023,CULANTHRO,"6 of 12  responded (50.00%)



 View Report
                            



 Download PDF","CULANTH, AAAS, GSF, ICS, SOCIOL",98829,t%2fFkKASUrBF6qRsNV5Za2w%3d%3d,uJ9oNy0gyxXK5DvclrE4HQ%3d%3d,ohFtpEPIwduduxS18hxz8Q%3d%3d,2025-11-24T16:16:40.579280
154503_9169_12241529_27446177,DANCE-771S-01,THEORIES OF CORPOREALITY.DANCE-771S-01.GSF-771S-01.MUSIC-771S-01.,"Wilbur, Sarah",Fall 2023,DANCE,"6 of 13  responded (46.15%)



 View Report
                            



 Download PDF","DANCE, GSF, MUSIC",98830,t%2fFkKASUrBF6qRsNV5Za2w%3d%3d,5n3ZKX0oiTQeXTtnYBNiLw%3d%3d,IebDOBGbJC1wD17SY8MpNg%3d%3d,2025-11-24T16:16:40.579372
154503_9169_12241580_27991648,HISTORY-548S-01,GLOBAL HISTORY OF MEDICINE.HISTORY-548S-01.GLHLTH-548S-01.GSF-584S-01.,"Barnes, Nicole",Fall 2023,HISTORY,"7 of 16  responded (43.75%)



 View Report
                            



 Download PDF","HISTORY, GLHLTH, GSF",98849,t%2fFkKASUrBF6qRsNV5Za2w%3d%3d,WFpfucXz0voWyjbD8aW%2biA%3d%3d,67q8Mg6yUobVVg%2bQcU%2f%2buQ%3d%3d,2025-11-24T16:16:40.579454
154503_9169_12241582_27466686,RELIGION-765S-01,"EXISTENTIALISM, NIHILISM, RELI.RELIGION-765S-01.AAAS-765S-01.ENGLISH-765S-01.GSF-765S-01.","Winters, Joe",Fall 2023,RELIGION,"5 of 17  responded (29.41%)



 View Report
                            



 Download PDF","RELIGION, AAAS, ENGLISH, GSF",98883,t%2fFkKASUrBF6qRsNV5Za2w%3d%3d,UQovT%2fzn8OTmzL21U5owSg%3d%3d,WlPfLAockrXSNpuf%2bmBUlA%3d%3d,2025-11-24T16:16:40.579535
153858_9169_12282415_27445971,GSF-244S-01,POLITICS OF MOTHERHOOD.GSF-244S-01.,"Nash, Jennifer",Fall 2023,GSF,"8 of 17  responded (47.06%)



 View Report
                            



 Download PDF",GSF,98996,CtmkEaIRhsSP75R5T115eg%3d%3d,DEOVUZuLboo4wdceyZ1wfQ%3d%3d,auWOdlz5CUJu6kgav0unoQ%3d%3d,2025-11-24T16:16:40.579611
153858_9169_12282488_28111940,GSF-199S-01,THINKING GENDER.GSF-199S-01.,"Weeks, Kathi",Fall 2023,GSF,"8 of 17  responded (47.06%)



 View Report
                            



 Download PDF",GSF,98996,CtmkEaIRhsSP75R5T115eg%3d%3d,gtLtDJyrHEpYGOkQsRE%2fFA%3d%3d,iO7qGt6ERQggMmUz0rLB1Q%3d%3d,2025-11-24T16:16:40.579688
153858_9169_12282755_28112042,GSF-278-01,SEX/GENDER - NATURE/NURTURE.GSF-278-01.CULANTH-278-01.NEUROSCI-278-01.PSY-226-01.SXL-278-01.,"Wilson, Ara",Fall 2023,GSF,"7 of 24  responded (29.17%)



 View Report
                            



 Download PDF","GSF, CULANTH, NEUROSCI, PSY, SXL",98996,CtmkEaIRhsSP75R5T115eg%3d%3d,xFZAS8%2fzw6EeCwOl9zPsQw%3d%3d,2hexrFtqR6Ms4QJbnuA6iA%3d%3d,2025-11-24T16:16:40.579767
153858_9169_12282755_28112089,GSF-278-01,SEX/GENDER - NATURE/NURTURE.GSF-278-01.CULANTH-278-01.NEUROSCI-278-01.PSY-226-01.SXL-278-01.,"Williams, Christina",Fall 2023,GSF,"7 of 24  responded (29.17%)



 View Report
                            



 Download PDF","GSF, CULANTH, NEUROSCI, PSY, SXL",98996,CtmkEaIRhsSP75R5T115eg%3d%3d,xFZAS8%2fzw6EeCwOl9zPsQw%3d%3d,x6mn9AuA3MauUF19vyN%2fyA%3d%3d,2025-11-24T16:16:40.579942
153858_9169_12282781_28112047,ICS-195-01,CRITICAL APPR GLOBAL ISSUES.ICS-195-01.CULANTH-195-01.GSF-195-01.HISTORY-103-01.POLSCI-110-01.SOCIOL-195-01.,"Mathers, Catherine",Fall 2023,ICS,"16 of 34  responded (47.06%)



 View Report
                            



 Download PDF","ICS, CULANTH, GSF, HISTORY, POLSCI, SOCIOL",99000,CtmkEaIRhsSP75R5T115eg%3d%3d,KW7j7bzurEMF932WPnLX6g%3d%3d,9wqThcI7SxPZAGIjOJktNA%3d%3d,2025-11-24T16:16:40.580196
153858_9169_12282810_28112085,GSF-263S-01,REPRESENTING BREAST CANCER.GSF-263S-01.AAAS-265S-01.ARTSVIS-263S-01.LIT-260S-01.,"Lamm, Kimberly",Fall 2023,GSF,"13 of 15  responded (86.67%)



 View Report
                            



 Download PDF","GSF, AAAS, ARTSVIS, LIT",98996,CtmkEaIRhsSP75R5T115eg%3d%3d,LLRE76UjTqf93VXXxxc8WA%3d%3d,RNJm%2fF3LLJeAO%2fpGLoczTQ%3d%3d,2025-11-24T16:16:40.580284
153858_9169_12282820_27466686,RELIGION-201-01,"RACE, FILM, AND RELIGION.RELIGION-201-01.AAAS-201-01.GSF-201-01.","Winters, Joe",Fall 2023,RELIGION,"31 of 49  responded (63.27%)



 View Report
                            



 Download PDF","RELIGION, AAAS, GSF",99028,CtmkEaIRhsSP75R5T115eg%3d%3d,%2bA5wGyMOXmTHeBx6zkM7Sg%3d%3d,WlPfLAockrXSNpuf%2bmBUlA%3d%3d,2025-11-24T16:16:40.580366
153858_9169_12282821_27445831,ICS-335S-01,DECOLONIZATION.ICS-335S-01.AADS-337S-01.GSF-335S-01.HISTORY-289S-01.,"Namakkal, Jessica",Fall 2023,ICS,"11 of 18  responded (61.11%)



 View Report
                            



 Download PDF","ICS, AADS, GSF, HISTORY",99000,CtmkEaIRhsSP75R5T115eg%3d%3d,L56pdBs1mHsQucqiYVISpQ%3d%3d,1DXES5LQTzWXOSO8uSZSyQ%3d%3d,2025-11-24T16:16:40.580450
153858_9169_12282839_28112042,GSF-89S-03,FIRST-YEAR SEMINAR (TOP).GSF-89S-03.CULANTH-89S-04.SCISOC-89S-03.,"Wilson, Ara",Fall 2023,GSF,"6 of 18  responded (33.33%)



 View Report
                            



 Download PDF","GSF, CULANTH, SCISOC",98996,CtmkEaIRhsSP75R5T115eg%3d%3d,Bt6A%2fquK4a6HtxDAITfDPw%3d%3d,2hexrFtqR6Ms4QJbnuA6iA%3d%3d,2025-11-24T16:16:40.580532
153858_9169_12282867_28112034,GSF-367S-02,FEMINIST ETHICS.GSF-367S-02.ETHICS-204S-02.,"Gelfand, Rachel",Fall 2023,GSF,"12 of 13  responded (92.31%)



 View Report
                            



 Download PDF","GSF, ETHICS",98996,CtmkEaIRhsSP75R5T115eg%3d%3d,fQbFau7OmTqF5wOqcdgzTA%3d%3d,I222ioYFwEO7qHXxdme02w%3d%3d,2025-11-24T16:16:40.580613
153858_9169_12282870_27445818,CULANTH-89S-02,FIRST-YEAR SEMINAR (TOP).CULANTH-89S-02.ETHICS-89S-02.GLHLTH-89S-02.GSF-89S-02.,"Solomon, Harris",Fall 2023,CULANTHRO,"12 of 12  responded (100.00%)



 View Report
                            



 Download PDF","CULANTH, ETHICS, GLHLTH, GSF",98978,CtmkEaIRhsSP75R5T115eg%3d%3d,pidIq%2f6SjDowtc7JRmzNHQ%3d%3d,gM0NDTcfUjhfMlHm1i9r6w%3d%3d,2025-11-24T16:16:40.580693
153858_9169_12282923_27991346,COMPSCI-240-01,RACE GENDER CLASS & COMPUTING.COMPSCI-240-01.GSF-242-01.,"Washington, Alicia",Fall 2023,COMPSCI,"21 of 52  responded (40.38%)



 View Report
                            



 Download PDF","COMPSCI, GSF",98976,CtmkEaIRhsSP75R5T115eg%3d%3d,EUr1%2fTtE7OD%2f%2fdLV0NXTHg%3d%3d,ouZ0RbABI0XxCnCAVjI19Q%3d%3d,2025-11-24T16:16:40.580798
153858_9169_12282952_27991735,LIT-460S-01,"WEIL, BEAUVOIR, MURDOCH.LIT-460S-01.ENGLISH-460S-01.GSF-460S-01.PHIL-460S-01.","Moi, Toril",Fall 2023,LITERATURE,"11 of 12  responded (91.67%)



 View Report
                            



 Download PDF","LIT, ENGLISH, GSF, PHIL",99007,CtmkEaIRhsSP75R5T115eg%3d%3d,0FFRWafMFHT7bScRdpiyzg%3d%3d,DDfdrsZct0fBtxPSzi9RFQ%3d%3d,2025-11-24T16:16:40.580883
153858_9169_12282955_28112094,CULANTH-242S-01,BODIES AT WORK.CULANTH-242S-01.GSF-241S-01.SCISOC-242S-01.SOCIOL-242S-01.,"Rogers, Emily",Fall 2023,CULANTHRO,"11 of 13  responded (84.62%)



 View Report
                            



 Download PDF","CULANTH, GSF, SCISOC, SOCIOL",98978,CtmkEaIRhsSP75R5T115eg%3d%3d,fwL%2bcsCQOvS7QPmjRBUHWg%3d%3d,jlezaNFqx4oC9Xucmr7%2beg%3d%3d,2025-11-24T16:16:40.580963
153858_9169_12282963_28112034,GSF-265S-01,DIGITAL FEMINISM.GSF-265S-01.CMAC-265S-01.COMPSCI-112S-01.I&E-265S-01.ISS-265S-01.SOCIOL-217S-01.VMS-286S-01.,"Gelfand, Rachel",Fall 2023,GSF,"10 of 15  responded (66.67%)



 View Report
                            



 Download PDF","GSF, CMAC, COMPSCI, I&E, ISS, SOCIOL, VMS",98996,CtmkEaIRhsSP75R5T115eg%3d%3d,A1tx7iX1sZ%2bFsnxlm4VE2A%3d%3d,I222ioYFwEO7qHXxdme02w%3d%3d,2025-11-24T16:16:41.346209
153858_9169_12282964_28112081,GSF-382S-01,INTIMACIES.GSF-382S-01.AADS-382S-01.,"Storti, Anna",Fall 2023,GSF,"14 of 18  responded (77.78%)



 View Report
                            



 Download PDF","GSF, AADS",98996,CtmkEaIRhsSP75R5T115eg%3d%3d,y3azxn1Vf6SZgenLzzj1ng%3d%3d,FDuC1pf7TuAoxbjHGfo5oA%3d%3d,2025-11-24T16:16:41.346314
153858_9169_12282998_27991733,LIT-314-01,INTRO TO CRITICAL THEORY.LIT-314-01.AMES-316-01.CULANTH-314-01.GSF-314-01.ROMST-314-01.,"Bassiri, Nima",Fall 2023,LITERATURE,"10 of 10  responded (100.00%)



 View Report
                            



 Download PDF","LIT, AMES, CULANTH, GSF, ROMST",99007,CtmkEaIRhsSP75R5T115eg%3d%3d,hSAefJfWhj33nR1toV443g%3d%3d,gRFBCJ8VWFP172BM4DDsiw%3d%3d,2025-11-24T16:16:41.346403
