uid,course_code,title,instructor,term,area,response_rate,department_codes,data-id0,data-id1,data-id2,data-id3,scraped_at
149911_8928_11987227_27466679,CLST-340A-01,ROME: HISTORY OF CITY.CLST-340A-01.ARTHIST-209A-01.HISTORY-238A-01.,"Casias, Cassandra",Summer I 2023,CLASSICAL,"5 of 11  responded (45.45%)



 View Report
                            



 Download PDF","CLST, ARTHIST, HISTORY",98974,R3taZNKnw14IRH7UBESaUg%3d%3d,%2fFWFjJZ6kIsg49D1mLU%2bBw%3d%3d,aY64I15J7j0YoYpvSZvf%2bA%3d%3d,2025-11-24T15:54:13.558890
154503_9169_12241491_27445979,RELIGION-885-01,CHRISTIAN MANUSCRIPT CULTURE.RELIGION-885-01.CLST-881-01.HISTORY-881-01.,"Knust, Jennifer",Fall 2023,RELIGION,"9 of 11  responded (81.82%)



 View Report
                            



 Download PDF","RELIGION, CLST, HISTORY",98883,t%2fFkKASUrBF6qRsNV5Za2w%3d%3d,%2ff9Gc2AGvvKUNwIxskMudA%3d%3d,vy1gy1wVu8adBDwwmtCBmw%3d%3d,2025-11-24T15:54:13.558982
153858_9169_12282764_28112134,ETHICS-365-01,HOW TO RULE THE WORLD.ETHICS-365-01.CLST-277-01.POLSCI-334-01.,"Watkins, Alfredo",Fall 2023,ETHICS,"13 of 15  responded (86.67%)



 View Report
                            



 Download PDF","ETHICS, CLST, POLSCI",98991,CtmkEaIRhsSP75R5T115eg%3d%3d,HaW0mS4hqaI0LKlme7ipbQ%3d%3d,2gjZ9ggij0UTfRMtr0jZOg%3d%3d,2025-11-24T15:54:13.559058
153858_9169_12282790_27991707,ARTHIST-89S-02,FIRST-YEAR SEMINAR (TOP).ARTHIST-89S-02.CLST-89S-02.,"Forte, Maurizio",Fall 2023,ART&AHIST,"14 of 16  responded (87.50%)



 View Report
                            



 Download PDF","ARTHIST, CLST",98967,CtmkEaIRhsSP75R5T115eg%3d%3d,XFCLQjc2Oh1cJGUts%2bcBDQ%3d%3d,5YgJdEgqfwkv78eOl2QmQw%3d%3d,2025-11-24T15:54:13.559129
153858_9169_12282794_27445826,CLST-214-01,MEDICINE AND HUMAN FLOURISHING.CLST-214-01.ETHICS-214-01.GLHLTH-238-01.,"Gonzalez, Jose",Fall 2023,CLASSICAL,"9 of 25  responded (36.00%)



 View Report
                            



 Download PDF","CLST, ETHICS, GLHLTH",98974,CtmkEaIRhsSP75R5T115eg%3d%3d,VjLftEIiQdcVZ64stjffyA%3d%3d,Io5kFdzHTTjsLWEVZRX0Rg%3d%3d,2025-11-24T15:54:13.559201
153858_9169_12282857_27445955,CLST-210-01,THE GOOD LIFE.CLST-210-01.ETHICS-210-01.PHIL-214-01.PUBPOL-229-01.RELIGION-210-01.,"Atkins, Jed",Fall 2023,CLASSICAL,"48 of 122  responded (39.34%)



 View Report
                            



 Download PDF","CLST, ETHICS, PHIL, PUBPOL, RELIGION",98974,CtmkEaIRhsSP75R5T115eg%3d%3d,3fw10u9O%2fpjBJyGrp3s%2bcQ%3d%3d,cagrsFCAf5fxNvz1I8o%2bfg%3d%3d,2025-11-24T15:54:13.559272
153858_9169_12283019_27991793,ARTHIST-334-01,ROMAN SPECTACLE.ARTHIST-334-01.CLST-354-01.VMS-334-01.,"Dillon, Sheila",Fall 2023,ART&AHIST,"7 of 20  responded (35.00%)



 View Report
                            



 Download PDF","ARTHIST, CLST, VMS",98967,CtmkEaIRhsSP75R5T115eg%3d%3d,UEsB2UHQtPXK3AlJgCYpYA%3d%3d,puMPi0bW3HbPHtr4JK1t7g%3d%3d,2025-11-24T15:54:13.559345
153858_9169_12283077_28112049,CLST-304-01,DRAMA OF ANCIENT ROME.CLST-304-01.THEATRST-227-01.VMS-240-01.,"Ginsberg, Lauren",Fall 2023,CLASSICAL,"5 of 18  responded (27.78%)



 View Report
                            



 Download PDF","CLST, THEATRST, VMS",98974,CtmkEaIRhsSP75R5T115eg%3d%3d,tz48c%2fpE4LTcCMSmFg02Sw%3d%3d,JiZG5GQGqiXCmB3gOcrCHA%3d%3d,2025-11-24T15:54:13.559416
153858_9169_12283111_27797712,CLST-283-01,GREEK HISTORY.CLST-283-01.HISTORY-230-01.,"Sosin, Joshua",Fall 2023,CLASSICAL,"20 of 32  responded (62.50%)



 View Report
                            



 Download PDF","CLST, HISTORY",98974,CtmkEaIRhsSP75R5T115eg%3d%3d,R32%2bRV2HfqRjW993B8Iduw%3d%3d,iQw4tN%2fOx9WkzH8YJdJbEQ%3d%3d,2025-11-24T15:54:13.559542
161337_9470_12750852_27466679,CLST-290S-02,SPECIAL TOPICS.CLST-290S-02.HISTORY-290S-02.,"Casias, Cassandra",Spring 2024,CLASSICAL,"7 of 17  responded (41.18%)



 View Report
                            



 Download PDF","CLST, HISTORY",98974,2IfRs0kYs9aOfu4jFuJHkQ%3d%3d,1cT312A0IpBhu6%2f0IeJgyA%3d%3d,aY64I15J7j0YoYpvSZvf%2bA%3d%3d,2025-11-24T15:54:13.559621
161337_9470_12750960_27991730,CLST-360-01,HISTORY OF THE BOOK.CLST-360-01.HISTORY-367-01.ISS-360-01.MEDREN-346-01.,"Woods, Jennifer",Spring 2024,CLASSICAL,"10 of 20  responded (50.00%)



 View Report
                            



 Download PDF","CLST, HISTORY, ISS, MEDREN",98974,2IfRs0kYs9aOfu4jFuJHkQ%3d%3d,UU13wN9wKHNZ%2bPebtWRMFg%3d%3d,PN7aohsRiTF7ccCwQeZQcA%3d%3d,2025-11-24T15:54:13.559694
161337_9470_12750991_27797712,CLST-307-01,ATHENIAN LAW.CLST-307-01.HISTORY-413-01.POLSCI-380-01.,"Sosin, Joshua",Spring 2024,CLASSICAL,"16 of 28  responded (57.14%)



 View Report
                            



 Download PDF","CLST, HISTORY, POLSCI",98974,2IfRs0kYs9aOfu4jFuJHkQ%3d%3d,YeT34CQ5Zf4GvEmN0NEtDA%3d%3d,iQw4tN%2fOx9WkzH8YJdJbEQ%3d%3d,2025-11-24T15:54:13.559766
161337_9470_12751046_27466679,CLST-284-01,ROMAN HISTORY.CLST-284-01.HISTORY-233-01.,"Casias, Cassandra",Spring 2024,CLASSICAL,"15 of 43  responded (34.88%)



 View Report
                            



 Download PDF","CLST, HISTORY",98974,2IfRs0kYs9aOfu4jFuJHkQ%3d%3d,HsYva%2ftBhxGRShlZFvknKA%3d%3d,aY64I15J7j0YoYpvSZvf%2bA%3d%3d,2025-11-24T15:54:13.559858
161337_9470_12751090_27991448,PHIL-203-01,HST ANCIENT PHILOSOPHY.PHIL-203-01.CLST-271-01.,"Liu, Wenjin",Spring 2024,PHILOSOPHY,"5 of 17  responded (29.41%)



 View Report
                            



 Download PDF","PHIL, CLST",99022,2IfRs0kYs9aOfu4jFuJHkQ%3d%3d,04TnHE9YKKN4aNYGeWFqTA%3d%3d,Yd1PRXnfHJKA9fmf9ESE8w%3d%3d,2025-11-24T15:54:13.559935
161337_9470_12751096_27991707,CLST-241-01,ETRUSCANS.CLST-241-01.ARTHIST-196-01.,"Forte, Maurizio",Spring 2024,CLASSICAL,"8 of 12  responded (66.67%)



 View Report
                            



 Download PDF","CLST, ARTHIST",98974,2IfRs0kYs9aOfu4jFuJHkQ%3d%3d,wdsJ3%2bCWTeDYgW06Yxev4A%3d%3d,5YgJdEgqfwkv78eOl2QmQw%3d%3d,2025-11-24T15:54:13.560008
161337_9470_12751126_28112049,CLST-222-01,THE AGE OF NERO.CLST-222-01.HISTORY-241-01.,"Ginsberg, Lauren",Spring 2024,CLASSICAL,"8 of 30  responded (26.67%)



 View Report
                            



 Download PDF","CLST, HISTORY",98974,2IfRs0kYs9aOfu4jFuJHkQ%3d%3d,dNYQPJMQcLJkSkLiSaT%2f8Q%3d%3d,JiZG5GQGqiXCmB3gOcrCHA%3d%3d,2025-11-24T15:54:13.560081
161337_9470_12751245_28112178,CLST-290S-01,SPECIAL TOPICS.CLST-290S-01.,"Barto, Mason",Spring 2024,CLASSICAL,"10 of 10  responded (100.00%)



 View Report
                            



 Download PDF",CLST,98974,2IfRs0kYs9aOfu4jFuJHkQ%3d%3d,v62hE0rFWBQn%2bMwYRhAkLg%3d%3d,FO3gR%2frWWYt2GSFVwOEDiQ%3d%3d,2025-11-24T15:54:13.560151
161337_9470_12751300_27991707,ARTHIST-305L-001,VIRTUAL MUSEUMS.ARTHIST-305L-001.ARTSVIS-305L-001.CLST-240L-001.ISS-305L-001.VMS-332L-001.,"Forte, Maurizio",Spring 2024,ART&AHIST,"6 of 11  responded (54.55%)



 View Report
                            



 Download PDF","ARTHIST, ARTSVIS, CLST, ISS, VMS",98967,2IfRs0kYs9aOfu4jFuJHkQ%3d%3d,USw4rBXyxgo8mdBtRSsYlQ%3d%3d,5YgJdEgqfwkv78eOl2QmQw%3d%3d,2025-11-24T15:54:13.560222
161337_9470_12751378_27991669,CLST-89S-01,FIRST-YEAR SEMINAR (TOP).CLST-89S-01.,"Judson, Catharine",Spring 2024,CLASSICAL,"7 of 15  responded (46.67%)



 View Report
                            



 Download PDF",CLST,98974,2IfRs0kYs9aOfu4jFuJHkQ%3d%3d,wB3RVTl7y578oUj7my81Iw%3d%3d,80UQffyiGvH9EMYKCwj5Fw%3d%3d,2025-11-24T15:54:13.560293
161325_9470_12752229_27991710,CLST-790-01,TOPICS IN CLASSICAL STUDIES.CLST-790-01.,"Weiberg, Erika",Spring 2024,CLASSICAL,"11 of 11  responded (100.00%)



 View Report
                            



 Download PDF",CLST,98824,GlYX8YEBYWdfpWXsr2usRw%3d%3d,A%2f3ESLnz5B%2bZQELoEMZUbw%3d%3d,NeiPI1TrEyKGyU5RbN3E5Q%3d%3d,2025-11-24T15:54:13.560363
171571_9973_13645830_30096948,CLST-744S-01,ARCHAEOLOGY SEMINAR I (TOP).CLST-744S-01.,"Morgan, Kathryn",Fall 2024,CLASSICAL,"5 of 10  responded (50.00%)



 View Report
                            



 Download PDF",CLST,98824,q5OO4BI97gXGGxeB4X%2bILQ%3d%3d,7kKJB75F3vasgead%2fK4kTQ%3d%3d,oR60K49OGUJCsxPo4PueEg%3d%3d,2025-11-24T15:54:14.313732
171550_9973_13686570_27991793,ARTHIST-334-01,ROMAN SPECTACLE.ARTHIST-334-01.CLST-354-01.VMS-334-01.,"Dillon, Sheila",Fall 2024,ART&AHIST,"17 of 24  responded (70.83%)



 View Report
                            



 Download PDF","ARTHIST, CLST, VMS",98967,YgV%2fL%2bBBQP1%2fm%2fx2ayVf6g%3d%3d,9Vq3wh3ohFRFJw1jfjbf%2bQ%3d%3d,puMPi0bW3HbPHtr4JK1t7g%3d%3d,2025-11-24T15:54:14.313839
171550_9973_13686612_28112134,ETHICS-365-01,HOW TO RULE THE WORLD.ETHICS-365-01.CLST-277-01.POLSCI-334-01.,"Watkins, Alfredo",Fall 2024,ETHICS,"17 of 18  responded (94.44%)



 View Report
                            



 Download PDF","ETHICS, CLST, POLSCI",98991,YgV%2fL%2bBBQP1%2fm%2fx2ayVf6g%3d%3d,hhFFkXwjiiis1Y3IhU7s0g%3d%3d,2gjZ9ggij0UTfRMtr0jZOg%3d%3d,2025-11-24T15:54:14.313916
171550_9973_13686625_27466679,CLST-308-01,ROMAN LAW.CLST-308-01.HISTORY-240-01.POLSCI-381-01.,"Casias, Cassandra",Fall 2024,CLASSICAL,"12 of 24  responded (50.00%)



 View Report
                            



 Download PDF","CLST, HISTORY, POLSCI",98974,YgV%2fL%2bBBQP1%2fm%2fx2ayVf6g%3d%3d,CnDSuYIfXhJgzybGv7jNzA%3d%3d,aY64I15J7j0YoYpvSZvf%2bA%3d%3d,2025-11-24T15:54:14.313992
171550_9973_13686686_27797712,CLST-283-01,GREEK HISTORY.CLST-283-01.HISTORY-230-01.,"Sosin, Joshua",Fall 2024,CLASSICAL,"19 of 27  responded (70.37%)



 View Report
                            



 Download PDF","CLST, HISTORY",98974,YgV%2fL%2bBBQP1%2fm%2fx2ayVf6g%3d%3d,hoYn5O71xYvqI5t67%2bYw0A%3d%3d,iQw4tN%2fOx9WkzH8YJdJbEQ%3d%3d,2025-11-24T15:54:14.314067
171550_9973_13686743_28112090,CLST-275-01,DEMOCRACY: ANCIENT AND MODERN.CLST-275-01.ETHICS-275-01.HISTORY-234-01.POLSCI-211-01.,"Whitbread, Gabe",Fall 2024,CLASSICAL,"20 of 26  responded (76.92%)



 View Report
                            



 Download PDF","CLST, ETHICS, HISTORY, POLSCI",98974,YgV%2fL%2bBBQP1%2fm%2fx2ayVf6g%3d%3d,TcptH8lUQGbzx%2bMs21J56w%3d%3d,XN3QUBKHfLNS4Sw9faJ%2fmQ%3d%3d,2025-11-24T15:54:14.314140
171550_9973_13686862_27445826,CLST-214-01,MEDICINE AND HUMAN FLOURISHING.CLST-214-01.ETHICS-214-01.GLHLTH-238-01.,"Gonzalez, Jose",Fall 2024,CLASSICAL,"8 of 23  responded (34.78%)



 View Report
                            



 Download PDF","CLST, ETHICS, GLHLTH",98974,YgV%2fL%2bBBQP1%2fm%2fx2ayVf6g%3d%3d,ie9RPu1z4P%2bZ4hkv2vXHSg%3d%3d,Io5kFdzHTTjsLWEVZRX0Rg%3d%3d,2025-11-24T15:54:14.314216
171550_9973_13686872_27991669,CLST-89S-01,FIRST-YEAR SEMINAR (TOP).CLST-89S-01.,"Judson, Catharine",Fall 2024,CLASSICAL,"9 of 10  responded (90.00%)



 View Report
                            



 Download PDF",CLST,98974,YgV%2fL%2bBBQP1%2fm%2fx2ayVf6g%3d%3d,1kK58WC4cyDke79lNEryEw%3d%3d,80UQffyiGvH9EMYKCwj5Fw%3d%3d,2025-11-24T15:54:14.314288
171550_9973_13686905_28807841,CLST-210-01,THE GOOD LIFE.CLST-210-01.ETHICS-210-01.HISTORY-266-01.JEWISHST-210-01.PHIL-214-01.PUBPOL-229-01.RELIGION-210-01.,"Hacohen, Malachi",Fall 2024,CLASSICAL,"47 of 150  responded (31.33%)



 View Report
                            



 Download PDF","CLST, ETHICS, HISTORY, JEWISHST, PHIL, PUBPOL, RELIGION",98974,YgV%2fL%2bBBQP1%2fm%2fx2ayVf6g%3d%3d,8a28Dc6T8cU414ZO7Ru%2bZQ%3d%3d,%2fr%2foy16aiofZRjW%2bCwt3IA%3d%3d,2025-11-24T15:54:14.314361
