uid,course_code,title,instructor,term,area,response_rate,department_codes,data-id0,data-id1,data-id2,data-id3,scraped_at
154503_9169_12241537_27991689,GLHLTH-660-01,GLOBAL MENTAL HEALTH.GLHLTH-660-01.CULANTH-611-01.PSY-611-01.RIGHTS-660-01.,"Knettel, Brandon",Fall 2023,GLHLTH,"13 of 26  responded (50.00%)



 View Report
                            



 Download PDF","GLHLTH, CULANTH, PSY, RIGHTS",98846,t%2fFkKASUrBF6qRsNV5Za2w%3d%3d,wNipdJfvhP%2f3txV2fF09QA%3d%3d,U04om3Cn1oMG3yIQHolHsw%3d%3d,2025-11-24T16:44:16.711289
153858_9169_12282734_27446008,SPANISH-409S-01,LINGUISTIC RIGHTS - AMERICAS.SPANISH-409S-01.LINGUIST-409S-01.RIGHTS-409S-01.,"Paredes, Liliana",Fall 2023,ROMANCE,"5 of 11  responded (45.45%)



 View Report
                            



 Download PDF","SPANISH, LINGUIST, RIGHTS",99029,CtmkEaIRhsSP75R5T115eg%3d%3d,mz4mDmeKVCZ%2bo1tIDo79tQ%3d%3d,aPO%2bChDHtcHeSGjHxKZXzQ%3d%3d,2025-11-24T16:44:16.711420
153858_9169_12282758_28112100,CULANTH-230-01,SOUTHERN VOICES.CULANTH-230-01.RIGHTS-247-01.,"Lewis, Courtney",Fall 2023,CULANTHRO,"6 of 10  responded (60.00%)



 View Report
                            



 Download PDF","CULANTH, RIGHTS",98978,CtmkEaIRhsSP75R5T115eg%3d%3d,9eCPHKxfCpF%2fjm0y%2fFvn9Q%3d%3d,6iXnebGsHWdx162BifsLWw%3d%3d,2025-11-24T16:44:16.711500
153858_9169_12282835_27446132,AAAS-316S-01,APARTHEID S-AFRICA/DEMOCRACY.AAAS-316S-01.HISTORY-386S-01.ICS-211S-2-01.POLSCI-337S-01.PUBPOL-327S-01.RIGHTS-316S-01.,"Shapiro, Karin",Fall 2023,AFRAMRST,"11 of 14  responded (78.57%)



 View Report
                            



 Download PDF","AAAS, HISTORY, ICS, POLSCI, PUBPOL, RIGHTS",98963,CtmkEaIRhsSP75R5T115eg%3d%3d,xOHyG52S2lr1Fig80PbEEg%3d%3d,yE7KOjM%2bqKr1WotVPjMxlg%3d%3d,2025-11-24T16:44:16.711579
153858_9169_12282875_28112164,HISTORY-352-01,IMMIGRANT DREAMS/US REALITIES.HISTORY-352-01.PUBPOL-220-01.RIGHTS-352-01.,"Peck, Gunther",Fall 2023,HISTORY,"16 of 18  responded (88.89%)



 View Report
                            



 Download PDF","HISTORY, PUBPOL, RIGHTS",98997,CtmkEaIRhsSP75R5T115eg%3d%3d,Z0sEA5mWHg4tv66v%2b0GprQ%3d%3d,Fo0P4fSLQAXrq0l2NbW7oA%3d%3d,2025-11-24T16:44:16.711681
153858_9169_12282922_28112100,CULANTH-102-01,AMERICAN INDIAN NATIONS TODAY.CULANTH-102-01.ICS-120-01.LIT-103-01.RIGHTS-123-01.,"Lewis, Courtney",Fall 2023,CULANTHRO,"7 of 9  responded (77.78%)



 View Report
                            



 Download PDF","CULANTH, ICS, LIT, RIGHTS",98978,CtmkEaIRhsSP75R5T115eg%3d%3d,bD%2bu4SYhj76SNBuCs9LHpA%3d%3d,6iXnebGsHWdx162BifsLWw%3d%3d,2025-11-24T16:44:16.711768
153858_9169_12283006_27446065,AAAS-310S-01,CONFLICT ANALYSIS IN AFRICA.AAAS-310S-01.CULANTH-310S-01.PUBPOL-218S-01.RIGHTS-218S-01.,"Smith, Stephen",Fall 2023,AFRAMRST,"9 of 10  responded (90.00%)



 View Report
                            



 Download PDF","AAAS, CULANTH, PUBPOL, RIGHTS",98963,CtmkEaIRhsSP75R5T115eg%3d%3d,ZkwZDwF6dekIPePBBxRE7Q%3d%3d,GULvl7Kw2s9TQt6UQWAYsw%3d%3d,2025-11-24T16:44:16.711844
153858_9169_12283008_28112043,PJMS-371-01,NEWS/MORAL BATTLEGROUND.PJMS-371-01.CINE-371-01.DOCST-371-01.ETHICS-259-01.POLSCI-375-01.PUBPOL-371-01.RIGHTS-371-01.,"Adair, William",Fall 2023,POLICYJRNL,"16 of 23  responded (69.57%)



 View Report
                            



 Download PDF","PJMS, CINE, DOCST, ETHICS, POLSCI, PUBPOL, RIGHTS",99025,CtmkEaIRhsSP75R5T115eg%3d%3d,mDe3r%2bkGahrtBHnw32JwSg%3d%3d,hY%2f57We%2f8YJUrGeXgnv4yw%3d%3d,2025-11-24T16:44:16.711922
153858_9169_12283026_27445925,FRENCH-325S-01,GLBL DISPLACEMENT: VOIX FRANC.FRENCH-325S-01.GLHLTH-325S-01.ICS-332S-01.PUBPOL-316S-01.RIGHTS-325S-01.,"Reisinger, Deb",Fall 2023,ROMANCE,"12 of 14  responded (85.71%)



 View Report
                            



 Download PDF","FRENCH, GLHLTH, ICS, PUBPOL, RIGHTS",99029,CtmkEaIRhsSP75R5T115eg%3d%3d,BMlHCQh57xeZvIc2bmPwBA%3d%3d,CZG1%2fZTRXXFKvsxXTOEqsw%3d%3d,2025-11-24T16:44:16.711997
153858_9169_12283044_27446065,AAAS-312-01,WAR & PUBLIC HEALTH IN AFRICA.AAAS-312-01.CULANTH-312-01.GLHLTH-312-01.PUBPOL-333-01.RIGHTS-312-01.,"Smith, Stephen",Fall 2023,AFRAMRST,"23 of 28  responded (82.14%)



 View Report
                            



 Download PDF","AAAS, CULANTH, GLHLTH, PUBPOL, RIGHTS",98963,CtmkEaIRhsSP75R5T115eg%3d%3d,Eyg%2bxGa7L6oPMVO%2bfOlziQ%3d%3d,GULvl7Kw2s9TQt6UQWAYsw%3d%3d,2025-11-24T16:44:16.712071
