class_nbr,subject,catalog_nbr,class_section,descr,catalog_description,topic,units,component,class_type,acad_career_descr,instruction_mode_descr,campus_descr,location_descr,session_descr,start_dt,end_dt,enrl_stat_descr,class_capacity,enrollment_total,enrollment_available,wait_tot,wait_cap,grading_basis,combined_section,instructors
4289,DANCE,110,01,Elementary Modern Dance,"Technical and artistic training in the modern dance idiom through technique, improvisation and composition. First steps in developing skill, clarity and motivational intent as well as strength and flexibility. No previous dance experience necessary.",,0.5,STU,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Wait List,15,15,0,0,15,Graded,N,Kristin Clotfelter
4300,DANCE,120,01,Beginning Ballet,"Basic classical ballet technique, body alignment, vocabulary, and musicality for the absolute beginner. Barre and center exercises included.",,0.5,STU,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Wait List,20,20,0,2,20,Graded,N,Kristin Clotfelter
4291,DANCE,122,01,Intermediate Ballet,Barre work concentrating on body alignment and correct placement within the ballet vocabulary followed by center adagio and allegro sequences. Prerequisite: Dance 121 or equivalent.,,0.5,STU,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Open,20,15,5,0,20,Graded,N,James Strong
4559,DANCE,125S,01,American Musicals,"What is it about musicals that made them a uniquely American theatrical form? In this course, we will investigate how musicals represent what it means to be American. Musical theatre history is American history, indebted to and reflective of critical histories of appropriation, capitalism, immigration, and popular entertainment. Musicals seduce us in song and dance; it is easy to ignore the substance beneath the sequins. We will study the texts and historical contexts of musicals over the past century, from Shuffle Along, and Oklahoma!, to A Chorus Line, and Hamilton. Musicals reveal shifting notions of what 'American' means as they stage ability, ethnicity, gender, race, and sexuality.",,1,SEM,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Wait List,13,13,0,6,14,Graded,Y,Departmental Staff
4294,DANCE,130,01,African Dance Technique I,"Introduction to African dance styles and related rhythmic structures from selected countries such as Guinea, Senegal, Nigeria and Cote d'Ivoire. Taught in the context of their social, occupational, and religious functions.",,0.5,STU,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Open,10,2,8,0,10,Graded,N,Ava Vinesett
4321,DANCE,141CNS,01,Chinese Contemporary Dance in the Diaspora,"A studio and seminar combined course designed to introduce students to Chinese dance techniques within contemporary dance practices. Each class will commence with a comprehensive dance technique session, followed by discussions on readings, films, and documented dance performances. Through these activities, the course provides an opportunity to explore how dance facilitates dialogue about identity formation and cultural belonging while also serving as a powerful platform for political activism within diasporic communities.",,1,SEM,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Open,15,14,1,0,15,Graded,N,Jingqiu Guan
4306,DANCE,143,01,Hip Hop II,"Hip-Hop, an inner-city culture that has created its own art, language, fashion, music and dance styles. This is the second level of Hip Hop dance and requires previous dance experience with the form. Using dance as a time-line the course explores the history, development and core elements of hip-hop dance culture.",,0.5,STU,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Open,15,10,5,0,15,Graded,N,Ife Michelle Presswood
4319,DANCE,191CNS,01,"Embodiment, Systems, and the Imagination of Relational Possibilities","What if politics is not just 'out there' in institutions and laws but something we live, embody, and shape in every moment? This course invites you to rethink politics as a creative, relational force—a constantly shifting system of human ordering that is contingent, artificial, and open to reinvention. Combining embodied practices, speculative thought, and theory, this seminar explores how socio-political ideologies inscribe themselves in our bodies and behaviors. Through play, experimentation, and reflection, we will design and deconstruct systems, examine individual agency within larger frameworks, and imagine new relational possibilities. Accessible to all, the course welcomes participants willing to engage in embodied inquiry.",,1,SEM,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Open,18,15,3,0,18,Satisfactory/Unsatisfactory,Y,Michael Klien
8181,DANCE,196CNS,01,Imagination for liberation: Creative Strategies for Social Movement,"How does change happen? This course explores the history of systems of oppression in the United States; social movements and the strategies they use to enact change, including legal and legislative tactics and artistic interventions; and how embodied practices can open up new ways of knowing that allow us to imagine radically different futures. Students will integrate and field test these different approaches on issues that align with their interests.",,1,SEM,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Wait List,15,15,0,3,15,Graded,Y,Brooks Emanuel
7350,DANCE,202,01,"Arts Policy, Leadership, and Engagement","This community-engaged course provides an introduction to contemporary issues in US arts policy and cultural sector leadership across four broad themes: creative institutions; cultural equity and accessibility; creative placemaking/community development; and the creative economy. In addition to policy questions in these areas, we examine leadership practices in arts organizations and cultural institutions, with particular attention to the kinds of leadership the arts require in a post-2020 world. Students will work in teams on a semester-long collaborative project with an arts policy organization and experience the arts in practice through attendance at performances and exhibitions.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Wait List,20,23,0,4,20,Graded,Y,Andrew Nurkin
4593,DANCE,219S,01,Production Management for Theater,"What does it mean to successfully manage an artistic endeavor? How does management affect whether or not a project is successful? How can artist managers be more sensitive and responsive to the needs of their fellow collaborators? This course explores theater from the perspective of the production manager. While our focus will be theater, we'll also discuss how to apply skills such as scheduling, budgeting, writing contracts, and personnel negotiation across the performing and cinematic arts.",,1,SEM,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Open,16,9,7,0,16,Graded,Y,Thomas Quintas
4295,DANCE,230,01,African Dance Technique II,"Continuation of Dance 130. Dances from selected African ethnic groups providing increasingly complex movement sequences and rhythmic structures. Emphasis on greater technical proficiency, clarity of expression and quality of performance. Taught in the context of their social, occupational and religious functions. Prerequisite: Dance 130 or consent of instructor.",,0.5,STU,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Open,10,0,10,0,10,Graded,N,Ava Vinesett
5652,DANCE,235SL,001,Capoeira: Practice and Culture,"Lecture/lab course introducing the movement, music and culture of capoeira, an Afro-Brazilian martial art that combines dance, self-defense and acrobatics. Created by male African slaves in Brazil several hundred years ago, viewed as a social threat and outlawed in the 19th century, celebrated as an element of national identity in the 20th century, today capoeira is rapidly crossing national, racial and gender borders as it becomes a popular global practice. Studio classes twice a week focus on the basic movements, percussive music and call-and-response singing. Seminar once a week focuses on the historical, cultural and socio-political dynamics that shape capoeira in Brazil and beyond.",,1,SEM,N,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Open,18,9,9,0,18,Graded,Y,Katya Wesolowski
5653,DANCE,235SL,01L,Capoeira: Practice and Culture,"Lecture/lab course introducing the movement, music and culture of capoeira, an Afro-Brazilian martial art that combines dance, self-defense and acrobatics. Created by male African slaves in Brazil several hundred years ago, viewed as a social threat and outlawed in the 19th century, celebrated as an element of national identity in the 20th century, today capoeira is rapidly crossing national, racial and gender borders as it becomes a popular global practice. Studio classes twice a week focus on the basic movements, percussive music and call-and-response singing. Seminar once a week focuses on the historical, cultural and socio-political dynamics that shape capoeira in Brazil and beyond.",,0,LAB,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Open,18,9,9,0,18,Graded,Y,Katya Wesolowski
4292,DANCE,240,01,Jazz Dance II,Prerequisite: Dance 140 or equivalent.,,0.5,STU,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Wait List,20,20,0,0,20,Graded,N,Nina O. Wheeler
4317,DANCE,243,01,Tap Dance Technique,"This course reviews and covers the fundamentals of tap dance and builds on those principles to develop rhythm, musicality, dexterity, physical endurance, artistic expression, improvisation skills, listening skills, and the ability to dance complex patterns and combinations. The course includes recognition of the roots of tap dance in its social and cultural context. Tap shoes are required.",,0.5,STU,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Open,10,3,7,0,10,Graded,N,Nicole E Thomas
4302,DANCE,306S,01,Dance for the Camera,"The choreographic and bodily experience essential to dance for the camera. Hands on experience in videodance production through the exploration/production of several short individual and group videodance projects. Issues in creative and conceptual thinking, experimentation, pre/post video production, camera techniques, non-linear editing (Final Cut Pro), choreography for the camera. Viewings of seminal as well as experimental videodance works; discussions; readings; internet site visits; computer lab and dance studio/shooting location time; gallery/museum or video installation site visits. Prerequisite: Intermediate or above level of any dance technique, or Dance 105S.",,1,SEM,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Wait List,7,7,0,1,7,Graded,Y,Andrea E Woods Valdes
4290,DANCE,310,01,Advanced Contemporary Dance,"Technical and artistic training in the contemporary dance idiom at an advanced level. Increased complexity of movement sequences and emphasis on clarity of expression, musicality, and quality of performance. Recommended prerequisite: Dance 210 or equivalent dance training.",,0.5,STU,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Open,10,4,6,0,10,Graded,N,Kristin Danielle Taylor
4293,DANCE,320,01,Advanced Ballet,"Progression of Dance 220 with increased emphasis on line, style, and performance-level quality and technique. Diverse batterie, pirouettes, and tours included in allegro combinations. Prerequisite: Dance 220 or equivalent.",,0.5,STU,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Open,20,18,2,0,20,Graded,N,James Strong
9691,DANCE,390S,01,Special Topics,Content to be determined each semester.,CREATIVE CONNECTIVITY,1,SEM,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Open,12,4,8,0,12,Graded,Y,Ethan B Eldred
4296,DANCE,412,01,Performance: Modern,The study of choreography and performance through participation in the mounting of a dance work from inception through rehearsal to performance. Separate enrollment in dance technique is encouraged. Consent of department required.,,1,STU,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Open,10,0,10,0,10,Graded,N,Kristin Danielle Taylor
4297,DANCE,422,01,Performance: Ballet,The study of choreography and performance through participation in the mounting of a dance work from inception through rehearsal to performance. Separate enrollment in dance technique is encouraged. Consent of department required.,,1,STU,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Open,10,0,10,0,10,Graded,N,Tania Suarez
4298,DANCE,432,01,Performance: African,The study of choreography and performance through participation in the mounting of a dance work from inception through rehearsal to performance. Separate enrollment in dance technique is encouraged. Consent of instructor required.,,1,STU,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Open,10,0,10,0,10,Graded,N,Ava Vinesett
4301,DANCE,442,01,Performance: Jazz,Study of choreography and performance through participation in the mounting of a dance work in the jazz idiom from inception through rehearsal to performance. Separate enrollment in dance technique is encouraged. Consent of instructor required.,,1,STU,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Open,15,0,15,0,15,Graded,N,Nina O. Wheeler
4315,DANCE,444,01,Performance: Hip Hop,"This is a performance course. Students audition the first week of classes. Selected students will receive a permission number to register. Students learn and create original choreography with the course instructor. All participants will perform in the Duke Dance Program semester concert with other Faculty, guest, and student works. Students attend this course twice a week until the concert date (TBA - April or November). Students work in the hip-hop dance idiom and explore the nuances and innovative concepts relating to hip-hop dance.",,1,STU,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Open,10,0,10,0,10,Graded,N,Ife Michelle Presswood
4316,DANCE,482,01,Social Justice Choreography,"Social Justice Choreography is a process and project-oriented course that asks students to ponder the questions of what a choreography of social justice is and how dance can enact social changes. Students will study both theories and practices of integrating dance-making with social activism. They will also learn from and have direct conversations with a number of established choreographers in the US whose works address a range of different contemporary social issues and topics, such as mass incarceration, systemic racism, patriarchy, disability, immigration, etc. Students will work towards a final project in which they will create a dance piece on a social issue of their choice.",,1,STU,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Open,10,6,4,0,10,Graded,N,Jingqiu Guan
9456,DANCE,489T,01,Capstone: Senior Project,"A research paper, choreographic project, or performance program with appropriate written documentation under dance faculty supervision. Open only to seniors earning a major in dance and with permission to seniors earning a minor in Dance. Consent of instructor required.",,1,TUT,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Open,2,0,2,0,2,Graded,N,Jingqiu Guan
9524,DANCE,489T,02,Capstone: Senior Project,"A research paper, choreographic project, or performance program with appropriate written documentation under dance faculty supervision. Open only to seniors earning a major in dance and with permission to seniors earning a minor in Dance. Consent of instructor required.",,1,TUT,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Open,2,1,1,0,2,Graded,N,Purnima Shah
9525,DANCE,489T,03,Capstone: Senior Project,"A research paper, choreographic project, or performance program with appropriate written documentation under dance faculty supervision. Open only to seniors earning a major in dance and with permission to seniors earning a minor in Dance. Consent of instructor required.",,1,TUT,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Wait List,2,2,0,0,2,Graded,N,Andrea E Woods Valdes
4307,DANCE,561S,01,Art as Work: Valuing Labor in the Arts,"Interdisciplinary seminar on work, working identities, and workplace performances in the arts. Enrolled graduates and advanced undergraduates review theories of artistic production, labor, and value across the analytical traditions of cultural labor studies, critical race and feminist studies, dance and performance studies. Analysis of dominant representations of arts labor and entrepreneurship from arts management, administration and policy discourse. Our goal is to highlight institutional pressures that constrain enabling environments for the arts. Culminating research projects analyze and interpret local arts workworlds, including but necessarily students' own.",,3,SEM,E,Graduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/15/2026,Open,18,6,12,0,18,Graded,Y,Sarah Wilbur
4312,DANCE,575S,01,Somatic Movement Arts: Embodied Human Being,"This course, Somatic Movement Arts: Embodied Human Being combines practice and theory to address aspects of somatic movement education as applied to creative praxis and daily life. Somatic Movement Education is an embodied system of learning which uses movement, touch, imagination, theory, discussion, creative exploration and more to help support our range of responses to environmental and internal stimuli, while deepening our senses of connection and awareness. We will investigate and study the human body as a living, expressive and moving entity underscored by ethical principles foundational to somatic education such as: inclusivity, respect, and non-judgment.",,3,SEM,E,Graduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/15/2026,Open,18,8,10,0,18,Graded,N,Ray E Schwartz
