class_nbr,subject,catalog_nbr,class_section,descr,catalog_description,topic,units,component,class_type,acad_career_descr,instruction_mode_descr,campus_descr,location_descr,session_descr,start_dt,end_dt,enrl_stat_descr,class_capacity,enrollment_total,enrollment_available,wait_tot,wait_cap,grading_basis,combined_section,instructors
7463,EVANTH,101,01,Introduction to Evolutionary Anthropology,"The study of human origins, anatomy, and behavior from an evolutionary perspective. The historical development of pre-Darwinian evolutionary thinking and Darwin's contribution to evolutionary theory; genetics; microevolution and macroevolution; the modern synthesis framing the study of human origins and behavior in the context of modern evolutionary biology; primate behavioral ecology and evolution; a survey of primate and human paleontology, adaptation and variation; the origins of human social organization and culture; the impact of modern humans on biodiversity.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Open,80,51,29,0,30,Graded,N,Herman Pontzer
7464,EVANTH,101D,001,Introduction to Evolutionary Anthropology,"The study of human origins, anatomy, and behavior from an evolutionary perspective. The historical development of pre-Darwinian evolutionary thinking and Darwin's contribution to evolutionary theory; genetics; microevolution and macroevolution; the modern synthesis framing the study of human origins and behavior in the context of modern evolutionary biology; primate behavioral ecology and evolution; a survey of primate and human paleontology, adaptation and variation; the origins of human social organization and culture; the impact of modern humans on biodiversity. Lecture is the same as Evolutionary Anthropology 101, but adds a 50 minute discussion section with hands-on access to fossil casts, etc.",,1,LEC,N,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Open,28,17,11,0,28,Graded,N,Herman Pontzer
7465,EVANTH,101D,01D,Introduction to Evolutionary Anthropology,"The study of human origins, anatomy, and behavior from an evolutionary perspective. The historical development of pre-Darwinian evolutionary thinking and Darwin's contribution to evolutionary theory; genetics; microevolution and macroevolution; the modern synthesis framing the study of human origins and behavior in the context of modern evolutionary biology; primate behavioral ecology and evolution; a survey of primate and human paleontology, adaptation and variation; the origins of human social organization and culture; the impact of modern humans on biodiversity. Lecture is the same as Evolutionary Anthropology 101, but adds a 50 minute discussion section with hands-on access to fossil casts, etc.",,0,DIS,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Open,14,9,5,0,12,Graded,N,Herman Pontzer
7466,EVANTH,101D,02D,Introduction to Evolutionary Anthropology,"The study of human origins, anatomy, and behavior from an evolutionary perspective. The historical development of pre-Darwinian evolutionary thinking and Darwin's contribution to evolutionary theory; genetics; microevolution and macroevolution; the modern synthesis framing the study of human origins and behavior in the context of modern evolutionary biology; primate behavioral ecology and evolution; a survey of primate and human paleontology, adaptation and variation; the origins of human social organization and culture; the impact of modern humans on biodiversity. Lecture is the same as Evolutionary Anthropology 101, but adds a 50 minute discussion section with hands-on access to fossil casts, etc.",,0,DIS,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Open,14,8,6,0,12,Graded,N,Herman Pontzer
7476,EVANTH,159CNS,01,Transforming Conservation Science: Advancing Collaborative Knowledge Production,"We are living amidst a biodiversity crisis that demands urgent action and requires expanding conservation toolkits. This course takes an interdisciplinary approach to explore modern conservation and broader, global-historical forms of human ecosystem management. We will cover the origins and history of modern conservation efforts and conservation ethics. The course also discusses the direct and root causes of the biodiversity crisis and surveys the ecological and biological principles underlying conservation science. We also discuss ethnoecology, traditional ecological knowledge, and efforts to transform conservation practices. The course invites students to think together about a healthy ecological future that prioritizes justice and human well-being along with ecological sustainability.",,1,SEM,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Wait List,15,15,0,1,15,Satisfactory/Unsatisfactory,N,Elaine Elizabeth Gomez Guevara
7434,EVANTH,231L,01L,Anatomy of the Lower Extremities,"Introduction to the functional anatomy of the lower extremities. Students locate, identify, and dissect all major muscular, nervous, vascular, bony, and soft tissue structures using cadaveric specimens. Students participate in the dissection.",,1,LAB,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Open,40,33,7,0,45,Graded,N,William Curtis Eward
7432,EVANTH,253,01,Primate Ecology and Behavior,"Primate diversity and biogeography, behavioral ecology, concept of the niche; dietary specializations, habitat use, predator-prey interactions, plant-animal interactions, community ecology, human ecology; methods used in primate ecology; the role of ecology in conservation. Periodic labs (held during lecture hour) include methods used to characterize forests; behavioral observations. Recommended prerequisite: Evolutionary Anthropology 101 or Biology 202L.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Open,25,13,12,0,25,Graded,N,Katarina Danielle Evans
7460,EVANTH,260,01,Human Cognitive Evolution,Survey of methods/theories used in the study of human cognitive evolution; development of cognition in children; brain damaged patients; cognitive abilities of great apes; paleoanthropology of early and modern humans and evidence for mental abilities and culture; cross-cultural and sex differences in human cognition; genetics and the evolution of cognition. Recommended prerequisite: Evolutionary Anthropology 101 or Psychology 102.,,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Open,50,43,7,0,50,Graded,Y,Brian Hare
7475,EVANTH,316S,01,Evolution of the Human Lifespan,"Comparative approach to the study of the evolution of life history and aging, especially as a window to better understanding human and primate patterns of life history and senescence. Topics include life history theory, major evolutionary explanations for variation in lifespan, antiquity of human longevity, hypothesized molecular mechanisms of aging, demography, evolutionary medicine, and comparative physiology of aging, including reproductive senescence. Over the semester, students discuss how societal views on aging, including treating aging as a disease, have impacted the types of age-related research that is pursued as well as how it is funded. Recommended prerequisite: Evolutionary Anthropology 101 or Biology 202.",,1,SEM,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Open,14,7,7,0,14,Graded,N,Elaine Elizabeth Gomez Guevara
7471,EVANTH,330,01,Human Evolutionary Physiology,"In this course we investigate human physiology using a systems-based and evolutionary approach. The primary course objective is to understand how the human body functions and how evolution has shaped our physiology. We also examine how our physiology responds to local environments (diet, climate, stress, etc.) in ways that affect our health and contribute to human diversity. For each system (cardiopulmonary, immune, nervous, digestive, reproductive, musculoskeletal, etc.) we examine the anatomy involved and its integrated physiological functioning. Recommended prerequisite: Evolutionary Anthropology 101 or introductory biology.",,1,LEC,E,Undergraduate,In Person,Duke University,Durham,Regular Academic Session,01/07/2026,04/22/2026,Wait List,50,50,0,9,50,Graded,N,Herman Pontzer
