uid,course_code,title,instructor,term,area,response_rate,department_codes,data-id0,data-id1,data-id2,data-id3,scraped_at
153858_9169_12283344_28112275,CHINESE-101-02D,FIRST-YEAR CHINESE I.CHINESE-101-02D.,"Hsu, Shu-Ting",Fall 2023,AMES,"9 of 11  responded (81.82%)



 View Report
                            



 Download PDF",,98965,CtmkEaIRhsSP75R5T115eg%3d%3d,EVWd5%2f0fG1kn%2bvkQRUtEQQ%3d%3d,FQLlg2teWY9JIs4spybRLQ%3d%3d,2025-11-24T15:52:49.237473
153858_9169_12283378_28112273,CHINESE-331-01,MODERN CHINESE MEDIA.CHINESE-331-01.,"He, Tianshu",Fall 2023,AMES,"14 of 15  responded (93.33%)



 View Report
                            



 Download PDF",CHINESE,98965,CtmkEaIRhsSP75R5T115eg%3d%3d,%2f%2bIlCAsZUL0vXmucBbZ74g%3d%3d,rD5kod02FeEw675RhexvVw%3d%3d,2025-11-24T15:52:49.237596
153858_9169_12283391_28112275,CHINESE-333-01,ADV CHN: BIL LEARNERS.CHINESE-333-01.,"Hsu, Shu-Ting",Fall 2023,AMES,"12 of 13  responded (92.31%)



 View Report
                            



 Download PDF",CHINESE,98965,CtmkEaIRhsSP75R5T115eg%3d%3d,V%2fQ03Mbp4V2CzoT1AMZMuw%3d%3d,FQLlg2teWY9JIs4spybRLQ%3d%3d,2025-11-24T15:52:49.237676
153858_9169_12283402_28112287,CHINESE-101-01D,FIRST-YEAR CHINESE I.CHINESE-101-01D.,"Chou, Ya-Chuan",Fall 2023,AMES,"5 of 5  responded (100.00%)



 View Report
                            



 Download PDF",,98965,CtmkEaIRhsSP75R5T115eg%3d%3d,Fg4pFvAxcOwQou3TQhoCHQ%3d%3d,apub%2fMeaRbkKMfx5PpGcpw%3d%3d,2025-11-24T15:52:49.237752
153858_9169_12283404_28112265,CHINESE-105D-001,FIRST YEAR CHINESE IN REVIEW I.CHINESE-105D-001.,"Hsieh, Chi-Ju",Fall 2023,AMES,"9 of 9  responded (100.00%)



 View Report
                            



 Download PDF",CHINESE,98965,CtmkEaIRhsSP75R5T115eg%3d%3d,%2faUvkRi8MtS46Illza4SPw%3d%3d,KeqSIXZak8I6mkfWoS3RAg%3d%3d,2025-11-24T15:52:49.237826
153858_9169_12283432_28112287,CHINESE-232-001,INTERM CHN: BIL LEARNERS.CHINESE-232-001.,"Chou, Ya-Chuan",Fall 2023,AMES,"14 of 14  responded (100.00%)



 View Report
                            



 Download PDF",CHINESE,98965,CtmkEaIRhsSP75R5T115eg%3d%3d,RJiYZIBupfR00NkqLfZGlA%3d%3d,apub%2fMeaRbkKMfx5PpGcpw%3d%3d,2025-11-24T15:52:49.237900
153858_9169_12283438_28112273,CHINESE-101-001,FIRST-YEAR CHINESE I.CHINESE-101-001.,"He, Tianshu",Fall 2023,AMES,"13 of 14  responded (92.86%)



 View Report
                            



 Download PDF",CHINESE,98965,CtmkEaIRhsSP75R5T115eg%3d%3d,Azaqd%2f%2f6s2ZAp1Xr2K21zA%3d%3d,rD5kod02FeEw675RhexvVw%3d%3d,2025-11-24T15:52:49.237971
153858_9169_12283444_28112265,CHINESE-306-01,ADVANCED CHINESE II.CHINESE-306-01.,"Hsieh, Chi-Ju",Fall 2023,AMES,"5 of 5  responded (100.00%)



 View Report
                            



 Download PDF",CHINESE,98965,CtmkEaIRhsSP75R5T115eg%3d%3d,U8ZmWh5aJ%2bcMiwfvdfTFlQ%3d%3d,KeqSIXZak8I6mkfWoS3RAg%3d%3d,2025-11-24T15:52:49.238041
153858_9169_12283453_28112077,CHINESE-455-01,MODERN CHINESE CULTURE.CHINESE-455-01.,"Liu, Kang",Fall 2023,AMES,"16 of 21  responded (76.19%)



 View Report
                            



 Download PDF",CHINESE,98965,CtmkEaIRhsSP75R5T115eg%3d%3d,n6Rlmnp9qlzdoKmrp5%2fglw%3d%3d,ug84OTt3ty%2b9HZW03R9JiA%3d%3d,2025-11-24T15:52:49.238110
153858_9169_12283507_28112286,CHINESE-131-01D,FRST YR CHN: BIL LEARNERS.CHINESE-131-01D.,"Yang, Shasha",Fall 2023,AMES,"5 of 7  responded (71.43%)



 View Report
                            



 Download PDF",,98965,CtmkEaIRhsSP75R5T115eg%3d%3d,VWxHSLHxf0ZVGf5fKLGUsQ%3d%3d,YI76qudDhhpPiBv6Hv64SA%3d%3d,2025-11-24T15:52:49.238180
153858_9169_12283513_28112284,CHINESE-305D-01,PRE-ADVANCED CHINESE.CHINESE-305D-01.,"Zhang, Shu",Fall 2023,AMES,"14 of 14  responded (100.00%)



 View Report
                            



 Download PDF",CHINESE,98965,CtmkEaIRhsSP75R5T115eg%3d%3d,J68F%2bCXRU5yVcKazHr7iKQ%3d%3d,2sRuNqN8a9xYkTEL4dTlBA%3d%3d,2025-11-24T15:52:49.238247
153858_9169_12283514_28112275,CHINESE-407S-01,ISSUES IN CHINESE LANG/SOC I.CHINESE-407S-01.,"Hsu, Shu-Ting",Fall 2023,AMES,"6 of 6  responded (100.00%)



 View Report
                            



 Download PDF",CHINESE,98965,CtmkEaIRhsSP75R5T115eg%3d%3d,sP9OxuWMUNzdZ3OU9A4kbg%3d%3d,FQLlg2teWY9JIs4spybRLQ%3d%3d,2025-11-24T15:52:49.238316
153858_9169_12283533_28112284,CHINESE-204-01,INTERMEDIATE CHINESE.CHINESE-204-01.,"Zhang, Shu",Fall 2023,AMES,"6 of 7  responded (85.71%)



 View Report
                            



 Download PDF",CHINESE,98965,CtmkEaIRhsSP75R5T115eg%3d%3d,jvjva4rB2dI9V4VsQnXmFw%3d%3d,2sRuNqN8a9xYkTEL4dTlBA%3d%3d,2025-11-24T15:52:49.238385
153858_9169_12283535_27445995,CHINESE-131-002,FRST YR CHN: BIL LEARNERS.CHINESE-131-002.,"Lee, Kun Shan",Fall 2023,AMES,"5 of 5  responded (100.00%)



 View Report
                            



 Download PDF",CHINESE,98965,CtmkEaIRhsSP75R5T115eg%3d%3d,4OQ8dKXNRl9ljrX%2fbejAqg%3d%3d,ueG7CXX2rjxOeu%2bfwciB0g%3d%3d,2025-11-24T15:52:49.238485
153858_9169_12283552_27445995,CHINESE-370-01,DEB IN CHN: SURV OF CHN THINK.CHINESE-370-01.,"Lee, Kun Shan",Fall 2023,AMES,"5 of 6  responded (83.33%)



 View Report
                            



 Download PDF",CHINESE,98965,CtmkEaIRhsSP75R5T115eg%3d%3d,9UEzkx34JQVQa4mbtHoC7g%3d%3d,ueG7CXX2rjxOeu%2bfwciB0g%3d%3d,2025-11-24T15:52:49.238565
153858_9169_12283555_28112285,CHINESE-203-02D,INTERMEDIATE CHINESE.CHINESE-203-02D.,"Liu, Yan",Fall 2023,AMES,"12 of 13  responded (92.31%)



 View Report
                            



 Download PDF",,98965,CtmkEaIRhsSP75R5T115eg%3d%3d,fzfR2e0XZ9HFuCKweqboUg%3d%3d,cLz%2bbB18NXb77NSzlM2k4w%3d%3d,2025-11-24T15:52:49.238637
153858_9169_12283561_28112287,CHINESE-131-001,FRST YR CHN: BIL LEARNERS.CHINESE-131-001.,"Chou, Ya-Chuan",Fall 2023,AMES,"6 of 7  responded (85.71%)



 View Report
                            



 Download PDF",CHINESE,98965,CtmkEaIRhsSP75R5T115eg%3d%3d,AMXlEREpDLmVQRLqWqA5dg%3d%3d,apub%2fMeaRbkKMfx5PpGcpw%3d%3d,2025-11-24T15:52:49.238706
153858_9169_12283569_28112286,CHINESE-203-01D,INTERMEDIATE CHINESE.CHINESE-203-01D.,"Yang, Shasha",Fall 2023,AMES,"8 of 10  responded (80.00%)



 View Report
                            



 Download PDF",,98965,CtmkEaIRhsSP75R5T115eg%3d%3d,lC2JeX%2bUJhwcX7va%2b0AORQ%3d%3d,YI76qudDhhpPiBv6Hv64SA%3d%3d,2025-11-24T15:52:49.238775
153858_9169_12283576_28112284,CHINESE-102-01D,FIRST-YEAR CHINESE II.CHINESE-102-01D.,"Zhang, Shu",Fall 2023,AMES,"7 of 9  responded (77.78%)



 View Report
                            



 Download PDF",,98965,CtmkEaIRhsSP75R5T115eg%3d%3d,jKQT%2bIF95fkzVQevh9Bung%3d%3d,2sRuNqN8a9xYkTEL4dTlBA%3d%3d,2025-11-24T15:52:49.238844
